Date,Pasture,Ecosite,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Notes
10/11/2017,19N,Uplands,6,4,12,22,3,ardr,26,4,heco,24,3.5,
10/11/2017,19N,Uplands,6,4,15,36,2,heco,19,3,heco,27.5,2.5,
10/11/2017,19N,Uplands,6,4,18,18,3,eref,12,2,ardr,15,2.5,
10/11/2017,19N,Uplands,6,4,21,19,2,bogr,21,2,heco,20,2,
10/11/2017,19N,Uplands,6,4,24,21,1,heco,32,5,eref,26.5,3,
10/11/2017,19N,Uplands,5,1,3,32,2,pasm,7,4,cadu,19.5,3,
10/11/2017,19N,Uplands,5,1,6,30,4,eref,20,3,eref,25,3.5,
10/11/2017,19N,Uplands,5,1,9,31,4,eref,14,1,bogr,22.5,2.5,
10/11/2017,19N,Uplands,5,1,12,28,2,eref,19,0,bogr,23.5,1,
10/11/2017,19N,Uplands,5,1,15,10,1,heco,19,2,heco,14.5,1.5,
10/11/2017,19N,Uplands,5,1,18,8,2,heco,15,3,heco,11.5,2.5,
10/11/2017,19N,Uplands,5,1,21,19,1,heco,30,0,ardr,24.5,0.5,
10/11/2017,19N,Uplands,5,1,24,14,3,eref,8,1,heco,11,2,
10/11/2017,19N,Uplands,5,2,3,17,5,eref,20,1,bogr,18.5,3,
10/11/2017,19N,Uplands,5,2,6,20,2,eref,11,2,bogr,15.5,2,
10/11/2017,19N,Uplands,5,2,9,11,3,bogr,17,2,cadu,14,2.5,
10/11/2017,19N,Uplands,5,2,12,22,2,heco,7,2,heco,14.5,2,
10/11/2017,19N,Uplands,5,2,15,21,0,crmi,19,1,bogr,20,0.5,
10/11/2017,19N,Uplands,5,2,18,13,2,heco,18,2,heco,15.5,2,
10/11/2017,19N,Uplands,5,2,21,23,2,heco,14,1,bogr,18.5,1.5,
10/11/2017,19N,Uplands,5,2,24,17,2,bogr,18,1,heco,17.5,1.5,
10/11/2017,19N,Uplands,5,3,3,8,2,bogr,22,2,bogr,15,2,
10/11/2017,19N,Uplands,5,3,6,22,2,heco,23,2,eref,22.5,2,
10/11/2017,19N,Uplands,5,3,9,10,2,cadu,14,3,bogr,12,2.5,
10/11/2017,19N,Uplands,5,3,12,11,1,bogr,11,3,bogr,11,2,
10/11/2017,19N,Uplands,5,3,15,7,1,cadu,25,4,eref,16,2.5,
10/11/2017,19N,Uplands,5,3,18,6,2,bogr,18,1,cadu,12,1.5,
10/11/2017,19N,Uplands,5,3,21,11,6,cadu,34,1,cadu,22.5,3.5,
10/11/2017,19N,Uplands,5,3,24,18,2,eref,10,3,spcr,14,2.5,
10/11/2017,19N,Uplands,5,4,3,17,0,heco,9,0,spcr,13,0,
10/11/2017,19N,Uplands,5,4,6,16,3,heco,21,0,ardr,18.5,1.5,
10/11/2017,19N,Uplands,5,4,9,18,2,heco,18,2,bogr,18,2,
10/11/2017,19N,Uplands,5,4,12,22,1,eref,10,1,bogr,16,1,
10/11/2017,19N,Uplands,5,4,15,27,7,eref,19,0,bogr,23,3.5,
10/11/2017,19N,Uplands,5,4,18,14,2,heco,10,1,cadu,12,1.5,
10/11/2017,19N,Uplands,5,4,21,26,1,bogr,19,1,bogr,22.5,1,
10/11/2017,19N,Uplands,5,4,24,21,0,bogr,12,0,bogr,16.5,0,
10/4/2017,19N,Uplands,4,1,3,21,5,heco,30,7,eref,25.5,6,
10/4/2017,19N,Uplands,4,1,6,24,2,heco,34,5,bogr,29,3.5,
10/4/2017,19N,Uplands,4,1,9,8,1,spcr,28,3,heco,18,2,
10/4/2017,19N,Uplands,4,1,12,34,9,heco,21,3,heco,27.5,6,
10/4/2017,19N,Uplands,4,1,15,34,4,heco,40,5,heco,37,4.5,
10/4/2017,19N,Uplands,4,1,18,37,3,heco,30,7,heco,33.5,5,
10/4/2017,19N,Uplands,4,1,21,26,8,heco,36,3,heco,31,5.5,
10/4/2017,19N,Uplands,4,1,24,27,3,heco,28,13,eref,27.5,8,cow pie on east side
10/4/2017,19N,Uplands,4,2,3,35,9,heco,25,5,oppo,30,7,
10/4/2017,19N,Uplands,4,2,6,38,3,oppo,16,3,heco,27,3,
10/4/2017,19N,Uplands,4,2,9,22,1,bogr,31,2,eref,26.5,1.5,
10/4/2017,19N,Uplands,4,2,12,30,1,bogr,36,3,heco,33,2,
10/4/2017,19N,Uplands,4,2,15,14,2,bogr,31,4,heco,22.5,3,
10/4/2017,19N,Uplands,4,2,18,8,1,bogr,11,1,bogr,9.5,1,
10/4/2017,19N,Uplands,4,2,21,36,2,heco,13,3,bogr,24.5,2.5,
10/4/2017,19N,Uplands,4,2,24,39,8,oppo,14,4,oppo,26.5,6,
10/4/2017,19N,Uplands,4,3,3,16,3,bogr,25,3,bogr,20.5,3,
10/4/2017,19N,Uplands,4,3,6,30,4,oppo,4,1,bogr,17,2.5,
10/4/2017,19N,Uplands,4,3,9,13,1,bogr,8,1,bogr,10.5,1,
10/4/2017,19N,Uplands,4,3,12,21,2,bogr,22,2,pasm,21.5,2,
10/4/2017,19N,Uplands,4,3,15,32,1,bogr,29,2,bogr,30.5,1.5,
10/4/2017,19N,Uplands,4,3,18,20,1,pasm,24,1,bogr,22,1,
10/4/2017,19N,Uplands,4,3,21,13,3,bogr,16,2,bogr,14.5,2.5,
10/4/2017,19N,Uplands,4,3,24,18,3,bogr,16,2,bogr,17,2.5,
10/4/2017,19N,Uplands,4,4,3,11,1,bogr,9,1,bogr,10,1,
10/4/2017,19N,Uplands,4,4,6,4,2,bogr,28,5,atca,16,3.5,
10/4/2017,19N,Uplands,4,4,9,9,1,bogr,46,21,atca,27.5,11,
10/4/2017,19N,Uplands,4,4,12,16,3,bogr,23,5,atca,19.5,4,
10/4/2017,19N,Uplands,4,4,15,5,2,bogr,32,5,ciun,18.5,3.5,
10/4/2017,19N,Uplands,4,4,18,3,2,buda,4,2,buda,3.5,2,
10/4/2017,19N,Uplands,4,4,21,6,2,buda,10,2,chle,8,2,
10/4/2017,19N,Uplands,4,4,24,17,3,buda,17,2,buda,17,2.5,
10/4/2017,19N,Uplands,3,1,3,46,10,heco,28,5,heco,37,7.5,
10/4/2017,19N,Uplands,3,1,6,30,5,bogr,41,2,heco,35.5,3.5,
10/4/2017,19N,Uplands,3,1,9,30,7,heco,50,8,heco,40,7.5,
10/4/2017,19N,Uplands,3,1,12,22,5,heco,36,7,eref,29,6,
10/4/2017,19N,Uplands,3,1,15,14,5,heco,36,8,heco,25,6.5,
10/4/2017,19N,Uplands,3,1,18,29,2,oppo,34,5,heco,31.5,3.5,
10/4/2017,19N,Uplands,3,1,21,36,5,heco,26,7,heco,31,6,
10/4/2017,19N,Uplands,3,1,24,31,4,heco,19,1,heco,25,2.5,
10/4/2017,19N,Uplands,3,2,3,18,3,pasm,16,3,pasm,17,3,
10/4/2017,19N,Uplands,3,2,6,23,3,pasm,17,2,bogr,20,2.5,
10/4/2017,19N,Uplands,3,2,9,18,5,atca,18,2,pasm,18,3.5,
10/4/2017,19N,Uplands,3,2,12,14,3,pasm,16,2,pasm,15,2.5,
10/4/2017,19N,Uplands,3,2,15,12,1,bogr,8,2,bogr,10,1.5,
10/4/2017,19N,Uplands,3,2,18,28,3,pasm,13,1,bogr,20.5,2,
10/4/2017,19N,Uplands,3,2,21,10,2,pasm,14,2,bogr,12,2,
10/4/2017,19N,Uplands,3,2,24,11,2,pasm,12,2,pasm,11.5,2,
10/4/2017,19N,Uplands,3,3,3,21,3,heco,46,4,heco,33.5,3.5,
10/4/2017,19N,Uplands,3,3,6,12,1,bogr,33,5,bogr,22.5,3,
10/4/2017,19N,Uplands,3,3,9,6,0,bare,30,1,bogr,18,0.5,
10/4/2017,19N,Uplands,3,3,12,3,0,bogr,11,2,cadu,7,1,
10/4/2017,19N,Uplands,3,3,15,39,3,heco,30,4,oppo,34.5,3.5,
10/4/2017,19N,Uplands,3,3,18,28,5,heco,31,1,heco,29.5,3,
10/4/2017,19N,Uplands,3,3,21,45,8,heco,44,3,oppo,44.5,5.5,
10/4/2017,19N,Uplands,3,3,24,16,4,eref,18,5,heco,17,4.5,
10/4/2017,19N,Uplands,3,4,3,12,1,bogr,4,1,bogr,8,1,
10/4/2017,19N,Uplands,3,4,6,5,1,bogr,15,2,bogr,10,1.5,
10/4/2017,19N,Uplands,3,4,9,13,1,bogr,12,1,bogr,12.5,1,
10/4/2017,19N,Uplands,3,4,12,13,1,bogr,24,1,pasm,18.5,1,
10/4/2017,19N,Uplands,3,4,15,7,1,bogr,3,1,bogr,5,1,
10/4/2017,19N,Uplands,3,4,18,14,3,bogr,13,1,bogr,13.5,2,
10/4/2017,19N,Uplands,3,4,21,7,1,bogr,12,1,bogr,9.5,1,
10/4/2017,19N,Uplands,3,4,24,11,1,bogr,9,2,bogr,10,1.5,
10/4/2017,19N,Uplands,2,1,3,16,5,oppo,33,10,oppo,24.5,7.5,
10/4/2017,19N,Uplands,2,1,6,9,2,bogr,15,2,bogr,12,2,
10/4/2017,19N,Uplands,2,1,9,36,3,atca,8,1,bogr,22,2,
10/4/2017,19N,Uplands,2,1,12,32,2,heco,19,1,heco,25.5,1.5,
10/4/2017,19N,Uplands,2,1,15,19,2,bogr,28,3,heco,23.5,2.5,
10/4/2017,19N,Uplands,2,1,18,8,1,bogr,36,16,atca,22,8.5,
10/4/2017,19N,Uplands,2,1,21,23,2,heco,36,5,heco,29.5,3.5,
10/4/2017,19N,Uplands,2,1,24,32,7,heco,54,25,atca,43,16,
10/4/2017,19N,Uplands,2,2,3,58,47,atca,73,46,atca,65.5,46.5,
10/4/2017,19N,Uplands,2,2,6,44,2,pasm,26,5,pasm,35,3.5,
10/4/2017,19N,Uplands,2,2,9,30,3,pasm,14,2,pasm,22,2.5,
10/4/2017,19N,Uplands,2,2,12,86,43,atca,25,1,cadu,55.5,22,
10/4/2017,19N,Uplands,2,2,15,7,2,bogr,9,2,heco,8,2,
10/4/2017,19N,Uplands,2,2,18,32,5,heco,24,3,heco,28,4,
10/4/2017,19N,Uplands,2,2,21,45,7,heco,27,1,heco,36,4,
10/4/2017,19N,Uplands,2,2,24,33,1,bogr,16,1,bogr,24.5,1,
10/4/2017,19N,Uplands,2,3,3,16,3,saib,40,2,heco,28,2.5,
10/4/2017,19N,Uplands,2,3,6,11,3,bogr,10,2,cadu,10.5,2.5,
10/4/2017,19N,Uplands,2,3,9,30,7,heco,24,6,eref,27,6.5,
10/4/2017,19N,Uplands,2,3,12,44,10,elel,40,8,heco,42,9,
10/4/2017,19N,Uplands,2,3,15,28,3,heco,14,4,heco,21,3.5,
10/4/2017,19N,Uplands,2,3,18,15,3,heco,34,5,eref,24.5,4,
10/4/2017,19N,Uplands,2,3,21,39,3,bogr,9,3,heco,24,3,
10/4/2017,19N,Uplands,2,3,24,44,8,atca,29,3,cadu,36.5,5.5,
10/4/2017,19N,Uplands,2,4,3,6,1,bogr,16,2,heco,11,1.5,
10/4/2017,19N,Uplands,2,4,6,9,1,heco,2,2,heco,5.5,1.5,
10/4/2017,19N,Uplands,2,4,9,31,2,heco,42,10,heco,36.5,6,
10/4/2017,19N,Uplands,2,4,12,8,1,bogr,19,3,eref,13.5,2,
10/4/2017,19N,Uplands,2,4,15,22,5,heco,23,2,heco,22.5,3.5,
10/4/2017,19N,Uplands,2,4,18,25,7,heco,23,3,heco,24,5,
10/4/2017,19N,Uplands,2,4,21,13,1,heco,22,6,heco,17.5,3.5,
10/4/2017,19N,Uplands,2,4,24,30,4,oppo,35,8,oppo,32.5,6,
10/4/2017,19N,Uplands,1,1,3,8,1,bogr,71,3,cadu,39.5,2,
10/4/2017,19N,Uplands,1,1,6,19,2,heco,36,11,heco,27.5,6.5,
10/4/2017,19N,Uplands,1,1,9,8,0,bare,30,2,heco,19,1,
10/4/2017,19N,Uplands,1,1,12,9,3,cadu,8,2,heco,8.5,2.5,
10/4/2017,19N,Uplands,1,1,15,22,3,heco,6,1,heco,14,2,
10/4/2017,19N,Uplands,1,1,18,17,3,pasm,23,1,pasm,20,2,
10/4/2017,19N,Uplands,1,1,21,22,5,pasm,14,1,heco,18,3,
10/4/2017,19N,Uplands,1,1,24,5,0,bare,25,7,heco,15,3.5,
10/4/2017,19N,Uplands,1,2,3,32,1,heco,12,4,heco,22,2.5,
10/4/2017,19N,Uplands,1,2,6,29,2,heco,13,3,heco,21,2.5,
10/4/2017,19N,Uplands,1,2,9,26,5,heco,27,2,heco,26.5,3.5,
10/4/2017,19N,Uplands,1,2,12,8,1,cadu,29,4,heco,18.5,2.5,
10/4/2017,19N,Uplands,1,2,15,9,1,heco,14,3,heco,11.5,2,
10/4/2017,19N,Uplands,1,2,18,26,2,heco,22,2,bogr,24,2,
10/4/2017,19N,Uplands,1,2,21,23,2,heco,32,6,heco,27.5,4,
10/4/2017,19N,Uplands,1,2,24,16,1,heco,27,3,heco,21.5,2,
10/4/2017,19N,Uplands,1,3,3,24,3,heco,40,2,heco,32,2.5,
10/4/2017,19N,Uplands,1,3,6,30,1,heco,30,3,heco,30,2,
10/4/2017,19N,Uplands,1,3,9,25,9,heco,22,4,heco,23.5,6.5,
10/4/2017,19N,Uplands,1,3,12,31,5,heco,28,3,heco,29.5,4,
10/4/2017,19N,Uplands,1,3,15,30,3,heco,19,1,heco,24.5,2,
10/4/2017,19N,Uplands,1,3,18,20,3,heco,8,1,bogr,14,2,
10/4/2017,19N,Uplands,1,3,21,20,3,heco,19,5,heco,19.5,4,
10/4/2017,19N,Uplands,1,3,24,10,2,bogr,18,3,heco,14,2.5,
10/4/2017,19N,Uplands,1,4,3,16,5,heco,22,5,heco,19,5,
10/4/2017,19N,Uplands,1,4,6,13,2,heco,36,7,heco,24.5,4.5,
10/4/2017,19N,Uplands,1,4,9,36,5,heco,22,4,heco,29,4.5,
10/4/2017,19N,Uplands,1,4,12,12,2,bogr,13,1,bogr,12.5,1.5,
10/4/2017,19N,Uplands,1,4,15,23,1,bogr,14,2,heco,18.5,1.5,
10/4/2017,19N,Uplands,1,4,18,5,1,bogr,5,1,bogr,5,1,
10/4/2017,19N,Uplands,1,4,21,8,2,bogr,24,2,bogr,16,2,
10/4/2017,19N,Uplands,1,4,24,16,1,eugl,16,3,bogr,16,2,
10/3/2017,31E,Uplands,4,1,3,12,6,bogr,15,4,oppo,13.5,5,
10/3/2017,31E,Uplands,4,1,6,13,3,bogr,23,5,spco,18,4,
10/3/2017,31E,Uplands,4,1,9,19,1,bogr,19,3,spco,19,2,
10/3/2017,31E,Uplands,4,1,12,20,4,bogr,24,3,bogr,22,3.5,
10/3/2017,31E,Uplands,4,1,15,22,10,atca,10,2,hevi,16,6,
10/3/2017,31E,Uplands,4,1,18,23,5,bogr,18,2,arpu,20.5,3.5,
10/3/2017,31E,Uplands,4,1,21,23,4,atca,7,1,bogr,15,2.5,
10/3/2017,31E,Uplands,4,1,24,16,3,pasm,19,3,oppo,17.5,3,
10/3/2017,31E,Uplands,4,2,3,8,1,pasm,14,3,pasm,11,2,
10/3/2017,31E,Uplands,4,2,6,1,1,bogr,5,1,bogr,3,1,
10/3/2017,31E,Uplands,4,2,9,4,1,bogr,11,2,bogr,7.5,1.5,
10/3/2017,31E,Uplands,4,2,12,6,2,bogr,22,2,bogr,14,2,
10/3/2017,31E,Uplands,4,2,15,8,1,bogr,4,1,bogr,6,1,
10/3/2017,31E,Uplands,4,2,18,41,29,atca,31,19,atca,36,24,
10/3/2017,31E,Uplands,4,2,21,4,1,bogr,22,2,pasm,13,1.5,
10/3/2017,31E,Uplands,4,2,24,23,6,atca,22,2,bogr,22.5,4,
10/3/2017,31E,Uplands,4,3,3,22,8,pasm,20,2,pasm,21,5,
10/3/2017,31E,Uplands,4,3,6,3,0,bogr,31,10,atca,17,5,
10/3/2017,31E,Uplands,4,3,9,22,3,pasm,55,41,atca,38.5,22,
10/3/2017,31E,Uplands,4,3,12,9,1,bogr,21,5,atca,15,3,
10/3/2017,31E,Uplands,4,3,15,2,1,bogr,8,0,bogr,5,0.5,
10/3/2017,31E,Uplands,4,3,18,22,2,bogr,24,3,pasm,23,2.5,
10/3/2017,31E,Uplands,4,3,21,23,5,pasm,33,5,pasm,28,5,
10/3/2017,31E,Uplands,4,3,24,13,1,piop,19,5,piop,16,3,
10/3/2017,31E,Uplands,4,4,3,8,2,bogr,6,2,bogr,7,2,
10/3/2017,31E,Uplands,4,4,6,15,2,bogr,13,4,bogr,14,3,
10/3/2017,31E,Uplands,4,4,9,6,2,bogr,3,0,bogr,4.5,1,
10/3/2017,31E,Uplands,4,4,12,3,1,bogr,19,2,bogr,11,1.5,
10/3/2017,31E,Uplands,4,4,15,21,2,bogr,24,1,bogr,22.5,1.5,
10/3/2017,31E,Uplands,4,4,18,16,4,bogr,31,2,bogr,23.5,3,
10/3/2017,31E,Uplands,4,4,21,22,1,bogr,18,2,bogr,20,1.5,
10/3/2017,31E,Uplands,4,4,24,9,2,bogr,23,4,arpu,16,3,
10/3/2017,31E,Uplands,3,1,3,4,1,bogr,4,1,bogr,4,1,
10/3/2017,31E,Uplands,3,1,6,3,1,bogr,6,1,bogr,4.5,1,
10/3/2017,31E,Uplands,3,1,9,9,2,bogr,8,2,bogr,8.5,2,
10/3/2017,31E,Uplands,3,1,12,31,5,yugl,15,1,arpu,23,3,
10/3/2017,31E,Uplands,3,1,15,28,3,bogr,22,2,bogr,25,2.5,
10/3/2017,31E,Uplands,3,1,18,24,4,bogr,29,1,bogr,26.5,2.5,
10/3/2017,31E,Uplands,3,1,21,24,2,piop,26,1,bogr,25,1.5,
10/3/2017,31E,Uplands,3,1,24,15,2,bogr,23,2,bogr,19,2,
10/3/2017,31E,Uplands,3,2,3,11,2,bogr,20,4,bogr,15.5,3,
10/3/2017,31E,Uplands,3,2,6,21,1,pasm,21,0,pasm,21,0.5,
10/3/2017,31E,Uplands,3,2,9,15,1,pasm,24,1,bogr,19.5,1,
10/3/2017,31E,Uplands,3,2,12,11,4,arpu,15,2,arpu,13,3,
10/3/2017,31E,Uplands,3,2,15,19,1,bogr,12,1,bogr,15.5,1,
10/3/2017,31E,Uplands,3,2,18,29,3,bogr,28,2,pasm,28.5,2.5,
10/3/2017,31E,Uplands,3,2,21,34,3,bogr,20,5,arpu,27,4,
10/3/2017,31E,Uplands,3,2,24,4,1,pasm,22,2,arpu,13,1.5,
10/3/2017,31E,Uplands,3,3,3,14,3,bogr,21,4,gusa,17.5,3.5,
10/3/2017,31E,Uplands,3,3,6,21,4,arpu,22,5,gusa,21.5,4.5,
10/3/2017,31E,Uplands,3,3,9,10,4,bogr,3,1,bogr,6.5,2.5,
10/3/2017,31E,Uplands,3,3,12,8,1,bogr,18,4,bogr,13,2.5,
10/3/2017,31E,Uplands,3,3,15,26,9,arpu,18,2,bogr,22,5.5,
10/3/2017,31E,Uplands,3,3,18,6,2,bogr,14,2,arpu,10,2,
10/3/2017,31E,Uplands,3,3,21,21,3,bogr,8,1,bogr,14.5,2,
10/3/2017,31E,Uplands,3,3,24,4,0,bogr,5,0,bogr,4.5,0,
10/3/2017,31E,Uplands,3,4,3,12,2,bogr,9,1,bogr,10.5,1.5,
10/3/2017,31E,Uplands,3,4,6,20,4,oppo,24,8,yugl,22,6,
10/3/2017,31E,Uplands,3,4,9,18,4,heco,14,2,bogr,16,3,
10/3/2017,31E,Uplands,3,4,12,18,2,bogr,24,2,bogr,21,2,
10/3/2017,31E,Uplands,3,4,15,14,5,cadu,26,4,bogr,20,4.5,
10/3/2017,31E,Uplands,3,4,18,28,2,bogr,22,2,pasm,25,2,
10/3/2017,31E,Uplands,3,4,21,11,2,pasm,26,1,bogr,18.5,1.5,
10/3/2017,31E,Uplands,3,4,24,23,3,pasm,29,2,pasm,26,2.5,
10/3/2017,31E,Uplands,2,1,3,19,2,bogr,12,0,arpu,15.5,1,
10/3/2017,31E,Uplands,2,1,6,18,3,bogr,28,2,arpu,23,2.5,
10/3/2017,31E,Uplands,2,1,9,20,1,bogr,8,1,bogr,14,1,
10/3/2017,31E,Uplands,2,1,12,16,3,bogr,18,3,bogr,17,3,
10/3/2017,31E,Uplands,2,1,15,7,2,arpu,14,3,bogr,10.5,2.5,
10/3/2017,31E,Uplands,2,1,18,18,2,bogr,18,4,arpu,18,3,
10/3/2017,31E,Uplands,2,1,21,16,2,bogr,18,3,bogr,17,2.5,
10/3/2017,31E,Uplands,2,1,24,23,1,bogr,23,3,pasm,23,2,
10/3/2017,31E,Uplands,2,2,3,6,2,yugl,5,3,yugl,5.5,2.5,
10/3/2017,31E,Uplands,2,2,6,4,2,bogr,12,2,eref,8,2,
10/3/2017,31E,Uplands,2,2,9,12,2,bogr,26,7,arpu,19,4.5,
10/3/2017,31E,Uplands,2,2,12,4,1,bogr,24,1,bogr,14,1,
10/3/2017,31E,Uplands,2,2,15,6,2,bogr,4,2,bogr,5,2,
10/3/2017,31E,Uplands,2,2,18,18,2,arpu,18,1,bogr,18,1.5,
10/3/2017,31E,Uplands,2,2,21,8,1,bogr,7,2,bogr,7.5,1.5,
10/3/2017,31E,Uplands,2,2,24,30,6,bogr,14,1,bogr,22,3.5,
10/3/2017,31E,Uplands,2,3,3,11,2,bogr,7,2,bogr,9,2,
10/3/2017,31E,Uplands,2,3,6,4,2,bogr,5,2,bogr,4.5,2,
10/3/2017,31E,Uplands,2,3,9,8,2,gusa,3,1,bogr,5.5,1.5,
10/3/2017,31E,Uplands,2,3,12,14,3,bogr,4,1,bogr,9,2,
10/3/2017,31E,Uplands,2,3,15,13,2,arpu,6,1,bogr,9.5,1.5,
10/3/2017,31E,Uplands,2,3,18,9,2,bogr,9,2,bogr,9,2,
10/3/2017,31E,Uplands,2,3,21,28,2,bogr,6,3,bogr,17,2.5,
10/3/2017,31E,Uplands,2,3,24,9,6,bogr,5,3,bogr,7,4.5,
10/3/2017,31E,Uplands,2,4,3,16,1,bogr,6,1,bogr,11,1,
10/3/2017,31E,Uplands,2,4,6,3,2,bogr,14,3,arpu,8.5,2.5,
10/3/2017,31E,Uplands,2,4,9,10,0,bogr,38,9,bogr,24,4.5,
10/3/2017,31E,Uplands,2,4,12,11,2,bogr,22,3,bogr,16.5,2.5,
10/3/2017,31E,Uplands,2,4,15,4,2,bogr,23,1,bogr,13.5,1.5,
10/3/2017,31E,Uplands,2,4,18,21,3,bogr,21,1,bogr,21,2,
10/3/2017,31E,Uplands,2,4,21,3,2,bogr,4,1,bogr,3.5,1.5,
10/3/2017,31E,Uplands,2,4,24,6,2,bogr,5,2,bogr,5.5,2,
10/3/2017,31E,Uplands,1,1,3,4,1,bogr,12,2,bogr,8,1.5,
10/3/2017,31E,Uplands,1,1,6,15,2,bogr,4,2,bogr,9.5,2,
10/3/2017,31E,Uplands,1,1,9,20,2,bogr,22,1,bogr,21,1.5,
10/3/2017,31E,Uplands,1,1,12,6,1,bogr,6,3,bogr,6,2,
10/3/2017,31E,Uplands,1,1,15,16,4,bogr,6,2,bogr,11,3,
10/3/2017,31E,Uplands,1,1,18,6,2,bogr,10,2,bogr,8,2,
10/3/2017,31E,Uplands,1,1,21,16,2,bogr,28,4,bogr,22,3,
10/3/2017,31E,Uplands,1,1,24,16,2,bogr,10,2,bogr,13,2,
10/3/2017,31E,Uplands,1,2,3,25,2,bogr,12,3,crmi,18.5,2.5,
10/3/2017,31E,Uplands,1,2,6,3,1,bogr,31,5,bogr,17,3,
10/3/2017,31E,Uplands,1,2,9,32,5,bogr,31,3,bogr,31.5,4,
10/3/2017,31E,Uplands,1,2,12,8,2,bogr,20,3,arpu,14,2.5,
10/3/2017,31E,Uplands,1,2,15,20,2,eref,6,2,bogr,13,2,
10/3/2017,31E,Uplands,1,2,18,17,4,elel,16,2,bogr,16.5,3,
10/3/2017,31E,Uplands,1,2,21,28,2,pasm,29,4,bogr,28.5,3,
10/3/2017,31E,Uplands,1,2,24,27,2,pasm,22,3,bogr,24.5,2.5,
10/3/2017,31E,Uplands,1,3,3,14,1,bogr,8,2,bogr,11,1.5,
10/3/2017,31E,Uplands,1,3,6,18,1,bogr,4,2,bogr,11,1.5,
10/3/2017,31E,Uplands,1,3,9,12,3,bogr,6,2,bogr,9,2.5,
10/3/2017,31E,Uplands,1,3,12,24,3,bogr,6,2,bogr,15,2.5,
10/3/2017,31E,Uplands,1,3,15,11,3,bogr,9,1,bogr,10,2,
10/3/2017,31E,Uplands,1,3,18,14,0,bogr,11,2,lare,12.5,1,
10/3/2017,31E,Uplands,1,3,21,9,4,bogr,15,4,bogr,12,4,
10/3/2017,31E,Uplands,1,3,24,16,2,bogr,24,5,bogr,20,3.5,
10/3/2017,31E,Uplands,1,4,3,18,1,pasm,13,2,pasm,15.5,1.5,
10/3/2017,31E,Uplands,1,4,6,28,4,pasm,21,2,bogr,24.5,3,
10/3/2017,31E,Uplands,1,4,9,22,3,bogr,18,4,piop,20,3.5,
10/3/2017,31E,Uplands,1,4,12,24,5,bogr,22,4,bogr,23,4.5,
10/3/2017,31E,Uplands,1,4,15,10,2,bogr,27,5,oppo,18.5,3.5,
10/3/2017,31E,Uplands,1,4,18,20,4,bogr,19,5,bogr,19.5,4.5,
10/3/2017,31E,Uplands,1,4,21,14,2,bogr,23,5,oppo,18.5,3.5,
10/3/2017,31E,Uplands,1,4,24,9,2,bogr,16,2,bogr,12.5,2,
9/29/2017,18S,Uplands,6,1,3,8,1,heco,12,2,heco,10,1.5,
9/29/2017,18S,Uplands,6,1,6,8,0,heco,16,1,heco,12,0.5,
9/29/2017,18S,Uplands,6,1,9,7,2,heco,8,0,heco,7.5,1,
9/29/2017,18S,Uplands,6,1,12,5,0,heco,12,0,heco,8.5,0,
9/29/2017,18S,Uplands,6,1,15,28,3,heco,4,0,heco,16,1.5,
9/29/2017,18S,Uplands,6,1,18,20,1,heco,6,0,heco,13,0.5,
9/29/2017,18S,Uplands,6,1,21,7,2,heco,8,1,heco,7.5,1.5,
9/29/2017,18S,Uplands,6,1,24,10,1,heco,14,2,heco,12,1.5,
9/29/2017,18S,Uplands,6,2,3,14,0,heco,8,0,spcr,11,0,
9/29/2017,18S,Uplands,6,2,6,44,7,bogr,39,5,pasm,41.5,6,
9/29/2017,18S,Uplands,6,2,9,28,2,bogr,14,1,arpu,21,1.5,
9/29/2017,18S,Uplands,6,2,12,21,1,bogr,23,2,ardr,22,1.5,
9/29/2017,18S,Uplands,6,2,15,28,1,bogr,25,1,agcr,26.5,1,
9/29/2017,18S,Uplands,6,2,18,31,0,spcr,31,2,spcr,31,1,
9/29/2017,18S,Uplands,6,2,21,31,1,spcr,12,1,arpu,21.5,1,
9/29/2017,18S,Uplands,6,2,24,20,1,spcr,29,1,arpu,24.5,1,
9/29/2017,18S,Uplands,6,3,3,44,7,bogr,30,2,bogr,37,4.5,
9/29/2017,18S,Uplands,6,3,6,33,4,bogr,31,3,bogr,32,3.5,
9/29/2017,18S,Uplands,6,3,9,26,3,heco,36,2,spcr,31,2.5,
9/29/2017,18S,Uplands,6,3,12,32,4,ipla,16,1,hevi,24,2.5,
9/29/2017,18S,Uplands,6,3,15,34,7,pste,24,5,bogr,29,6,
9/29/2017,18S,Uplands,6,3,18,26,5,hevi,32,1,bogr,29,3,
9/29/2017,18S,Uplands,6,3,21,28,4,spcr,28,3,heco,28,3.5,
9/29/2017,18S,Uplands,6,3,24,34,5,heco,42,2,oppo,38,3.5,
9/29/2017,18S,Uplands,6,4,3,21,1,spcr,6,1,heco,13.5,1,
9/29/2017,18S,Uplands,6,4,6,15,2,heco,20,2,heco,17.5,2,
9/29/2017,18S,Uplands,6,4,9,22,2,heco,23,2,heco,22.5,2,
9/29/2017,18S,Uplands,6,4,12,22,4,spcr,22,3,spcr,22,3.5,
9/29/2017,18S,Uplands,6,4,15,16,1,heco,19,2,heco,17.5,1.5,
