Date,Pasture,Plot,Transect , Distance,East-High,East-High-Spp,East-Low,East-Low-Spp,West-High,West-High-Sp,West-Low,West-Low-Spp
,8E,2,4,6,22,BOGR,2,PASM,30,BOGR,1,BOGR
,8E,2,4,9,8,BOGR,1,BOGR,6,BOGR,2,BOGR
,8E,2,4,12,36,BOGR,8,OPPO,38,BOGR,4,ERNA
,8E,2,4,15,39,BOGR,4,BOGR,30,BOGR,3,BOGR
,8E,2,4,18,24,BOGR,2,BOGR,16,BOGR,2,BOGR
,8E,2,4,21,6,BOGR,1,BOGR,34,BOGR,3,BOGR
,8E,2,4,24,24,BOGR,2,BOGR,20,EREF,3,EREF
,8E,2,3,3,10,BOGR,1,BOGR,16,BOGR,1,BOGR
,8E,2,3,6,10,GUSA,2,GUSA,3,BOGR,1,BOGR
,8E,2,3,9,6,BOGR,1,BOGR,12,BOGR,1,BOGR
,8E,2,3,12,10,PASM,0,PASM,15,BOGR,2,BOGR
,8E,2,3,15,3,PASM,0,BARE,14,BOGR,3,BOGR
,8E,2,3,18,9,PASM,4,OPPO,13,BOGR,1,OPPO
,8E,2,3,21,27,BOGR,1,BOGR,7,PASM,1,PASM
,8E,2,3,24,9,PASM,0,PASM,10,PASM,1,PASM
,8E,3,1,3,24,SAIB,1,SAIB,22,SAIB,3,SAIB
,8E,3,1,6,5,BOGR,2,BOGR,3,BOGR,2,BOGR
,8E,3,1,9,25,BOGR,2,BOGR,30,BOGR,2,BOGR
,8E,3,1,12,32,BOGR,1,SAIB,29,BOGR,3,BOGR
,8E,3,1,15,4,BOGR,2,BOGR,6,BOGR,0,BARE
,8E,3,1,18,13,BOGR,0,BOGR,9,BOGR,1,BOGR
,8E,3,1,21,10,OPPO,8,OPPO,30,BOGR,2,BOGR
,8E,3,1,24,3,BOGR,1,BOGR,19,BOGR,2,BOGR
,8E,3,2,3,42,ATCA,8,ATCA,32,SAIB,2,SAIB
,8E,3,2,6,18,SAIB,1,BOGR,24,BOGR,2,BOGR
,8E,3,2,9,0,BARE,0,BARE,19,SAIB,1,BOGR
,8E,3,2,12,0,BARE,0,BARE,0,BARE,0,BARE
,8E,3,2,15,12,BOGR,1,BOGR,25,BOGR,1,BOGR
,8E,3,2,18,0,BARE,0,BARE,29,ATCA,20,ATCA
,8E,3,2,21,12,BOGR,0,BOGR,19,BOGR,1,BOGR
,8E,3,2,24,10,SAIB,4,OPPO,42,ATCA,14,ATCA
,8E,3,4,3,6,PASM,2,OPPO,31,BOGR,3,OPPO
,8E,3,4,6,0,BARE,0,BARE,2,SPCO,0,SPCO
,8E,3,4,9,14,BOGR,4,OPPO,8,PASM,1,PASM
,8E,3,4,12,14,BOGR,1,BOGR,6,BOGR,1,BOGR
,8E,3,4,15,14,BOGR,4,OPPO,4,BOGR,1,BOGR
,8E,3,4,18,3,BOGR,0,BARE,16,BOGR,3,BOGR
,8E,3,4,21,11,BOGR,1,BOGR,5,BOGR,2,BOGR
,8E,3,4,24,0,BARE,0,BARE,20,BOGR,0,BOGR
,8E,3,3,3,4,BOGR,1,BOGR,4,BOGR,0,BOGR
,8E,3,3,6,14,BOGR,2,BOGR,25,BOGR,1,BOGR
,8E,3,3,9,39,BOGR,18,ATCA,28,BOGR,1,ATCA
,8E,3,3,12,42,ATCA,16,ATCA,19,BOGR,1,BOGR
,8E,3,3,15,36,BOGR,4,BOGR,32,BOGR,2,BOGR
,8E,3,3,18,27,ATCA,2,BOGR,18,BOGR,8,ATCA
,8E,3,3,21,14,BOGR,2,BOGR,20,BOGR,0,BOGR
,8E,3,3,24,4,BOGR,1,BOGR,6,BOGR,1,BOGR
,8E,4,1,3,31,SAIB,8,ATCA,23,BOGR,3,OPPO
,8E,4,1,6,13,OPPO,6,OPPO,26,SAIB,6,SAIB
,8E,4,1,9,19,SAIB,1,SAIB,20,SAIB,10,ATCA
,8E,4,1,12,17,PASM,1,PASM,13,ELEL,1,ELEL
,8E,4,1,15,6,BOGR,1,BOGR,10,BOGR,2,BOGR
,8E,4,1,18,14,BOGR,1,BOGR,8,PASM,1,BOGR
,8E,4,1,21,13,PASM,2,PASM,12,EREF,2,EREF
,8E,4,1,24,0,BARE,0,BARE,8,OPPO,2,OPPO
,8E,4,2,3,3,BOGR,1,BOGR,25,BOGR,1,BOGR
,8E,4,2,6,36,ATCA,4,ATCA,52,ATCA,4,ATCA
,8E,4,2,9,14,BOGR,1,BOGR,27,BOGR,3,BOGR
,8E,4,2,12,14,BOGR,1,BOGR,6,BOGR,2,BOGR
,8E,4,2,15,18,BOGR,2,ATCA,18,BOGR,3,BOGR
,8E,4,2,18,14,BOGR,1,BOGR,9,BOGR,2,BOGR
,8E,4,2,21,22,BOGR,1,BOGR,23,BOGR,0,BOGR
,8E,4,2,24,27,BOGR,2,BOGR,8,BOGR,1,BOGR
,8E,4,4,3,4,BOGR,1,BOGR,3,BOGR,0,BARE
,8E,4,4,6,33,ATCA,10,ATCA,27,BOGR,3,ELEL
,8E,4,4,9,20,BOGR,0,BOGR,46,ATCA,12,ATCA
,8E,4,4,12,24,ATCA,8,ATCA,22,CHLE,1,BOGR
,8E,4,4,15,16,ELEL,0,BARE,0,BARE,0,BARE
,8E,4,4,18,15,SAIB,1,SAIB,32,BOGR,3,ATCA
,8E,4,4,21,15,PASM,2,PASM,23,BOGR,1,PASM
,8E,4,4,24,34,BOGR,2,CHLE,37,SAIB,1,PASM
,8E,4,3,3,6,BOGR,3,BOGR,33,SAIB,6,BOGR
,8E,4,3,6,21,BOGR,2,BOGR,20,BOGR,2,BOGR
,8E,4,3,9,16,BOGR,1,BOGR,3,BOGR,0,BOGR
,8E,4,3,12,20,BOGR,1,BOGR,7,PASM,1,PASM
,8E,4,3,15,23,SAIB,4,SAIB,13,SAIB,3,BOGR
,8E,4,3,18,7,PASM,1,PASM,17,ATCA,3,ATCA
,8E,4,3,21,25,ATCA,20,ATCA,30,ATCA,2,ATCA
,8E,4,3,24,41,ATCA,10,ATCA,25,SAIB,2,SAIB
,5E,4,1,3,21,BOGR,1,BOGR,4,CADU,1,OPPO
,5E,4,1,6,23,BOGR,1,CADU,23,BOGR,0,BOGR
,5E,4,1,9,13,BOGR,4,OPPO,31,BOGR,2,CHLE
,5E,4,1,12,15,BOGR,1,BOGR,5,CADU,1,OPPO
,5E,4,1,15,5,BOGR,1,BOGR,28,BOGR,1,CADU
,5E,4,1,18,5,CADU,1,CADU,0,BARE,0,BARE
,5E,4,1,21,20,BOGR,1,BOGR,21,BOGR,2,BOGR
,5E,4,1,24,5,CADU,1,BOGR,3,BOGR,1,BOGR
,5E,4,2,3,34,CHLE,6,EREF,19,BOGR,1,EREF
,5E,4,2,6,35,BOGR,3,BOGR,20,BOGR,2,BOGR
,5E,4,2,9,20,BOGR,3,HECO,,,,
,5E,4,2,12,11,BOGR,1,CADU,,,,
,5E,4,2,15,28,BOGR,3,BOGR,13,BOGR,3,BOGR
,5E,4,2,18,0,BARE,0,BARE,14,BOGR,1,BOGR
,5E,4,2,21,9,BOGR,2,BOGR,17,BOGR,0,BARE
,5E,4,2,24,12,CHLE,1,CHLE,0,BARE,0,BARE
,5E,4,4,3,24,BOGR,1,BOGR,30,BOGR,4,OPPO
,5E,4,4,6,11,ATCA,4,ATCA,16,BOGR,2,BOGR
,5E,4,4,9,9,BOGR,1,BOGR,15,BOGR,2,BOGR
,5E,4,4,12,11,BOGR,2,BOGR,3,BOGR,1,BOGR
,5E,4,4,15,7,BOGR,3,BOGR,17,BOGR,3,BOGR
,5E,4,4,18,23,BOGR,2,BOGR,22,BOGR,3,OPPO
,5E,4,4,21,21,BOGR,2,BOGR,32,BOGR,2,BOGR
,5E,4,4,24,4,BOGR,0,BOGR,18,BOGR,2,BOGR
,5E,4,3,3,16,BOGR,3,BOGR,25,BOGR,0,BOGR
,5E,4,3,6,33,BOGR,3,BOGR,28,BOGR,3,BOGR
,5E,4,3,9,19,CHLE,1,CHLE,42,BOGR,1,EREF
,5E,4,3,12,27,BOGR,1,CHLE,27,BOGR,1,EREF
,5E,4,3,15,22,BOGR,2,EREF,25,BOGR,0,BOGR
,5E,4,3,18,40,BOGR,6,OPPO,13,BOGR,2,BOGR
,5E,4,3,21,27,BOGR,3,OPPO,15,BOGR,2,BOGR
,5E,4,3,24,12,PASM,0,BARE,22,EREF,6,OPPO
,5E,3,4,3,12,BOGR,1,BOGR,14,BOGR,0,BOGR
,5E,3,4,6,21,BOGR,2,BOGR,28,BOGR,3,BOGR
,5E,3,4,9,28,BOGR,4,OPPO,23,BOGR,5,OPPO
,5E,3,4,12,33,BOGR,10,ATCA,8,PASM,0,PASM
,5E,3,4,15,35,BOGR,6,OPPO,33,BOGR,1,SPCO
,5E,3,4,18,22,BOGR,2,OPPO,16,ATCA,2,BOGR
,5E,3,4,21,11,BOGR,2,BOGR,26,BOGR,10,OPPO
,5E,3,4,24,14,ATCA,1,ATCA,23,BOGR,2,BOGR
,19N,1,1,3,34,ATCA,2,BOGR,56,ATCA,1,SPCO
,19N,1,1,6,19,HECO,3,HECO,19,HECO,1,HECO
,19N,1,1,9,11,BOGR,1,BOGR,17,HECO,8,OPPO
,19N,1,1,12,10,HECO,3,HECO,6,CHLE,0,CHLE
,19N,1,1,15,6,CADU,1,CADU,16,BOGR,4,BOGR
,19N,1,1,18,10,HECO,2,HECO,19,EREF,3,EREF
,19N,1,1,21,12,HECO,2,HECO,12,PASM,1,PASM
,19N,1,1,24,7,HECO,0,HECO,15,BOGR,6,OPPO
,19N,1,2,3,6,HECO,0,HECO,9,BOGR,5,OPPO
,19N,1,2,6,32,HECO,8,HECO,10,BOGR,2,BOGR
,19N,1,2,9,34,BOGR,3,OPPO,12,HECO,1,HECO
,19N,1,2,12,26,BOGR,1,CADU,23,BOGR,1,HECO
,19N,1,2,15,21,BOGR,1,CADU,0,BARE,0,BARE
,19N,1,2,18,20,BOGR,1,BOGR,24,BOGR,1,BOGR
,19N,1,2,21,20,BOGR,0,BARE,14,BOGR,1,BOGR
,19N,1,2,24,5,HECO,1,CHLE,8,BOGR,2,BOGR
,19N,1,4,3,2,BOGR,1,CHLE,11,BOGR,0,BOGR
,19N,1,4,6,10,BOGR,1,BOGR,0,BARE,0,BARE
,19N,1,4,9,6,CHLE,1,CHLE,5,CHLE,1,CHLE
,19N,1,4,12,7,BOGR,2,BOGR,10,BOGR,1,CHLE
,19N,1,4,15,8,BOGR,2,BOGR,4,BOGR,1,BOGR
,19N,1,4,18,7,CHLE,1,CHLE,18,BOGR,1,BOGR
,19N,1,4,21,14,CHLE,1,CHLE,14,BOGR,1,SPCO
,19N,1,4,24,1,CHLE,0,CHLE,0,BARE,0,BARE
,19N,1,3,3,10,EREF,1,EREF,23,BOGR,1,BOGR
,19N,1,3,6,14,CHLE,1,CHLE,19,SAIB,1,SAIB
,19N,1,3,9,10,SAIB,2,SAIB,8,PASM,2,PASM
,19N,1,3,12,18,BOGR,1,VUOC,8,OPPO,5,OPPO
,19N,1,3,15,18,HECO,5,OPPO,17,HECO,8,OPPO
,19N,1,3,18,14,BOGR,1,CHLE,18,BOGR,2,SAIB
,19N,1,3,21,14,BOGR,1,BOGR,21,BOGR,2,EREF
,19N,1,3,24,21,BOGR,1,BOGR,13,BOGR,1,BOGR
,19N,2,1,3,,,,,21,BOGR,3,OPPO
,19N,2,1,6,,,,,5,BOGR,1,BOGR
,19N,2,1,9,44,ATCA,18,ATCA,2,BOGR,1,BOGR
,19N,2,1,12,8,BOGR,1,BOGR,6,BOGR,1,BOGR
,19N,2,1,15,28,BOGR,6,ATCA,26,ATCA,4,ATCA
,19N,2,1,18,6,BOGR,2,BOGR,28,ATCA,4,ATCA
,19N,2,1,21,12,HECO,2,HECO,13,HECO,1,HECO
,19N,2,1,24,13,HECO,2,HECO,53,ATCA,24,ATCA
,19N,2,2,3,70,ATCA,30,ATCA,60,ATCA,12,ATCA
,19N,2,2,6,14,PASM,2,PASM,23,BOGR,4,BOGR
,19N,2,2,9,18,PASM,1,PASM,11,PASM,2,PASM
,19N,2,2,12,67,ATCA,28,ATCA,30,HECO,0,BARE
,19N,2,2,15,8,BOGR,1,BOGR,2,BOGR,0,BOGR
,19N,2,2,18,14,HECO,1,CHLE,9,CHLE,1,CHLE
,19N,2,2,21,34,HECO,4,OPPO,29,BOGR,4,OPPO
,19N,2,2,24,2,BOGR,1,BOGR,14,BOGR,1,BOGR
,19N,2,4,3,38,SAIB,2,SAIB,0,BARE,0,BARE
,19N,2,4,6,12,HECO,0,HECO,3,BOGR,1,BOGR
,19N,2,4,9,6,HECO,1,HECO,12,HECO,1,HECO
,19N,2,4,12,6,OPPO,3,OPPO,26,SAIB,6,OPPO
,19N,2,4,15,11,HECO,2,HECO,11,BOGR,1,BOGR
,19N,2,4,18,31,BOGR,7,OPPO,7,OPPO,4,OPPO
,19N,2,4,21,11,CHLE,1,HECO,0,BARE,0,BARE
,19N,2,4,24,24,BOGR,4,OPPO,16,HECO,1,OPPO
,19N,2,3,3,6,BOGR,1,BOGR,20,HECO,8,OPPO
,19N,2,3,6,12,HECO,2,HECO,76,ATCA,6,ATCA
,19N,2,3,9,12,HECO,1,OPPO,17,EREF,4,EREF
,19N,2,3,12,15,HECO,4,OPPO,27,ATCA,2,CHLE
,19N,2,3,15,0,BARE,0,BARE,6,BOGR,1,BOGR
,19N,2,3,18,27,ATCA,2,HECO,42,ATCA,6,ATCA
,19N,2,3,21,5,BOGR,1,BOGR,15,BOGR,1,CHLE
,19N,2,3,24,40,ATCA,16,ATCA,4,HECO,2,HECO
,19N,3,1,3,17,HECO,3,OPPO,14,BOGR,2,OPPO
,19N,3,1,6,39,SIAL,1,PASM,15,BOGR,3,OPPO
,19N,3,1,9,17,HECO,4,OPPO,40,BOGR,3,OPPO
,19N,3,1,12,12,HECO,2,HECO,15,PASM,2,HECO
,19N,3,1,15,0,BARE,0,BARE,13,HECO,2,HECO
,19N,3,1,18,27,BOGR,2,OPPO,25,BOGR,5,OPPO
,19N,3,1,21,17,HECO,1,CHLE,16,EREF,2,HECO
,19N,3,1,24,10,CHLE,2,CHLE,10,EREF,1,EREF
,19N,3,2,3,12,PASM,1,PASM,15,ATCA,1,ATCA
,19N,3,2,6,7,PASM,1,,18,PASM,1,SAIB
,19N,3,2,9,32,ATCA,6,ATCA,6,BOGR,1,BOGR
,19N,3,2,12,16,PASM,0,PASM,0,BARE,0,BARE
,19N,3,2,15,11,PASM,0,PASM,12,SAIB,1,SAIB
,19N,3,2,18,50,ATCA,20,ATCA,12,SAIB,1,SAIB
,19N,3,2,21,0,BARE,0,BARE,0,BARE,0,BARE
,19N,3,2,24,4,PASM,1,PASM,8,PASM,0,PASM
,19N,3,4,3,7,BOGR,1,BOGR,18,BOGR,2,BOGR
,19N,3,4,6,9,PASM,1,PASM,13,PASM,1,BOGR
,19N,3,4,9,5,BOGR,1,BOGR,43,PASM,1,BOGR
,19N,3,4,12,12,PASM,1,PASM,24,BOGR,4,OPPO
,19N,3,4,15,0,BARE,0,BARE,0,BARE,0,BARE
,19N,3,4,18,9,BOGR,1,BOGR,17,BOGR,0,BOGR
,19N,3,4,21,21,BOGR,3,BOGR,14,PASM,1,PASM
,19N,3,4,24,6,BOGR,1,BOGR,3,BOGR,1,OPPO
,19N,3,3,3,9,HECO,2,HECO,6,HECO,2,HECO
,19N,3,3,6,14,CHLE,1,CHLE,12,PASM,2,OPPO
,19N,3,3,9,0,BARE,0,BARE,4,CHLE,1,CHLE
,19N,3,3,12,6,CHLE,1,CHLE,4,CHLE,1,CHLE
,19N,3,3,15,12,HECO,3,OPPO,24,BOGR,4,OPPO
,19N,3,3,18,16,HECO,2,HECO,6,BOGR,1,BOGR
,19N,3,3,21,23,HECO,6,HECO,21,HECO,6,OPPO
,19N,3,3,24,31,ATCA,1,HECO,22,ATCA,4,OPPO
,19N,4,1,3,16,HECO,4,HECO,22,BOGR,4,OPPO
,19N,4,1,6,24,HECO,4,HECO,12,SAIB,1,BOGR
,19N,4,1,9,27,BOGR,3,BOGR,21,BOGR,4,OPPO
,19N,4,1,12,21,HECO,8,HECO,42,ATCA,18,ATCA
,19N,4,1,15,30,HECO,10,HECO,23,SIAL,3,OPPO
,19N,4,1,18,7,EREF,1,EREF,13,CHLE,1,CHLE
,19N,4,1,21,12,PASM,2,PASM,19,HECO,2,HECO
,19N,4,1,24,17,BOGR,1,BOGR,9,HECO,1,BOGR
,19N,4,2,3,34,BOGR,1,HECO,33,HECO,3,OPPO
,19N,4,2,6,11,HECO,1,HECO,17,EREF,4,EREF
,19N,4,2,9,6,CADU,1,CADU,15,ELEL,4,OPPO
,19N,4,2,12,22,HECO,1,BOGR,33,HECO,4,HECO
,19N,4,2,15,6,CADU,1,CADU,8,HECO,1,HECO
,19N,4,2,18,14,SIAL,1,HECO,14,EREF,2,EREF
,19N,4,2,21,5,CADU,1,OPPO,0,BARE,0,BARE
,19N,4,2,24,8,BOGR,2,OPPO,26,SIAL,4,OPPO
,19N,4,4,3,10,PASM,2,PASM,28,ATCA,6,ATCA
,19N,4,4,6,11,ATCA,1,BOGR,30,ATCA,9,ATCA
,19N,4,4,9,5,CADU,1,CADU,9,ATCA,7,ATCA
,19N,4,4,12,6,BOGR,2,BOGR,0,BARE,0,BARE
,19N,4,4,15,6,ATCA,1,ATCA,0,BARE,0,BARE
,19N,4,4,18,4,BOGR,1,BOGR,4,BOGR,1,BOGR
,19N,4,4,21,0,BARE,0,BARE,0,BARE,0,BARE
,19N,4,4,24,2,BOGR,1,BOGR,6,CHLE,1,CHLE
,19N,4,3,3,11,BOGR,8,OPPO,0,BARE,0,BARE
,19N,4,3,6,9,BOGR,0,BOGR,9,BOGR,5,OPPO
,19N,4,3,9,17,BOGR,2,BOGR,10,BOGR,1,BOGR
,19N,4,3,12,9,PASM,0,PASM,8,PASM,0,BARE
,19N,4,3,15,0,BARE,0,BARE,12,PASM,2,PASM
,19N,4,3,18,26,BOGR,0,BARE,13,BOGR,2,BOGR
,19N,4,3,21,6,BOGR,1,BOGR,17,CHLE,1,CHLE
,19N,4,3,24,4,BOGR,1,BOGR,0,BARE,0,BARE
,19N,5,1,3,25,BOGR,2,BOGR,10,EREF,2,EREF
,19N,5,1,6,27,BOGR,5,EREF,17,EREF,5,EREF
,19N,5,1,9,21,BOGR,1,BOGR,25,EREF,4,EREF
,19N,5,1,12,0,BARE,0,BARE,20,EREF,7,EREF
,19N,5,1,15,17,BOGR,1,EREF,13,BOGR,1,BOGR
,19N,5,1,18,10,PASM,0,PASM,0,BARE,0,BARE
,19N,5,1,21,14,HECO,1,OPPO,7,BOGR,1,BOGR
,19N,5,1,24,22,BOGR,4,BOGR,27,HECO,1,HECO
,19N,5,2,3,12,HECO,2,HECO,43,CHLE,2,HECO
,19N,5,2,6,12,HECO,1,BOGR,23,BOGR,4,BOGR
,19N,5,2,9,15,BOGR,2,BOGR,24,CHLE,1,BOGR
,19N,5,2,12,6,CADU,1,CADU,24,CHLE,0,CHLE
,19N,5,2,15,24,EREF,1,BOGR,17,EREF,4,EREF
,19N,5,2,18,8,HECO,2,HECO,24,EREF,2,EREF
,19N,5,2,21,12,BOGR,1,BOGR,18,BOGR,0,BOGR
,19N,5,2,24,34,CHLE,2,EREF,12,BOGR,1,BOGR
,19N,5,4,3,6,EREF,2,EREF,11,HECO,2,HECO
,19N,5,4,6,6,OPPO,3,OPPO,13,BOGR,6,OPPO
,19N,5,4,9,12,BOGR,1,BOGR,32,BOGR,1,BOGR
,19N,5,4,12,24,HECO,0,BARE,20,BOGR,2,CHLE
,19N,5,4,15,8,BOGR,1,BOGR,10,BOGR,1,BOGR
,19N,5,4,18,10,BOGR,1,BOGR,21,BOGR,3,BOGR
,19N,5,4,21,10,BOGR,2,EREF,8,CHLE,0,BARE
,19N,5,4,24,7,HECO,1,HECO,21,BOGR,1,BOGR
,19N,5,3,3,22,EREF,4,EREF,24,BOGR,0,BOGR
,19N,5,3,6,12,BOGR,0,BOGR,9,HECO,2,HECO
,19N,5,3,9,22,BOGR,2,BOGR,11,EREF,2,EREF
,19N,5,3,12,3,BOGR,1,BOGR,4,BOGR,1,BOGR
,19N,5,3,15,12,CHLE,1,CHLE,30,BOGR,2,BOGR
,19N,5,3,18,24,BOGR,1,BOGR,9,BOGR,1,BOGR
,19N,5,3,21,27,BOGR,1,BOGR,9,BOGR,1,BOGR
,19N,5,3,24,13,BOGR,0,BARE,18,BOGR,1,BOGR
,19N,6,1,3,12,BOGR,3,OPPO,23,BOGR,1,BOGR
,19N,6,1,6,11,CHLE,2,CHLE,19,SAIB,8,CHLE
,19N,6,1,9,40,SIAL,2,HECO,6,BOGR,1,BOGR
,19N,6,1,12,15,CHLE,1,CHLE,13,CHLE,1,CHLE
,19N,6,1,15,12,CHLE,4,DUNG,10,CHLE,2,CHLE
,19N,6,1,18,0,BARE,0,BARE,0,BARE,0,BARE
,19N,6,1,21,24,BOGR,3,HECO,13,HECO,1,HECO
,19N,6,1,24,25,BOGR,1,BOGR,19,CHLE,2,OPPO
,19N,6,2,3,16,BOGR,1,CHLE,21,BOGR,1,CHLE
,19N,6,2,6,14,BOGR,1,HECO,28,BOGR,2,BOGR
,19N,6,2,9,17,CHLE,1,CHLE,14,BOGR,1,BOGR
,19N,6,2,12,25,BOGR,2,BOGR,17,CHLE,2,CHLE
,19N,6,2,15,20,BOGR,2,BOGR,31,SIAL,2,BOGR
,19N,6,2,18,0,BARE,0,BARE,0,BARE,0,BARE
,19N,6,2,21,4,CHLE,1,CHLE,11,BOGR,1,BOGR
,19N,6,2,24,14,BOGR,4,OPPO,13,ARPU,2,EREF
,19N,6,4,3,4,CADU,0,CADU,23,SIAL,1,EREF
,19N,6,4,6,32,SIAL,2,CHLE,16,SAIB,1,SAIB
,19N,6,4,9,10,BOGR,2,BOGR,44,BOGR,2,BOGR
,19N,6,4,12,9,CHLE,1,CHLE,11,CHLE,1,CHLE
,19N,6,4,15,14,CHLE,2,CHLE,53,SIAL,2,CHLE
,19N,6,4,18,24,SIAL,2,CHLE,12,CHLE,1,CADU
,19N,6,4,21,16,EREF,1,CADU,16,CHLE,2,BOGR
,19N,6,4,24,12,EREF,1,CHLE,10,EREF,4,EREF
,19N,6,3,3,18,SAIB,1,CADU,0,BARE,0,BARE
,19N,6,3,6,12,CHLE,2,CHLE,13,CHLE,1,CHLE
,19N,6,3,9,32,BOGR,2,BOGR,22,SIAL,1,BOGR
,19N,6,3,12,11,CHLE,3,CHLE,18,CHLE,3,CHLE
,19N,6,3,15,21,BOGR,2,CHLE,56,SIAL,1,CHLE
,19N,6,3,18,27,CHLE,2,CHLE,11,CHLE,2,CHLE
,19N,6,3,21,14,HECO,1,HECO,26,SAIB,1,HECO
,19N,6,3,24,20,BOGR,8,OPPO,0,BARE,0,BARE
,31E,1,4,3,20,BOGR,1,BOGR,10,PASM,1,PASM
,31E,1,4,6,6,PASM,1,BOGR,8,BOGR,1,PASM
,31E,1,4,9,4,BOGR,1,BOGR,10,PASM,1,PASM
,31E,1,4,12,10,BOGR,1,BOGR,9,PASM,1,PASM
,31E,1,4,15,4,BOGR,1,BOGR,2,BOGR,1,BOGR
,31E,1,4,18,4,BOGR,1,BOGR,4,BOGR,1,BOGR
,31E,1,4,21,6,BOGR,1,BOGR,14,BOGR,1,BOGR
,31E,1,4,24,1,BOGR,0,BARE,6,BOGR,1,BOGR
,31E,1,3,3,14,BOGR,1,BOGR,3,CHLE,1,CHLE
,31E,1,3,6,4,CHLE,1,CHLE,4,CADU,1,CADU
,31E,1,3,9,12,BOGR,4,BOGR,8,BOGR,1,BOGR
,31E,1,3,12,0,BARE,0,BARE,16,BOGR,1,CADU
,31E,1,3,15,18,BOGR,1,BOGR,20,BOGR,1,CADU
,31E,1,3,18,3,BOGR,1,BOGR,4,BOGR,1,BOGR
,31E,1,3,21,20,BOGR,2,BOGR,16,BOGR,2,BOGR
,31E,1,3,24,11,BOGR,2,BOGR,6,CHLE,2,CHLE
,31E,1,2,3,16,BOGR,2,BOGR,6,BOGR,1,BOGR
,31E,1,2,6,0,BARE,0,BARE,11,BOGR,1,BOGR
,31E,1,2,9,2,BOGR,1,BOGR,0,BARE,0,BARE
,31E,1,2,12,22,BOGR,1,BOGR,10,BOGR,1,BOGR
,31E,1,2,15,8,BOGR,1,BUDA,5,BOGR,1,BOGR
,31E,1,2,18,2,CADU,0,BARE,6,PASM,1,PASM
,31E,1,2,21,2,BOGR,0,BARE,0,BARE,0,BARE
,31E,1,2,24,23,BOGR,1,PASM,13,BOGR,1,BOGR
,31E,2,3,3,6,BOGR,1,BOGR,1,BUDA,0,BARE
,31E,2,3,6,4,BUDA,2,BUDA,14,BOGR,1,BUDA
,31E,2,3,9,14,BOGR,1,BOGR,30,BOGR,1,BOGR
,31E,2,3,12,20,BOGR,2,BUDA,6,BOGR,2,BOGR
,31E,2,3,15,16,BOGR,1,BOGR,5,BOGR,1,BOGR
,31E,2,3,18,8,BOGR,2,BOGR,6,BOGR,2,BOGR
,31E,2,3,21,2,BOGR,1,BOGR,0,BARE,0,BARE
,31E,2,3,24,10,BOGR,1,BOGR,14,BOGR,2,BOGR
,31E,2,4,3,32,BOGR,0,BARE,12,BOGR,1,BOGR
,31E,2,4,6,2,BUDA,1,BUDA,7,BOGR,3,BUDA
,31E,2,4,9,5,BUDA,2,BUDA,6,BUDA,2,BUDA
,31E,2,4,12,18,BOGR,1,BUDA,4,BUDA,2,BUDA
,31E,2,4,15,8,BOGR,1,BOGR,4,BOGR,1,BOGR
,31E,2,4,18,10,BOGR,2,BUDA,28,BOGR,3,BUDA
,31E,2,4,21,8,BOGR,1,BUDA,3,BUDA,1,BUDA
,31E,2,4,24,12,BOGR,1,BOGR,16,BOGR,1,BOGR
,31E,2,2,3,24,BOGR,1,BOGR,0,BARE,0,BARE
,31E,2,2,6,12,BOGR,1,BOGR,14,BOGR,3,ARPU
,31E,2,2,9,7,BOGR,2,CADU,8,BOGR,3,BOGR
,31E,2,2,12,2,BOGR,1,BOGR,30,BOGR,1,BOGR
,31E,2,2,15,16,BOGR,2,CADU,20,BOGR,2,BOGR
,31E,2,2,18,16,BOGR,1,CADU,17,BOGR,1,CADU
,31E,2,2,21,25,BOGR,1,BOGR,24,BOGR,2,BOGR
,31E,2,2,24,16,BOGR,1,BOGR,24,BOGR,1,BOGR
,31E,3,4,3,2,BOGR,1,BOGR,5,ARPU,1,BOGR
,31E,3,4,6,10,BOGR,2,BOGR,6,HECO,3,BUDA
,31E,3,4,9,10,CADU,1,BOGR,4,HECO,1,BUDA
,31E,3,4,12,4,BOGR,1,BOGR,6,ARPU,1,BOGR
,31E,3,4,15,6,CADU,1,BUDA,7,CADU,1,CADU
,31E,3,4,18,10,BOGR,2,BOGR,15,BOGR,1,BOGR
,31E,3,4,21,3,BOGR,1,BOGR,8,PASM,1,SPCO
,31E,3,4,24,3,CADU,1,BOGR,9,ARPU,2,ARPU
,31E,3,1,3,6,CADU,1,BUDA,4,BOGR,2,BOGR
,31E,3,1,6,4,BUDA,1,BUDA,4,BUDA,2,BUDA
,31E,3,1,9,9,BOGR,2,BOGR,9,BOGR,1,BOGR
,31E,3,1,12,19,BOGR,1,CADU,21,BOGR,2,CADU
,31E,3,1,15,21,BOGR,1,BOGR,20,BOGR,1,CHLE
,31E,3,1,18,13,BOGR,1,BOGR,20,BOGR,1,BOGR
,31E,3,1,21,11,BOGR,1,BOGR,14,BOGR,1,BOGR
,31E,3,1,24,24,BOGR,2,SPCR,26,BOGR,2,BOGR
,31E,3,2,3,15,BOGR,1,BOGR,20,BOGR,1,BOGR
,31E,3,2,6,4,CADU,1,CADU,40,BOGR,2,PASM
,31E,3,2,9,9,BOGR,1,SPCR,8,BOGR,2,BOGR
