Week,Pasture,Date,Plot,Reading_No,High,Low,H.Spp,Spp,G_B,Comments,Screen1,Biomass_lbs_ac
3,25NW,06/08/2022,2,22,22,2,bogr,bogr,b,exit,0,818.533
3,25NW,06/08/2022,2,23,16,2,pasm,arpu,b,exit,1,
3,25NW,06/08/2022,2,24,18,4,pasm,cadu,b,exit,0,873.891
3,25NW,06/08/2022,2,25,16,6,pasm,oppo,b,exit,1,
3,25NW,06/08/2022,3,1,0,0,,bare,,exit,0,-9.701
3,25NW,06/08/2022,3,2,21,2,bogr,bogr,b,exit,0,788.807
3,25NW,06/08/2022,3,3,3,1,cadu,cadu,g,exit,0,166.608
3,25NW,06/08/2022,3,4,4,1,cadu,cadu,g,exit,0,196.334
3,25NW,06/08/2022,3,5,5,1,vuoc,spco,b,exit,1,
3,25NW,06/08/2022,3,6,13,0,bogr,bare,b,exit,0,376.737
3,25NW,06/08/2022,3,7,5,2,bogr,cadu,b,exit,0,313.191
3,25NW,06/08/2022,3,8,17,2,bogr,bogr,b,exit,0,669.903
3,25NW,06/08/2022,3,9,30,1,bogr,bogr,b,exit,0,969.21
3,25NW,06/08/2022,3,10,40,3,bogr,bogr,b,exit,0,1440.732
3,25NW,06/08/2022,3,11,29,3,bogr,cadu,b,exit,0,1113.746
3,25NW,06/08/2022,3,12,30,2,bogr,bogr,b,exit,0,1056.341
3,25NW,06/08/2022,3,13,33,4,bogr,bogr,b,exit,0,1319.781
3,25NW,06/08/2022,3,14,30,2,bogr,bogr,b,exit,0,1056.341
3,25NW,06/08/2022,3,15,15,3,bogr,bogr,b,exit,0,697.582
3,25NW,06/08/2022,3,16,17,1,bogr,bogr,b,exit,0,582.772
3,25NW,06/08/2022,3,17,35,2,bogr,bogr,b,exit,0,1204.971
3,25NW,06/08/2022,3,18,26,2,bogr,bogr,b,exit,0,937.437
3,25NW,06/08/2022,3,19,19,2,bogr,bogr,b,exit,0,729.355
3,25NW,06/08/2022,3,20,36,3,bogr,cadu,b,exit,0,1321.828
3,25NW,06/08/2022,3,21,29,3,bogr,bogr,b,exit,0,1113.746
3,25NW,06/08/2022,3,22,24,0,bogr,bare,b,exit,0,703.723
3,25NW,06/08/2022,3,23,37,3,pasm,cadu,b,exit,0,1351.554
3,25NW,06/08/2022,3,24,30,5,bogr,bogr,b,exit,0,1317.734
3,25NW,06/08/2022,3,25,3,3,bogr,bogr,b,exit,0,340.87
3,25NW,06/08/2022,4,1,16,2,eref,eref,b,exit,1,
3,25NW,06/08/2022,4,2,17,2,pasm,litt,b,exit,1,
3,25NW,06/08/2022,4,3,26,3,bogr,bogr,b,exit,0,1024.568
3,25NW,06/08/2022,4,4,38,3,bogr,bogr,b,exit,0,1381.28
3,25NW,06/08/2022,4,5,38,3,pasm,pasm,b,exit,0,1381.28
3,25NW,06/08/2022,4,6,18,2,bogr,bogr,b,exit,0,699.629
3,25NW,06/08/2022,4,7,8,1,pasm,pasm,b,exit,0,315.238
3,25NW,06/08/2022,4,8,31,6,pasm,pasm,b,exit,0,1434.591
3,25NW,06/08/2022,4,9,17,1,bogr,bogr,b,exit,0,582.772
3,25NW,06/08/2022,4,10,9,4,bogr,bogr,b,exit,0,606.357
3,25NW,06/08/2022,4,11,28,1,bogr,bogr,b,exit,0,909.758
3,25NW,06/08/2022,4,12,37,3,pasm,cadu,b,exit,0,1351.554
3,25NW,06/08/2022,4,13,40,2,pasm,pasm,b,exit,0,1353.601
3,25NW,06/08/2022,4,14,32,10,pasm,pasm,b,exit,0,1812.841
3,25NW,06/08/2022,4,15,26,2,pasm,pasm,b,exit,0,937.437
3,25NW,06/08/2022,4,16,22,3,pasm,pasm,b,exit,0,905.664
3,25NW,06/08/2022,4,17,8,4,vuoc,cadu,b,exit,1,
3,25NW,06/08/2022,4,18,40,6,pasm,pasm,b,exit,0,1702.125
3,25NW,06/08/2022,4,19,32,8,pasm,pasm,b,exit,0,1638.579
3,25NW,06/08/2022,4,20,38,6,pasm,pasm,b,exit,0,1642.673
3,25NW,06/08/2022,4,21,34,6,pasm,pasm,b,exit,0,1523.769
3,25NW,06/08/2022,4,22,24,6,pasm,pasm,b,exit,0,1226.509
3,25NW,06/08/2022,4,23,27,3,pasm,bogr,b,exit,0,1054.294
3,25NW,06/08/2022,4,24,40,2,pasm,pasm,b,exit,0,1353.601
3,25NW,06/08/2022,4,25,32,8,pasm,pasm,b,exit,0,1638.579
3,31W,06/08/2022,1,1,22,1,bogr,bogr,b,entry,0,731.402
3,31W,06/08/2022,1,2,20,2,bogr,spco,b,entry,0,759.081
3,31W,06/08/2022,1,3,44,6,bogr,eref,b,entry,1,
3,31W,06/08/2022,1,4,24,2,bogr,cadu,b,entry,0,877.985
3,31W,06/08/2022,1,5,22,2,bogr,bogr,b,entry,0,818.533
3,31W,06/08/2022,1,6,32,4,bogr,bogr,b,entry,0,1290.055
3,31W,06/08/2022,1,7,32,2,bogr,bogr,b,entry,0,1115.793
3,31W,06/08/2022,1,8,14,2,bogr,bogr,b,entry,0,580.725
3,31W,06/08/2022,1,9,26,4,bogr,bogr,b,entry,0,1111.699
3,31W,06/08/2022,1,10,14,1,bogr,bogr,b,entry,0,493.594
3,31W,06/08/2022,1,11,22,3,bogr,bogr,b,entry,0,905.664
3,31W,06/08/2022,1,12,16,5,vuoc,cadu,b,entry,1,
3,31W,06/08/2022,1,13,37,22,atca,atca,b,entry,1,
3,31W,06/08/2022,1,14,30,1,bogr,bogr,b,entry,0,969.21
3,31W,06/08/2022,1,15,23,3,bogr,bogr,b,entry,0,935.39
3,31W,06/08/2022,1,16,10,4,pasm,cadu,b,entry,0,636.083
3,31W,06/08/2022,1,17,10,3,vuoc,cadu,b,entry,1,
3,31W,06/08/2022,1,18,24,4,bogr,bogr,b,entry,0,1052.247
3,31W,06/08/2022,1,19,12,4,SD,bogr,b,osd,1,
3,31W,06/08/2022,1,20,8,2,bogr,bogr,b,entry,0,402.369
3,31W,06/08/2022,1,21,30,2,bogr,bogr,b,entry,0,1056.341
3,31W,06/08/2022,1,22,3,1,bogr,bogr,g,entry,0,166.608
3,31W,06/08/2022,1,23,14,2,bogr,bogr,b,entry,0,580.725
3,31W,06/08/2022,1,24,12,6,bogr,bogr,b,entry,0,869.797
3,31W,06/08/2022,1,25,28,6,bogr,bogr,b,entry,0,1345.413
3,31W,06/08/2022,2,1,3,1,bogr,bogr,g,entry,0,166.608
3,31W,06/08/2022,2,2,0,0,,bare,,entry,0,-9.701
3,31W,06/08/2022,2,3,1,1,bogr,bogr,g,entry,0,107.156
3,31W,06/08/2022,2,4,2,1,bogr,bogr,g,entry,0,136.882
3,31W,06/08/2022,2,5,4,2,bogr,bogr,g,entry,0,283.465
3,31W,06/08/2022,2,6,2,2,bogr,bogr,g,entry,0,224.013
3,31W,06/08/2022,2,7,2,2,bogr,bogr,g,entry,0,224.013
3,31W,06/08/2022,2,8,4,1,cadu,bogr,g,entry,0,196.334
3,31W,06/08/2022,2,9,2,1,bogr,bogr,g,entry,0,136.882
3,31W,06/08/2022,2,10,7,1,bogr,bogr,g,entry,0,285.512
3,31W,06/08/2022,2,11,7,3,cadu,bogr,g,entry,0,459.774
3,31W,06/08/2022,2,12,5,2,cadu,bogr,g,entry,0,313.191
3,31W,06/08/2022,2,13,3,3,bogr,bogr,g,entry,0,340.87
3,31W,06/08/2022,2,14,4,2,cadu,cadu,g,entry,0,283.465
3,31W,06/08/2022,2,15,1,1,bogr,bogr,g,entry,0,107.156
3,31W,06/08/2022,2,16,1,1,bogr,bogr,g,entry,0,107.156
3,31W,06/08/2022,2,17,2,1,bogr,bogr,g,entry,0,136.882
3,31W,06/08/2022,2,18,0,0,,bare,,entry,0,-9.701
3,31W,06/08/2022,2,19,2,1,bogr,bogr,g,entry,0,136.882
3,31W,06/08/2022,2,20,2,1,cadu,cadu,g,entry,0,136.882
3,31W,06/08/2022,2,21,2,2,bogr,bogr,g,entry,0,224.013
3,31W,06/08/2022,2,22,2,1,buda,buda,g,entry,0,136.882
3,31W,06/08/2022,2,23,7,1,cadu,bogr,g,entry,0,285.512
3,31W,06/08/2022,2,24,1,1,SD,chle,g,osd,1,
3,31W,06/08/2022,2,25,6,0,spco,bare,b,entry,0,168.655
3,31W,06/08/2022,3,1,4,1,cadu,chle,g,entry,0,196.334
3,31W,06/08/2022,3,2,0,0,,bare,,entry,0,-9.701
3,31W,06/08/2022,3,3,1,0,SD,bare,g,entry,1,
3,31W,06/08/2022,3,4,2,1,bogr,bogr,g,entry,0,136.882
3,31W,06/08/2022,3,5,2,1,cadu,cadu,g,entry,0,136.882
3,31W,06/08/2022,3,6,4,0,heco,bare,g,entry,0,109.203
3,31W,06/08/2022,3,7,7,0,cadu,bare,g,entry,0,198.381
3,31W,06/08/2022,3,8,10,2,cadu,heco,g,entry,0,461.821
3,31W,06/08/2022,3,9,2,1,pasm,bogr,g,entry,0,136.882
3,31W,06/08/2022,3,10,8,4,pasm,cadu,g,entry,0,576.631
3,31W,06/08/2022,3,11,5,0,cadu,bare,g,entry,0,138.929
3,31W,06/08/2022,3,12,11,2,cadu,pasm,g,entry,0,491.547
3,31W,06/08/2022,3,13,2,0,heco,bare,g,entry,0,49.751
3,31W,06/08/2022,3,14,14,0,pasm,bare,g,entry,0,406.463
3,31W,06/08/2022,3,15,1,0,heco,bare,g,entry,0,20.025
3,31W,06/08/2022,3,16,2,1,heco,cadu,g,entry,0,136.882
3,31W,06/08/2022,3,17,1,1,heco,heco,g,entry,0,107.156
3,31W,06/08/2022,3,18,6,0,elel,elel,g,entry,1,
3,31W,06/08/2022,3,19,4,1,elel,elel,g,entry,1,
3,31W,06/08/2022,3,20,2,1,bogr,bogr,g,entry,0,136.882
3,31W,06/08/2022,3,21,8,1,pasm,heco,g,entry,0,315.238
3,31W,06/08/2022,3,22,5,1,pasm,bogr,g,entry,0,226.06
3,31W,06/08/2022,3,23,6,0,pasm,bare,g,entry,0,168.655
3,31W,06/08/2022,3,24,8,1,pasm,heco,g,entry,0,315.238
3,31W,06/08/2022,3,25,12,2,pasm,pasm,g,entry,0,521.273
3,31W,06/08/2022,4,1,8,3,pasm,pasm,g,entry,0,489.5
3,31W,06/08/2022,4,2,16,3,pasm,oppo,g,entry,1,
3,31W,06/08/2022,4,3,6,0,pasm,bare,g,entry,0,168.655
3,31W,06/08/2022,4,4,31,9,pasm,pasm,b,entry,0,1695.984
3,31W,06/08/2022,4,5,40,4,atca,pasm,b,entry,1,
3,31W,06/08/2022,4,6,44,5,pasm,atca,b,entry,1,
3,31W,06/08/2022,4,7,30,5,atca,pasm,b,entry,1,
3,31W,06/08/2022,4,8,12,3,pasm,pasm,b,entry,0,608.404
3,31W,06/08/2022,4,9,37,10,pasm,pasm,b,entry,0,1961.471
3,31W,06/08/2022,4,10,46,3,pasm,pasm,b,entry,0,1619.088
3,31W,06/08/2022,4,11,36,4,pasm,pasm,b,entry,0,1408.959
3,31W,06/08/2022,4,12,21,10,atca,atca,b,entry,1,
3,31W,06/08/2022,4,13,39,10,atca,atca,b,entry,1,
3,31W,06/08/2022,4,14,27,1,pasm,pasm,b,entry,0,880.032
3,31W,06/08/2022,4,15,28,6,pasm,sial,b,entry,0,1345.413
3,31W,06/08/2022,4,16,27,5,pasm,pasm,b,entry,0,1228.556
3,31W,06/08/2022,4,17,25,3,SD,pasm,b,entry,1,
3,31W,06/08/2022,4,18,26,5,pasm,pasm,b,entry,0,1198.83
3,31W,06/08/2022,4,19,20,2,pasm,pasm,b,entry,0,759.081
3,31W,06/08/2022,4,20,30,21,atca,atca,g,entry,1,
3,31W,06/08/2022,4,21,28,4,pasm,pasm,b,entry,0,1171.151
3,31W,06/08/2022,4,22,16,5,pasm,pasm,g,entry,0,901.57
3,31W,06/08/2022,4,23,26,10,pasm,pasm,b,entry,0,1634.485
3,31W,06/08/2022,4,24,18,10,atca,atca,g,entry,1,
3,31W,06/08/2022,4,25,29,2,pasm,pasm,b,entry,0,1026.615
4,20NW,06/14/2022,1,1,10,2,bogr,bogr,b,,0,461.821
4,20NW,06/14/2022,1,2,30,2,bogr,bogr,b,,0,1056.341
4,20NW,06/14/2022,1,3,7,1,bogr,heco,b,,0,285.512
4,20NW,06/14/2022,1,4,42,2,spcr,bogr,b,,0,1413.053
4,20NW,06/14/2022,1,5,12,0,bogr,bare,b,,0,347.011
4,20NW,06/14/2022,1,6,8,2,spcr,heco,b,,0,402.369
4,20NW,06/14/2022,1,7,4,1,heco,heco,g,,0,196.334
4,20NW,06/14/2022,1,8,45,3,spcr,heco,b,,0,1589.362
4,20NW,06/14/2022,1,9,4,1,heco,heco,g,,0,196.334
4,20NW,06/14/2022,1,10,28,1,SD,litt,b,osd,1,
4,20NW,06/14/2022,1,11,36,4,pasm,heco,b,,0,1408.959
4,20NW,06/14/2022,1,12,28,3,bogr,bogr,b,,0,1084.02
4,20NW,06/14/2022,1,13,24,7,heco,heco,b,,0,1313.64
4,20NW,06/14/2022,1,14,78,8,spcr,heco,b,,0,3005.975
4,20NW,06/14/2022,1,15,16,5,spcr,heco,b,,0,901.57
4,20NW,06/14/2022,1,16,14,4,spcr,heco,b,,0,754.987
4,20NW,06/14/2022,1,17,22,4,spcr,heco,b,,0,992.795
4,20NW,06/14/2022,1,18,3,1,litt,litt,b,,1,
4,20NW,06/14/2022,1,19,27,2,spcr,heco,b,,0,967.163
4,20NW,06/14/2022,1,20,42,3,SD,bogr,b,osd,1,
4,20NW,06/14/2022,1,21,44,5,spcr,spcr,b,,0,1733.898
4,20NW,06/14/2022,1,22,52,10,SD,heco,b,osd,1,
4,20NW,06/14/2022,1,23,12,4,heco,oppo,b,,1,
4,20NW,06/14/2022,1,24,44,4,spcr,bogr,b,,0,1646.767
4,20NW,06/14/2022,1,25,48,10,spcr,spcr,b,,0,2288.457
4,20NW,06/14/2022,2,1,13,1,pasm,pasm,b,,0,463.868
4,20NW,06/14/2022,2,2,21,3,spcr,spcr,b,,0,875.938
4,20NW,06/14/2022,2,3,29,2,spcr,spcr,b,,0,1026.615
4,20NW,06/14/2022,2,4,55,4,spcr,spcr,b,,0,1973.753
4,20NW,06/14/2022,2,5,49,2,spcr,spcr,b,,0,1621.135
4,20NW,06/14/2022,2,6,31,3,spcr,heco,b,,0,1173.198
4,20NW,06/14/2022,2,7,46,0,spcr,bare,b,,0,1357.695
4,20NW,06/14/2022,2,8,31,1,spcr,spcr,b,,0,998.936
4,20NW,06/14/2022,2,9,13,3,spcr,pasm,b,,0,638.13
4,20NW,06/14/2022,2,10,8,2,sial,heco,b,,0,402.369
4,20NW,06/14/2022,2,11,2,2,bogr,bogr,g,,0,224.013
4,20NW,06/14/2022,2,12,42,5,bogr,oppo,b,,1,
4,20NW,06/14/2022,2,13,26,2,bogr,bogr,b,,0,937.437
4,20NW,06/14/2022,2,14,51,3,spcr,spcr,b,,0,1767.718
4,20NW,06/14/2022,2,15,46,3,spcr,spcr,b,,0,1619.088
4,20NW,06/14/2022,2,16,45,1,spcr,litt,b,,1,
4,20NW,06/14/2022,2,17,69,3,spcr,arpu,b,,1,
4,20NW,06/14/2022,2,18,40,7,spcr,lyju,b,,0,1789.256
4,20NW,06/14/2022,2,19,45,3,chle,heco,b,,0,1589.362
4,20NW,06/14/2022,2,20,35,2,spcr,spcr,b,,0,1204.971
4,20NW,06/14/2022,2,21,3,2,spcr,spcr,g,,0,253.739
4,20NW,06/14/2022,2,22,19,3,pasm,pasm,b,,0,816.486
4,20NW,06/14/2022,2,23,31,1,chle,bogr,b,,0,998.936
4,20NW,06/14/2022,2,24,30,2,heco,cadu,b,,0,1056.341
4,20NW,06/14/2022,2,25,20,7,pasm,bogr,b,,0,1194.736
4,20NW,06/14/2022,3,1,16,8,heco,heco,b,,0,1162.963
4,20NW,06/14/2022,3,2,50,8,bogr,heco,b,,0,2173.647
4,20NW,06/14/2022,3,3,23,4,heco,bogr,b,,0,1022.521
4,20NW,06/14/2022,3,4,37,6,heco,heco,b,,0,1612.947
4,20NW,06/14/2022,3,5,30,3,bogr,bogr,b,,0,1143.472
4,20NW,06/14/2022,3,6,35,2,osd,bogr,b,,1,
4,20NW,06/14/2022,3,7,40,10,arpu,heco,b,,1,
4,20NW,06/14/2022,3,8,20,8,heco,heco,b,,0,1281.867
4,20NW,06/14/2022,3,9,42,8,bogr,heco,b,,0,1935.839
4,20NW,06/14/2022,3,10,38,1,SD,heco,b,osd,1,
4,20NW,06/14/2022,3,11,34,0,sial,bare,b,,0,1000.983
4,20NW,06/14/2022,3,12,6,3,bogr,bogr,b,,0,430.048
4,20NW,06/14/2022,3,13,26,7,bogr,heco,b,,0,1373.092
4,20NW,06/14/2022,3,14,20,11,heco,heco,b,,0,1543.26
4,20NW,06/14/2022,3,15,34,7,SD,heco,b,osd,1,
4,20NW,06/14/2022,3,16,13,6,heco,heco,b,,0,899.523
4,20NW,06/14/2022,3,17,28,10,heco,heco,b,,0,1693.937
4,20NW,06/14/2022,3,18,16,5,bogr,bogr,b,,0,901.57
4,20NW,06/14/2022,3,19,32,6,spcr,heco,b,,0,1464.317
4,20NW,06/14/2022,3,20,33,8,heco,heco,b,,0,1668.305
4,20NW,06/14/2022,3,21,35,2,bogr,heco,b,,0,1204.971
4,20NW,06/14/2022,3,22,36,5,bogr,bogr,b,,0,1496.09
4,20NW,06/14/2022,3,23,14,6,heco,heco,b,,0,929.249
4,20NW,06/14/2022,3,24,16,6,heco,heco,b,,0,988.701
4,20NW,06/14/2022,3,25,20,5,heco,heco,b,,0,1020.474
4,20NW,06/14/2022,4,1,33,7,heco,heco,b,,0,1581.174
4,20NW,06/14/2022,4,2,23,4,heco,heco,b,,0,1022.521
4,20NW,06/14/2022,4,3,25,2,bogr,bogr,b,,0,907.711
4,20NW,06/14/2022,4,4,22,3,bogr,bogr,b,,0,905.664
4,20NW,06/14/2022,4,5,38,7,heco,heco,b,,0,1729.804
4,20NW,06/14/2022,4,6,31,2,heco,heco,b,,0,1086.067
4,20NW,06/14/2022,4,7,13,2,bogr,heco,b,,0,550.999
4,20NW,06/14/2022,4,8,30,1,bogr,heco,b,,0,969.21
4,20NW,06/14/2022,4,9,5,1,heco,bogr,b,,0,226.06
4,20NW,06/14/2022,4,10,13,3,heco,heco,b,,0,638.13
4,20NW,06/14/2022,4,11,1,0,heco,bare,g,,0,20.025
4,20NW,06/14/2022,4,12,9,2,heco,heco,b,,0,432.095
4,20NW,06/14/2022,4,13,33,4,bogr,heco,b,,0,1319.781
4,20NW,06/14/2022,4,14,43,5,bogr,heco,b,,0,1704.172
4,20NW,06/14/2022,4,15,8,2,arpu,heco,b,,1,
4,20NW,06/14/2022,4,16,48,3,heco,heco,b,,0,1678.54
4,20NW,06/14/2022,4,17,38,3,bogr,bogr,b,,0,1381.28
4,20NW,06/14/2022,4,18,12,7,heco,heco,g,,0,956.928
4,20NW,06/14/2022,4,19,56,3,heco,heco,b,,0,1916.348
4,20NW,06/14/2022,4,20,34,4,bogr,bogr,b,,0,1349.507
4,20NW,06/14/2022,4,21,39,4,bogr,bogr,b,,0,1498.137
4,20NW,06/14/2022,4,22,43,4,bogr,bogr,b,,0,1617.041
4,20NW,06/14/2022,4,23,31,4,heco,heco,b,,0,1260.329
4,20NW,06/14/2022,4,24,12,3,heco,heco,b,,0,608.404
4,20NW,06/14/2022,4,25,12,2,heco,heco,b,,0,521.273
4,31W,06/14/2022,1,1,9,3,vuoc,vuoc,b,,1,
4,31W,06/14/2022,1,2,20,4,bogr,bogr,b,,0,933.343
4,31W,06/14/2022,1,3,41,1,bogr,bogr,b,,0,1296.196
4,31W,06/14/2022,1,4,13,2,bogr,bogr,b,,0,550.999
4,31W,06/14/2022,1,5,15,1,bogr,bogr,b,,0,523.32
4,31W,06/14/2022,1,6,14,2,bogr,bogr,b,,0,580.725
4,31W,06/14/2022,1,7,3,3,spco,spco,g,,0,340.87
4,31W,06/14/2022,1,8,9,3,bogr,bogr,b,,0,519.226
4,31W,06/14/2022,1,9,23,2,bogr,vuoc,b,,1,
4,31W,06/14/2022,1,10,13,5,elel,elel,b,,1,
4,31W,06/14/2022,1,11,22,3,bogr,bogr,b,,0,905.664
4,31W,06/14/2022,1,12,1,1,litt,litt,b,,1,
4,31W,06/14/2022,1,13,31,2,atca,bogr,b,,1,
4,31W,06/14/2022,1,14,23,1,bogr,bogr,b,,0,761.128
4,31W,06/14/2022,1,15,21,1,bogr,cadu,b,,0,701.676
4,31W,06/14/2022,1,16,7,2,vuoc,bogr,b,,1,
4,31W,06/14/2022,1,17,17,4,pasm,pasm,b,,0,844.165
4,31W,06/14/2022,1,18,17,2,heco,bogr,b,,0,669.903
4,31W,06/14/2022,1,19,11,2,bogr,bogr,b,,0,491.547
4,31W,06/14/2022,1,20,22,3,bogr,bogr,b,,0,905.664
4,31W,06/14/2022,1,21,2,2,bogr,bogr,b,,0,224.013
4,31W,06/14/2022,1,22,1,0,bogr,bare,b,,0,20.025
4,31W,06/14/2022,1,23,25,3,bogr,bogr,b,,0,994.842
4,31W,06/14/2022,1,24,0,0,,bare,,,0,-9.701
4,31W,06/14/2022,1,25,21,4,bogr,bogr,b,,0,963.069
4,31W,06/14/2022,2,1,4,2,bogr,bogr,g,,0,283.465
4,31W,06/14/2022,2,2,4,0,bogr,bare,g,,0,109.203
4,31W,06/14/2022,2,3,0,0,,bare,,,0,-9.701
4,31W,06/14/2022,2,4,0,0,,bare,,,0,-9.701
4,31W,06/14/2022,2,5,6,1,cadu,cadu,g,,0,255.786
4,31W,06/14/2022,2,6,0,0,,bare,,,0,-9.701
4,31W,06/14/2022,2,7,2,0,bogr,bare,g,,0,49.751
4,31W,06/14/2022,2,8,3,1,bogr,dcr,g,,1,
4,31W,06/14/2022,2,9,4,0,piop,bare,g,,0,109.203
4,31W,06/14/2022,2,10,4,1,bogr,bogr,g,,0,196.334
4,31W,06/14/2022,2,11,10,2,bogr,bogr,g,,0,461.821
4,31W,06/14/2022,2,12,5,1,cadu,dcr,g,,1,
4,31W,06/14/2022,2,13,0,0,,bare,,,0,-9.701
4,31W,06/14/2022,2,14,4,0,bogr,bare,g,,0,109.203
4,31W,06/14/2022,2,15,4,1,bogr,bogr,g,,0,196.334
4,31W,06/14/2022,2,16,3,1,bogr,bogr,g,,0,166.608
4,31W,06/14/2022,2,17,2,1,cadu,bogr,g,,0,136.882
4,31W,06/14/2022,2,18,0,0,,bare,,,0,-9.701
4,31W,06/14/2022,2,19,4,1,bogr,bogr,g,,0,196.334
4,31W,06/14/2022,2,20,3,1,cadu,bogr,g,,0,166.608
4,31W,06/14/2022,2,21,2,1,bogr,bogr,g,,0,136.882
4,31W,06/14/2022,2,22,1,0,bogr,bare,g,,0,20.025
4,31W,06/14/2022,2,23,2,0,bogr,bare,g,,0,49.751
4,31W,06/14/2022,2,24,4,2,bogr,bogr,g,,0,283.465
4,31W,06/14/2022,2,25,4,0,cadu,bare,g,,0,109.203
4,31W,06/14/2022,3,1,2,2,bogr,bogr,g,,0,224.013
4,31W,06/14/2022,3,2,0,0,,bare,,,0,-9.701
4,31W,06/14/2022,3,3,3,0,cadu,bare,g,,0,79.477
4,31W,06/14/2022,3,4,2,1,cadu,cadu,g,,0,136.882
4,31W,06/14/2022,3,5,3,2,bogr,bogr,g,,0,253.739
4,31W,06/14/2022,3,6,7,1,cadu,heco,g,,0,285.512
4,31W,06/14/2022,3,7,3,1,bogr,bogr,g,,0,166.608
4,31W,06/14/2022,3,8,3,1,cadu,bogr,g,,0,166.608
4,31W,06/14/2022,3,9,0,0,,bare,,,0,-9.701
4,31W,06/14/2022,3,10,1,1,bogr,bogr,g,,0,107.156
4,31W,06/14/2022,3,11,4,1,cadu,cadu,g,,0,196.334
4,31W,06/14/2022,3,12,1,0,bogr,bare,g,,0,20.025
4,31W,06/14/2022,3,13,0,0,,bare,,,0,-9.701
4,31W,06/14/2022,3,14,3,1,bogr,bogr,g,,0,166.608
4,31W,06/14/2022,3,15,3,0,bogr,bare,g,,0,79.477
4,31W,06/14/2022,3,16,5,2,bogr,bogr,g,,0,313.191
4,31W,06/14/2022,3,17,1,1,bogr,bogr,g,,0,107.156
4,31W,06/14/2022,3,18,2,2,chin,chin,g,,0,224.013
4,31W,06/14/2022,3,19,1,0,bogr,bare,g,,0,20.025
4,31W,06/14/2022,3,20,2,2,bogr,bogr,g,,0,224.013
4,31W,06/14/2022,3,21,0,0,,bare,,,0,-9.701
4,31W,06/14/2022,3,22,4,2,cadu,cadu,g,,0,283.465
4,31W,06/14/2022,3,23,2,2,dcr,dcr,,,1,
4,31W,06/14/2022,3,24,3,0,cadu,bare,g,,0,79.477
4,31W,06/14/2022,3,25,9,0,pasm,bare,g,,0,257.833
4,31W,06/14/2022,4,1,10,1,pasm,pasm,g,,0,374.69
4,31W,06/14/2022,4,2,8,4,pasm,pasm,g,,0,576.631
4,31W,06/14/2022,4,3,4,1,pasm,litt,g,,1,
4,31W,06/14/2022,4,4,17,10,pasm,pasm,b,,0,1366.951
4,31W,06/14/2022,4,5,15,1,pasm,pasm,b,,0,523.32
4,31W,06/14/2022,4,6,36,10,pasm,pasm,b,,0,1931.745
4,31W,06/14/2022,4,7,10,0,pasm,bare,b,,0,287.559
4,31W,06/14/2022,4,8,12,2,pasm,pasm,b,,0,521.273
4,31W,06/14/2022,4,9,18,2,pasm,pasm,b,,0,699.629
4,31W,06/14/2022,4,10,48,12,pasm,pasm,b,,0,2462.719
4,31W,06/14/2022,4,11,22,8,pasm,pasm,b,,0,1341.319
4,31W,06/14/2022,4,12,42,32,atca,atca,b,,1,
4,31W,06/14/2022,4,13,9,3,pasm,cadu,g,,0,519.226
4,31W,06/14/2022,4,14,16,10,pasm,pasm,b,,0,1337.225
4,31W,06/14/2022,4,15,10,3,pasm,pasm,b,,0,548.952
4,31W,06/14/2022,4,16,7,3,pasm,pasm,b,,0,459.774
4,31W,06/14/2022,4,17,32,6,pasm,pasm,b,,0,1464.317
4,31W,06/14/2022,4,18,16,2,pasm,pasm,b,,0,640.177
4,31W,06/14/2022,4,19,10,1,pasm,cadu,b,,0,374.69
4,31W,06/14/2022,4,20,38,6,pasm,pasm,b,,0,1642.673
4,31W,06/14/2022,4,21,9,0,pasm,bare,b,,0,257.833
4,31W,06/14/2022,4,22,10,1,pasm,litt,g,,1,
4,31W,06/14/2022,4,23,18,6,pasm,pasm,b,,0,1048.153
4,31W,06/14/2022,4,24,9,6,pasm,oppo,b,,1,
4,31W,06/14/2022,4,25,30,26,atca,atca,g,,1,
5,18S,06/21/2022,1,1,19,1,bogr,bogr,b,entry,0,642.224
5,18S,06/21/2022,1,2,44,4,heco,arpu,b,entry,1,
5,18S,06/21/2022,1,3,45,8,bogr,bogr,b,entry,0,2025.017
5,18S,06/21/2022,1,4,37,3,bogr,bogr,b,entry,0,1351.554
5,18S,06/21/2022,1,5,21,4,bogr,heco,b,entry,0,963.069
5,18S,06/21/2022,1,6,47,9,heco,heco,b,entry,0,2171.6
5,18S,06/21/2022,1,7,51,2,bogr,oppo,b,entry,1,
5,18S,06/21/2022,1,8,55,10,atca,elel,b,entry,1,
5,18S,06/21/2022,1,9,23,6,eref,eref,b,entry,1,
5,18S,06/21/2022,1,10,14,2,bogr,elel,b,entry,1,
5,18S,06/21/2022,1,11,4,3,bogr,bogr,b,entry,0,370.596
5,18S,06/21/2022,1,12,15,2,elel,elel,b,entry,1,
5,18S,06/21/2022,1,13,29,3,bogr,bogr,b,entry,0,1113.746
5,18S,06/21/2022,1,14,29,2,bogr,bogr,b,entry,0,1026.615
5,18S,06/21/2022,1,15,41,7,heco,heco,b,entry,0,1818.982
5,18S,06/21/2022,1,16,68,7,atca,heco,g,entry,1,
5,18S,06/21/2022,1,17,19,9,heco,oppo,b,entry,1,
