Date,Pasture,Plot,Transect,Distance,East-High,East-High-Spp,East-Low,East-Low-Spp,West-High,West-High-Spp,West-Low,West-Low-Spp,
6/13/2023,32W,2,1,24,28,BOGR,5,SAIB,20,SAIB,5,BOGR,
6/13/2023,32W,2,2,3,62,HECO,3,SAIB,45,HECO,3,HECO,
6/13/2023,32W,2,2,6,40,HECO,1,HECO,47,HECO,5,HECO,
6/13/2023,32W,2,2,9,58,HECO,1,PIOP,36,HECO,3,PIOP,
6/13/2023,32W,2,2,12,24,SAIB,3,CADU,40,HECO,4,CADU,
6/13/2023,32W,2,2,15,9,SPCO,4,SPCO,24,SAIB,6,CADU,
6/13/2023,32W,2,2,18,42,HECO,0,BARE,18,CADU,2,CADU,
6/13/2023,32W,2,2,21,14,CADU,1,CADU,10,HECO,0,BARE,
6/13/2023,32W,2,2,24,38,HECO,3,SAIB,16,CADU,1,CADU,
6/13/2023,32W,2,3,3,21,ELEL,7,elel,15,SAIB,3,SAIB,
6/13/2023,32W,2,3,6,16,CADU,5,CADU,18,CADU,5,CADU,
6/13/2023,32W,2,3,9,2,CADU,0,BARE,20,CADU,5,CHIN,
6/13/2023,32W,2,3,12,18,ARPU,3,ARPU,14,BOGR,3,BOGR,
6/13/2023,32W,2,3,15,5,LEDE,1,SPCO,22,HECO,2,BOGR,
6/13/2023,32W,2,3,18,38,BOGR,4,CADU,14,SAIB,1,SAIB,
6/13/2023,32W,2,3,21,12,BOGR,5,BOGR,22,CADU,1,BOGR,
6/13/2023,32W,2,3,24,16,CADU,6,CADU,16,BOGR,2,BUDA,
6/13/2023,32W,2,4,3,14,SAIB,3,CHLE,24,ELEL,0,BARE,
6/13/2023,32W,2,4,6,28,ELEL,7,ELEL,30,BOGR,7,CHIN,
6/13/2023,32W,2,4,9,16,SAIB,8,SAIB,11,ELEL,3,LEDE,
6/13/2023,32W,2,4,12,12,ARPU,1,CHLE,10,LEDE,1,LEDE,
6/13/2023,32W,2,4,15,10,SAIB,1,CHLE,20,BOGR,4,BOGR,
6/13/2023,32W,2,4,18,28,BOGR,3,CADU,22,BOGR,7,BOGR,
6/13/2023,32W,2,4,21,18,SAIB,5,SAIB,3,BOGR,2,CHLE,
6/13/2023,32W,2,4,24,18,CADU,3,CHLE,4,BOGR,0,BARE,
6/5/2023,5E,1,1,3,18,PASM,12,KRLA,12,KRLA,8,KRLA,
6/5/2023,5E,1,1,6,19,PASM,3,CHLE,13,CHLE,2,CHLE,
6/5/2023,5E,1,1,9,26,HECO,12,ATCA,11,BOGR,1,KRLA,
6/5/2023,5E,1,1,12,8,BOGR,2,BOGR,11,BOGR,1,BOGR,
6/5/2023,5E,1,1,15,7,BOGR,2,BOGR,11,BOGR,2,BOGR,
6/5/2023,5E,1,1,18,17,KRLA,1,SAIB,16,KRLA,7,KRLA,
6/5/2023,5E,1,1,21,6,BOGR,2,SAIB,8,ATCA,3,ATCA,
6/5/2023,5E,1,1,24,10,BOGR,3,BOGR,9,BOGR,2,BOGR,
6/5/2023,5E,1,2,3,10,HECO,1,BOGR,20,PASM,1,BOGR,
6/5/2023,5E,1,2,6,42,HECO,2,OPPO,20,ATCA,3,ATCA,
6/5/2023,5E,1,2,9,16,ATCA,2,ATCA,16,PASM,1,BOGR,
6/5/2023,5E,1,2,12,21,BOGR,1,OPPO,20,PASM,3,BOGR,
6/5/2023,5E,1,2,15,72,HECO,11,HECO,28,BOGR,5,PASM,
6/5/2023,5E,1,2,18,20,BOGR,3,BOGR,36,PASM,1,BOGR,
6/5/2023,5E,1,2,21,20,PASM,1,PASM,22,PASM,2,PASM,
6/5/2023,5E,1,2,24,20,PASM,1,ATCA,25,ATCA,4,ATCA,
6/5/2023,5E,1,3,3,32,ATCA,18,ATCA,36,ATCA,10,ATCA,
6/5/2023,5E,1,3,6,6,BOGR,1,BOGR,10,BOGR,3,BOGR,
6/5/2023,5E,1,3,9,14,PASM,0,PASM,15,PASM,4,CADU,
6/5/2023,5E,1,3,12,16,PASM,1,OPPO,11,PASM,0,PASM,
6/5/2023,5E,1,3,15,27,ELEL,2,ATCA,16,PASM,1,SPCO,
6/5/2023,5E,1,3,18,29,PASM,4,OPPO,11,OPPO,7,OPPO,
6/5/2023,5E,1,3,21,12,OPPO,3,OPPO,24,HECO,12,KRLA,
6/5/2023,5E,1,3,24,32,HECO,7,HECO,14,BOGR,4,CHLE,
6/5/2023,5E,1,4,3,26,HECO,9,KRLA,28,KRLA,21,KRLA,
6/5/2023,5E,1,4,6,28,PASM,0,PASM,14,GACO,2,GACO,
6/5/2023,5E,1,4,9,15,PASM,0,PASM,18,PASM,1,OPPO,
6/5/2023,5E,1,4,12,23,PASM,0,PASM,10,PASM,0,PASM,
6/5/2023,5E,1,4,15,14,EREF,4,EREF,14,PASM,1,CHLE,
6/5/2023,5E,1,4,18,22,PASM,1,PASM,18,PASM,2,PASM,
6/5/2023,5E,1,4,21,24,BOGR,0,PASM,14,BOGR,0,BARE,
6/5/2023,5E,1,4,24,21,HECO,0,CHLE,8,PASM,2,BOGR,
6/5/2023,5E,2,1,3,52,ATCA,8,ATCA,21,BOGR,0,BOGR,
6/5/2023,5E,2,1,6,11,BOGR,1,BOGR,26,BOGR,0,BOGR,
6/5/2023,5E,2,1,9,16,PASM,0,PASM,15,BOGR,1,BOGR,
6/5/2023,5E,2,1,12,0,BARE,0,BARE,40,ATCA,33,ATCA,
6/5/2023,5E,2,1,15,23,BOGR,1,BOGR,18,BOGR,5,BOGR,
6/5/2023,5E,2,1,18,24,BOGR,1,BOGR,21,BOGR,4,OPPO,
6/5/2023,5E,2,1,21,10,BOGR,1,BOGR,22,BOGR,5,BOGR,
6/5/2023,5E,2,1,24,28,HECO,1,EREF,30,BOGR,5,BOGR,
6/5/2023,5E,2,2,3,5,BOGR,1,BOGR,12,ARPU,3,ARPU,
6/5/2023,5E,2,2,6,9,SPCO,1,BOGR,5,BOGR,2,BOGR,
6/5/2023,5E,2,2,9,18,BOGR,0,BARE,9,BOGR,0,BARE,
6/5/2023,5E,2,2,12,14,SAIB,2,SAIB,10,CRMI,1,CRMI,
6/5/2023,5E,2,2,15,3,CHLE,1,BOGR,6,BOGR,2,BOGR,
6/5/2023,5E,2,2,18,4,ARPU,1,ARPU,18,ARPU,3,ARPU,
6/5/2023,5E,2,2,21,20,HECO,3,SPCR,40,HECO,33,ATCA,
6/5/2023,5E,2,2,24,32,ATCA,0,HECO,60,HECO,50,ATCA,
6/5/2023,5E,2,3,3,11,BOGR,1,OPPO,10,BOGR,1,BOGR,
6/5/2023,5E,2,3,6,14,BOGR,1,BOGR,24,BOGR,3,BOGR,
6/5/2023,5E,2,3,9,18,BOGR,2,BOGR,22,BOGR,5,OPPO,
6/5/2023,5E,2,3,12,5,BOGR,3,OPPO,16,CHAL,4,CHAL,
6/5/2023,5E,2,3,15,30,BOGR,1,BOGR,6,BOGR,3,BOGR,
6/5/2023,5E,2,3,18,21,BOGR,6,ATCA,34,BOGR,5,OPPO,
6/5/2023,5E,2,3,21,26,PASM,1,PASM,12,PASM,2,PASM,
6/5/2023,5E,2,3,24,30,BOGR,1,PASM,28,BOGR,3,PASM,
6/5/2023,5E,2,4,3,6,ATCA,3,ATCA,16,PASM,1,PASM,
6/5/2023,5E,2,4,6,6,BOGR,4,OPPO,8,BOGR,3,BOGR,
6/5/2023,5E,2,4,9,30,BOGR,7,EREF,24,BOGR,2,PASM,
6/5/2023,5E,2,4,12,6,BOGR,2,BOGR,12,BOGR,3,BOGR,
6/5/2023,5E,2,4,15,10,BOGR,1,BOGR,28,BOGR,6,OPPO,
6/5/2023,5E,2,4,18,29,BOGR,4,OPPO,22,BOGR,1,BOGR,
6/5/2023,5E,2,4,21,18,PASM,1,PASM,20,BOGR,0,PASM,
6/5/2023,5E,2,4,24,27,BOGR,3,BOGR,34,BOGR,5,SAIB,
6/5/2023,5E,3,1,3,28,PASM,1,PASM,18,PASM,0,PASM,
6/5/2023,5E,3,1,6,16,PASM,0,PASM,28,PASM,4,PASM,
6/5/2023,5E,3,1,9,28,PASM,0,PASM,32,PASM,3,PASM,
6/5/2023,5E,3,1,12,14,PASM,0,PASM,10,PASM,0,BARE,
6/5/2023,5E,3,1,15,21,PASM,1,OPPO,8,PASM,0,BARE,
6/5/2023,5E,3,1,18,16,PASM,0,PASM,16,PASM,0,PASM,
6/5/2023,5E,3,1,21,19,PASM,0,PASM,22,BOGR,0,PASM,
6/5/2023,5E,3,1,24,2,GACO,0,BARE,16,PASM,0,PASM,
6/5/2023,5E,3,2,3,16,ATCA,8,ATCA,6,BOGR,1,BOGR,
6/5/2023,5E,3,2,6,6,BUDA,1,BUDA,30,ATCA,20,ATCA,
6/5/2023,5E,3,2,9,6,BOGR,1,BOGR,10,BOGR,1,BOGR,
6/5/2023,5E,3,2,12,22,BOGR,3,OPPO,5,BOGR,0,BOGR,
6/5/2023,5E,3,2,15,20,ATCA,2,BOGR,18,ATCA,7,ATCA,
6/5/2023,5E,3,2,18,28,BOGR,1,PASM,17,BOGR,1,PASM,
6/5/2023,5E,3,2,21,19,PASM,0,PASM,22,BOGR,6,PASM,
6/5/2023,5E,3,2,24,12,PASM,1,CHAL,31,BOGR,2,BOGR,
6/5/2023,5E,3,3,3,0,BARE,0,BARE,8,BOGR,0,BOGR,
6/5/2023,5E,3,3,6,18,BOGR,2,BOGR,28,BOGR,4,BOGR,
6/5/2023,5E,3,3,9,16,BOGR,7,OPPO,25,BOGR,4,OPPO,
6/5/2023,5E,3,3,12,36,ATCA,16,ATCA,9,CADU,0,CADU,
6/5/2023,5E,3,3,15,15,BOGR,3,OPPO,32,BOGR,5,OPPO,
6/5/2023,5E,3,3,18,12,BOGR,4,OPPO,18,BOGR,10,OPPO,
6/5/2023,5E,3,3,21,16,BOGR,1,BOGR,18,BOGR,8,OPPO,
6/5/2023,5E,3,3,24,32,BOGR,4,ATCA,22,BOGR,4,ELEL,
6/5/2023,5E,3,4,3,32,PASM,4,ATCA,14,PASM,0,PASM,
6/5/2023,5E,3,4,6,18,PASM,1,PASM,19,PASM,1,PASM,
6/5/2023,5E,3,4,9,28,ATCA,2,SAIB,40,ATCA,27,ATCA,
6/5/2023,5E,3,4,12,26,PASM,3,PASM,32,PASM,0,SAIB,
6/5/2023,5E,3,4,15,28,PASM,7,OPPO,30,PASM,7,OPPO,
6/5/2023,5E,3,4,18,24,PASM,0,PASM,22,PASM,8,ATCA,
6/5/2023,5E,3,4,21,22,PASM,4,PASM,24,PASM,0,PASM,
6/5/2023,5E,3,4,24,5,BOGR,0,BOGR,5,BOGR,2,BOGR,
6/5/2023,5E,4,1,3,31,BOGR,4,OPPO,33,BOGR,3,BOGR,
6/5/2023,5E,4,1,6,52,HECO,5,EREF,20,BOGR,0,BARE,
6/5/2023,5E,4,1,9,28,SIAL,2,BOGR,10,BOGR,3,BOGR,
6/5/2023,5E,4,1,12,18,HECO,1,BOGR,9,BOGR,1,BOGR,
6/5/2023,5E,4,1,15,8,BOGR,1,BOGR,11,BOGR,0,BOGR,
6/5/2023,5E,4,1,18,12,HECO,1,BOGR,5,BOGR,0,BOGR,
6/5/2023,5E,4,1,21,21,BOGR,3,OPPO,12,BOGR,2,BOGR,
6/5/2023,5E,4,1,24,12,BOGR,1,BOGR,7,BOGR,2,BOGR,
6/5/2023,5E,4,2,3,32,HECO,1,SAIB,28,BOGR,3,EREF,
6/5/2023,5E,4,2,6,13,BOGR,1,CADU,52,HECO,2,HECO,
6/5/2023,5E,4,2,9,46,HECO,7,HECO,44,HECO,5,EREF,
6/5/2023,5E,4,2,12,18,BOGR,0,BOGR,18,HECO,3,CRMI,
6/5/2023,5E,4,2,15,15,BOGR,0,BOGR,28,BOGR,3,BOGR,
6/5/2023,5E,4,2,18,20,BOGR,0,BOGR,8,BOGR,1,BOGR,
6/5/2023,5E,4,2,21,17,BOGR,1,BOGR,16,BOGR,3,EREF,
6/5/2023,5E,4,2,24,15,CHLE,0,CHLE,16,EREF,0,CHLE,
6/5/2023,5E,4,3,3,20,BOGR,2,BOGR,36,HECO,4,HECO,
6/5/2023,5E,4,3,6,26,BOGR,3,BOGR,38,HECO,5,HECO,
6/5/2023,5E,4,3,9,28,HECO,0,HECO,38,HECO,1,HECO,
6/5/2023,5E,4,3,12,42,HECO,2,HECO,5,BOGR,0,BOGR,
6/5/2023,5E,4,3,15,24,HECO,0,BARE,45,HECO,4,ATCA,
6/5/2023,5E,4,3,18,36,HECO,2,OPPO,35,HECO,4,HECO,
6/5/2023,5E,4,3,21,36,HECO,2,HECO,20,HECO,5,HECO,
6/5/2023,5E,4,3,24,30,HECO,0,HECO,15,BOGR,7,EREF,
6/5/2023,5E,4,4,3,14,BOGR,3,BOGR,24,BOGR,4,OPPO,
6/5/2023,5E,4,4,6,14,ELEL,5,ATCA,8,BOGR,0,BOGR,
6/5/2023,5E,4,4,9,6,BOGR,3,BOGR,10,BOGR,2,BOGR,
6/5/2023,5E,4,4,12,7,BOGR,2,BOGR,4,BOGR,0,BOGR,
6/5/2023,5E,4,4,15,10,BOGR,1,BOGR,10,BOGR,3,BOGR,
6/5/2023,5E,4,4,18,12,BOGR,2,BOGR,18,BOGR,5,OPPO,
6/5/2023,5E,4,4,21,16,BOGR,2,BOGR,30,BOGR,3,BOGR,
6/5/2023,5E,4,4,24,7,BOGR,0,BOGR,12,BOGR,2,BOGR,
6/2/2023,5W,1,1,3,2,CHLE,1,CHLE,3,CHAL,0,CHAL,
6/2/2023,5W,1,1,6,3,PASM,1,CHLE,0,BARE,0,BARE,
6/2/2023,5W,1,1,9,0,BARE,0,BARE,1,CHLE,0,CHLE,
6/2/2023,5W,1,1,12,0,BARE,0,BARE,0,BARE,0,BARE,
6/2/2023,5W,1,1,15,0,BARE,0,BARE,3,CHIN,0,CHIN,
6/2/2023,5W,1,1,18,3,CHLE,2,CHLE,8,ERNA,3,ERNA,
6/2/2023,5W,1,1,21,0,BARE,0,BARE,0,BARE,0,BARE,
6/2/2023,5W,1,1,24,13,ERNA,8,ERNA,4,CHLE,1,CHLE,
6/2/2023,5W,1,2,3,0,BARE,0,BARE,2,CHLE,0,CHLE,
6/2/2023,5W,1,2,6,0,BARE,0,BARE,0,BARE,0,BARE,
6/2/2023,5W,1,2,9,0,BARE,0,BARE,0,BARE,0,BARE,
6/2/2023,5W,1,2,12,0,BARE,0,BARE,2,CHLE,0,CHLE,
6/2/2023,5W,1,2,15,1,CHLE,0,BARE,1,SAIB,0,SAIB,
6/2/2023,5W,1,2,18,1,CHLE,0,BARE,2,PASM,1,BOGR,
6/2/2023,5W,1,2,21,0,BARE,0,BARE,8,PASM,0,PASM,
6/2/2023,5W,1,2,24,12,PASM,3,LARE,5,PASM,1,PASM,
6/2/2023,5W,1,3,3,0,CHLE,0,CHLE,3,CADU,1,CADU,
6/2/2023,5W,1,3,6,9,ATCA,3,SPCO,5,ATCA,1,ATCA,
6/2/2023,5W,1,3,9,6,PASM,1,PASM,3,CHAL,0,CHAL,
6/2/2023,5W,1,3,12,2,ASOX,1,CHLE,10,IVAX,1,IVAX,
6/2/2023,5W,1,3,15,8,SPCO,2,SPCO,3,CHAL,0,BARE,
6/2/2023,5W,1,3,18,6,HEVI,2,CHAL,2,CHAL,0,CHAL,
6/2/2023,5W,1,3,21,7,MONU,3,MONU,3,IVAX,2,CHAL,
6/2/2023,5W,1,3,24,6,CADU,2,CHLE,6,PASM,1,BOGR,
6/2/2023,5W,1,4,3,.,.,.,.,.,.,.,.,water
6/2/2023,5W,1,4,6,.,.,.,.,.,.,.,.,water
6/2/2023,5W,1,4,9,.,.,.,.,.,.,.,.,water
6/2/2023,5W,1,4,12,.,.,.,.,.,.,.,.,water
6/2/2023,5W,1,4,15,.,.,.,.,.,.,.,.,water
6/2/2023,5W,1,4,18,.,.,.,.,.,.,.,.,water
6/2/2023,5W,1,4,21,.,.,.,.,.,.,.,.,water
6/2/2023,5W,1,4,24,.,.,.,.,.,.,.,.,water
6/2/2023,5W,2,1,3,1,BOGR,0,BOGR,0,BARE,0,BARE,
6/2/2023,5W,2,1,6,2,BOGR,1,BOGR,2,BOGR,1,BOGR,
6/2/2023,5W,2,1,9,5,LARE,2,CHIN,5,PASM,1,PASM,
6/2/2023,5W,2,1,12,1,BOGR,0,BOGR,7,SAIB,1,SAIB,
6/2/2023,5W,2,1,15,5,CADU,1,CADU,5,CADU,1,CHLE,
6/2/2023,5W,2,1,18,3,CHLE,2,CHLE,4,LARE,1,LARE,
6/2/2023,5W,2,1,21,5,LARE,2,CHLE,7,CADU,1,BOGR,
6/2/2023,5W,2,1,24,10,PASM,1,PASM,9,PASM,1,PASM,
6/2/2023,5W,2,2,3,5,PASM,1,CRMI,1,BOGR,0,BOGR,
6/2/2023,5W,2,2,6,7,PASM,2,ASOX,5,PASM,1,BOGR,
6/2/2023,5W,2,2,9,4,CHLE,2,CHLE,5,BOGR,1,BOGR,
6/2/2023,5W,2,2,12,6,PASM,2,BOGR,5,PASM,1,BOGR,
6/2/2023,5W,2,2,15,4,CADU,1,CADU,2,CRMI,1,BOGR,
6/2/2023,5W,2,2,18,2,CHLE,1,BOGR,5,BOGR,1,BOGR,
6/2/2023,5W,2,2,21,6,PASM,1,PASM,10,PASM,1,PASM,
6/2/2023,5W,2,2,24,5,LARE,2,CHLE,5,BOGR,2,CHLE,
6/2/2023,5W,2,3,3,12,PASM,1,PASM,2,PASM,0,PASM,
6/2/2023,5W,2,3,6,1,CHLE,0,CHLE,0,BARE,0,BARE,
6/2/2023,5W,2,3,9,7,PASM,2,MONU,1,UKNF,0,uknf,
6/2/2023,5W,2,3,12,5,HASP,1,BOGR,0,BARE,0,BARE,
6/2/2023,5W,2,3,15,3,GUSA,2,GUSA,0,BARE,0,BARE,
6/2/2023,5W,2,3,18,3,CHLE,1,CHLE,5,LARE,1,LARE,
6/2/2023,5W,2,3,21,42,ATCA,40,ATCA,3,PASM,0,BARE,
6/2/2023,5W,2,3,24,28,ATCA,19,ATCA,56,ATCA,46,ATCA,
6/2/2023,5W,2,4,3,9,PIOP,2,PIOP,4,PASM,1,IVAX,
6/2/2023,5W,2,4,6,10,PASM,3,PIOP,5,PASM,1,PASM,
6/2/2023,5W,2,4,9,10,PASM,1,PASM,7,PASM,1,PASM,
6/2/2023,5W,2,4,12,5,PIOP,2,PIOP,5,PIOP,2,PIOP,
6/2/2023,5W,2,4,15,0,BARE,0,BARE,2,PASM,0,PASM,
6/2/2023,5W,2,4,18,1,CRMI,0,BARE,10,CHLE,2,CHLE,
6/2/2023,5W,2,4,21,8,CHLE,0,BARE,4,IVAX,1,IVAX,
6/2/2023,5W,2,4,24,10,CHLE,2,IVAX,4,PIOP,0,PIOP,
6/2/2023,5W,3,1,3,5,SPCO,0,BARE,3,SPCO,1,SPCO,
6/2/2023,5W,3,1,6,0,BARE,0,BARE,0,BARE,0,BARE,
6/2/2023,5W,3,1,9,0,BARE,0,BARE,2,MONU,0,MONU,
6/2/2023,5W,3,1,12,0,BARE,0,BARE,2,CHLE,0,CHLE,
6/2/2023,5W,3,1,15,0,BARE,0,BARE,0,BARE,0,BARE,
6/2/2023,5W,3,1,18,2,MONU,0,BARE,7,MONU,0,BARE,
6/2/2023,5W,3,1,21,4,SPCO,0,SPCO,4,SPCO,0,SPCO,
6/2/2023,5W,3,1,24,0,BARE,0,BARE,3,SPCO,0,SPCO,
6/2/2023,5W,3,2,3,3,CHIN,2,CHIN,5,CHIN,2,CHIN,
6/2/2023,5W,3,2,6,7,CHIN,3,CHIN,7,CHIN,5,CHIN,
6/2/2023,5W,3,2,9,13,IVAX,2,IVAX,5,CADU,3,CHIN,
6/2/2023,5W,3,2,12,5,LARE,2,CHIN,4,CHIN,1,CHIN,
6/2/2023,5W,3,2,15,0,BARE,0,BARE,6,CHIN,4,CHIN,
6/2/2023,5W,3,2,18,2,CHIN,0,CHIN,3,PASM,0,BARE,
6/2/2023,5W,3,2,21,0,BARE,0,BARE,3,CHIN,1,CHIN,
6/2/2023,5W,3,2,24,0,BARE,0,BARE,0,BARE,0,BARE,
6/2/2023,5W,3,3,3,4,PASM,0,PASM,7,PASM,0,CHLE,
6/2/2023,5W,3,3,6,7,PASM,0,PASM,10,PASM,0,CHIN,
6/2/2023,5W,3,3,9,3,SPCO,0,SPCO,7,PASM,1,PASM,
6/2/2023,5W,3,3,12,7,SPCO,1,SPCO,2,SPCO,0,SPCR,
6/2/2023,5W,3,3,15,8,IVAX,0,IVAX,4,ASOX,1,ASOX,
6/2/2023,5W,3,3,18,0,BARE,0,BARE,9,IVAX,0,IVAX,
6/2/2023,5W,3,3,21,15,IVAX,2,IVAX,12,IVAX,0,IVAX,
6/2/2023,5W,3,3,24,11,IVAX,3,IVAX,7,PASM,3,CHIN,
6/2/2023,5W,3,4,3,6,CHLE,1,CHLE,6,CHLE,3,CHLE,
6/2/2023,5W,3,4,6,3,CHIN,1,CHIN,4,CHIN,2,CHIN,
6/2/2023,5W,3,4,9,2,CHLE,1,CHIN,12,PASM,2,PASM,
6/2/2023,5W,3,4,12,12,PASM,1,OPPO,4,CHIN,0,SPCR,
6/2/2023,5W,3,4,15,12,PASM,2,ERNA,10,PASM,2,PASM,
6/2/2023,5W,3,4,18,0,BARE,0,BARE,0,BARE,0,BARE,
6/2/2023,5W,3,4,21,8,PASM,2,CHIN,8,PASM,2,CHIN,
6/2/2023,5W,3,4,24,6,PASM,0,PASM,7,PASM,0,PASM,
6/2/2023,5W,4,1,3,13,CHLE,0,CHLE,8,CHAL,3,CHAL,
6/2/2023,5W,4,1,6,3,CHLE,0,CHLE,5,BOGR,3,CHLE,
6/2/2023,5W,4,1,9,4,BOGR,2,BOGR,5,BOGR,3,CHAL,
6/2/2023,5W,4,1,12,11,PASM,1,PASM,16,PASM,3,CHLE,
6/2/2023,5W,4,1,15,14,PASM,3,ATCA,4,CHAL,1,BOGR,
6/2/2023,5W,4,1,18,4,BOGR,1,BOGR,4,BOGR,2,BOGR,
6/2/2023,5W,4,1,21,4,BOGR,1,BOGR,12,PASM,2,BOGR,
6/2/2023,5W,4,1,24,8,BOGR,1,BOGR,3,BOGR,1,BOGR,
6/2/2023,5W,4,2,3,10,CHAL,3,CHAL,13,PASM,2,CHAL,
6/2/2023,5W,4,2,6,12,PASM,2,PASM,14,PASM,3,CHAL,
6/2/2023,5W,4,2,9,13,CHLE,4,CHLE,18,CHAL,9,CHLE,
6/2/2023,5W,4,2,12,9,PASM,1,CHLE,14,CRMI,6,CHAL,
6/2/2023,5W,4,2,15,42,ATCA,39,ATCA,30,ATCA,14,ATCA,
6/2/2023,5W,4,2,18,0,BARE,0,BARE,0,BARE,0,BARE,
6/2/2023,5W,4,2,21,11,PASM,1,CHAL,18,PASM,3,CRMI,
6/2/2023,5W,4,2,24,48,ATCA,28,ATCA,13,BOGR,2,BOGR,
6/2/2023,5W,4,3,3,5,CHAL,1,BOGR,8,BOGR,1,CHAL,
6/2/2023,5W,4,3,6,5,CHLE,1,CHLE,5,CHAL,1,BOGR,
6/2/2023,5W,4,3,9,3,BOGR,1,CHAL,9,BOGR,3,CHLE,
6/2/2023,5W,4,3,12,5,CHAL,1,CHAL,9,BOGR,0,BARE,
6/2/2023,5W,4,3,15,4,CHAL,0,CHAL,18,BOGR,2,BOGR,
6/2/2023,5W,4,3,18,6,BOGR,1,BOGR,7,CHAL,5,CHAL,
6/2/2023,5W,4,3,21,12,BOGR,1,CHAL,17,BOGR,5,BOGR,
6/2/2023,5W,4,3,24,8,BOGR,1,BOGR,10,BOGR,1,BOGR,
6/2/2023,5W,4,4,3,6,BOGR,1,BOGR,19,PASM,3,CHAL,
6/2/2023,5W,4,4,6,4,CHAL,1,CHAL,16,PASM,6,CHAL,
6/2/2023,5W,4,4,9,6,CHAL,1,BOGR,6,BOGR,3,BOGR,
6/2/2023,5W,4,4,12,5,CHAL,1,CHAL,10,BOGR,3,BOGR,
6/2/2023,5W,4,4,15,22,ATCA,7,ATCA,21,ATCA,9,ATCA,
6/2/2023,5W,4,4,18,11,BOGR,1,BOGR,15,BOGR,3,CHAL,
6/2/2023,5W,4,4,21,8,BOGR,0,BOGR,5,BOGR,1,BOGR,
6/2/2023,5W,4,4,24,6,BOGR,0,BOGR,10,BOGR,5,CHAL,
6/9/2023,7NW,1,1,3,11,BOGR,3,BOGR,10,BOGR,3,BOGR,
6/9/2023,7NW,1,1,6,9,BOGR,6,BOGR,10,SAIB,2,SAIB,
6/9/2023,7NW,1,1,9,24,BOGR,4,SAIB,19,BOGR,5,SAIB,
6/9/2023,7NW,1,1,12,20,BOGR,2,BOGR,19,BOGR,4,SAIB,
6/9/2023,7NW,1,1,15,24,BOGR,5,BOGR,23,BOGR,6,SAIB,
6/9/2023,7NW,1,1,18,12,BOGR,3,BOGR,12,SAIB,4,SAIB,
6/9/2023,7NW,1,1,21,12,PASM,4,CRMI,22,PASM,2,CLSE,
6/9/2023,7NW,1,1,24,11,HECO,5,SAIB,16,PASM,2,SAIB,
6/9/2023,7NW,1,2,3,16,PASM,5,PASM,24,PASM,3,SAIB,
6/9/2023,7NW,1,2,6,44,HECO,2,SAIB,31,PASM,5,OPPO,
6/9/2023,7NW,1,2,9,12,HECO,2,SAIB,28,PASM,2,SAIB,
6/9/2023,7NW,1,2,12,44,HECO,4,BOGR,40,HECO,2,HECO,
6/9/2023,7NW,1,2,15,71,HECO,6,HECO,55,HECO,1,HECO,
6/9/2023,7NW,1,2,18,52,HECO,2,HECO,52,HECO,1,HECO,
6/9/2023,7NW,1,2,21,52,HECO,6,BOGR,42,HECO,3,BOGR,
6/9/2023,7NW,1,2,24,62,HECO,2,SAIB,52,HECO,2,SAIB,
6/9/2023,7NW,1,3,3,44,HECO,1,PASM,40,HECO,5,HECO,
6/9/2023,7NW,1,3,6,32,HECO,4,HECO,40,HECO,3,HECO,
6/9/2023,7NW,1,3,9,16,BOGR,0,PASM,15,HECO,1,SAIB,
6/9/2023,7NW,1,3,12,48,HECO,2,PASM,18,PASM,1,SAIB,
6/9/2023,7NW,1,3,15,41,HECO,0,SAIB,10,PASM,1,PASM,
6/9/2023,7NW,1,3,18,51,HECO,1,HECO,52,HECO,1,HECO,
6/9/2023,7NW,1,3,21,36,PASM,3,PASM,28,HECO,0,PASM,
6/9/2023,7NW,1,3,24,38,HECO,4,HECO,26,HECO,1,PASM,
6/9/2023,7NW,1,4,3,45,HECO,3,HECO,18,BOGR,1,BOGR,
6/9/2023,7NW,1,4,6,64,HECO,9,BOGR,38,HECO,1,BOGR,
6/9/2023,7NW,1,4,9,49,HECO,13,SAIB,22,HECO,8,SAIB,
6/9/2023,7NW,1,4,12,48,HECO,2,BOGR,73,HECO,1,SPCO,
6/9/2023,7NW,1,4,15,13,SAIB,2,BOGR,22,BOGR,2,SPCO,
6/9/2023,7NW,1,4,18,42,HECO,4,SPCO,20,HECO,3,SAIB,
6/9/2023,7NW,1,4,21,51,HECO,5,SPCO,41,HECO,3,HECO,
6/9/2023,7NW,1,4,24,49,HECO,2,SAIB,44,HECO,5,OPPO,
6/6/2023,7NW,6,3,3,25,PASM,7,ATCA,20,PASM,1,PASM,
6/6/2023,7NW,6,3,6,19,PASM,4,SAIB,18,PASM,7,PASM,
6/6/2023,7NW,6,3,9,32,ATCA,6,PASM,32,ATCA,8,SAIB,
6/6/2023,7NW,6,3,12,9,BOGR,1,BOGR,4,SPCO,1,BOGR,
6/6/2023,7NW,6,3,15,24,BOGR,2,CADU,12,LYJU,4,CHAL,
6/6/2023,7NW,6,3,18,15,PASM,4,CHAL,18,PASM,2,SAIB,
6/6/2023,7NW,6,3,21,30,SPAI,10,SPAI,21,SPAI,8,SPAI,
6/6/2023,7NW,6,3,24,26,BOGR,8,SPAI,17,SAIB,5,SAIB,
