Week,Pasture,Date,Plot,Reading_No,High,Low,Spp,G_B,Comments,Screen1,Adj_Low,Biomass_lbs_ac
11,8E,7/28/2020,1,5,22,6,eref,b,,1,,
11,8E,7/28/2020,1,6,17,2,pasm,b,,0,2,469.386
11,8E,7/28/2020,1,7,28,7,oppo,b,,1,,
11,8E,7/28/2020,1,8,12,1,pasm,b,,0,1,234.693
11,8E,7/28/2020,1,9,16,1,pasm,b,,0,1,234.693
11,8E,7/28/2020,1,10,2,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,1,11,11,2,pasm,b,,0,2,469.386
11,8E,7/28/2020,1,12,3,1,bogr,g,,0,1,234.693
11,8E,7/28/2020,1,13,0,0,bare,,,0,0,0
11,8E,7/28/2020,1,14,7,5,oppo,g,,1,,
11,8E,7/28/2020,1,15,16,7,pasm,b,,0,7,1642.851
11,8E,7/28/2020,1,16,16,7,pasm,b,,0,7,1642.851
11,8E,7/28/2020,1,17,12,2,pasm,g,,0,2,469.386
11,8E,7/28/2020,1,18,11,2,pasm,b,,0,2,469.386
11,8E,7/28/2020,1,19,19,2,pasm,b,,0,2,469.386
11,8E,7/28/2020,1,20,1,0,bare,b,,0,0,0
11,8E,7/28/2020,1,21,3,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,1,22,8,2,bogr,b,,0,2,469.386
11,8E,7/28/2020,1,23,6,0,bare,b,,0,0,0
11,8E,7/28/2020,1,24,24,5,elel,b,,1,,
11,8E,7/28/2020,1,25,15,1,pasm,b,,0,1,234.693
11,8E,7/28/2020,2,1,15,5,pasm,b,,0,5,1173.465
11,8E,7/28/2020,2,2,11,1,spco,b,,0,1,234.693
11,8E,7/28/2020,2,3,19,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,2,4,13,1,cadu,b,,0,1,234.693
11,8E,7/28/2020,2,5,3,1,cadu,b,,0,1,234.693
11,8E,7/28/2020,2,6,23,7,eref,g,,1,,
11,8E,7/28/2020,2,7,16,3,bogr,g,,0,3,704.079
11,8E,7/28/2020,2,8,21,8,oppo,g,,1,,
11,8E,7/28/2020,2,9,27,3,bogr,b,,0,3,704.079
11,8E,7/28/2020,2,10,17,2,cadu,b,,0,2,469.386
11,8E,7/28/2020,2,11,12,2,pasm,b,,0,2,469.386
11,8E,7/28/2020,2,12,9,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,2,13,5,1,bogr,g,,0,1,234.693
11,8E,7/28/2020,2,14,12,3,cadu,b,,0,3,704.079
11,8E,7/28/2020,2,15,20,2,bogr,b,,0,2,469.386
11,8E,7/28/2020,2,16,18,3,pasm,b,,0,3,704.079
11,8E,7/28/2020,2,17,15,4,bogr,b,,0,4,938.772
11,8E,7/28/2020,2,18,4,0,bare,b,,0,0,0
11,8E,7/28/2020,2,19,2,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,2,20,9,2,bogr,b,,0,2,469.386
11,8E,7/28/2020,2,21,24,1,bogr,g,,0,1,234.693
11,8E,7/28/2020,2,22,2,1,bogr,g,,0,1,234.693
11,8E,7/28/2020,2,23,12,3,pasm,b,,0,3,704.079
11,8E,7/28/2020,2,24,4,2,bogr,g,,0,2,469.386
11,8E,7/28/2020,2,25,6,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,3,1,5,2,bogr,b,,0,2,469.386
11,8E,7/28/2020,3,2,6,1,cadu,b,,0,1,234.693
11,8E,7/28/2020,3,3,5,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,3,4,23,12,pasm,b,,0,12,2816.316
11,8E,7/28/2020,3,5,28,12,pasm,b,,0,12,2816.316
11,8E,7/28/2020,3,6,4,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,3,7,9,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,3,8,4,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,3,9,4,1,bogr,g,,0,1,234.693
11,8E,7/28/2020,3,10,6,2,bogr,b,,0,2,469.386
11,8E,7/28/2020,3,11,3,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,3,12,3,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,3,13,13,4,bogr,b,,0,4,938.772
11,8E,7/28/2020,3,14,7,2,bogr,b,,0,2,469.386
11,8E,7/28/2020,3,15,7,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,3,16,4,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,3,17,20,6,bogr,b,,0,6,1408.158
11,8E,7/28/2020,3,18,5,2,cadu,b,,0,2,469.386
11,8E,7/28/2020,3,19,7,1,cadu,b,,0,1,234.693
11,8E,7/28/2020,3,20,12,1,cadu,b,,0,1,234.693
11,8E,7/28/2020,3,21,6,2,bogr,b,,0,2,469.386
11,8E,7/28/2020,3,22,5,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,3,23,5,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,3,24,7,1,elel,b,,1,,
11,8E,7/28/2020,3,25,4,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,4,1,21,4,pasm,b,,0,4,938.772
11,8E,7/28/2020,4,2,17,2,pasm,b,,0,2,469.386
11,8E,7/28/2020,4,3,49,20,atca,g,,1,,
11,8E,7/28/2020,4,4,22,2,heco,b,,0,2,469.386
11,8E,7/28/2020,4,5,19,3,pasm,b,,0,3,704.079
11,8E,7/28/2020,4,6,18,2,pasm,b,,0,2,469.386
11,8E,7/28/2020,4,7,15,2,pasm,b,,0,2,469.386
11,8E,7/28/2020,4,8,15,2,pasm,b,,0,2,469.386
11,8E,7/28/2020,4,9,21,3,pasm,b,,0,3,704.079
11,8E,7/28/2020,4,10,9,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,4,11,18,3,pasm,b,,0,3,704.079
11,8E,7/28/2020,4,12,11,2,bogr,b,,0,2,469.386
11,8E,7/28/2020,4,13,7,2,bogr,b,,0,2,469.386
11,8E,7/28/2020,4,14,17,3,pasm,b,,0,3,704.079
11,8E,7/28/2020,4,15,19,4,pasm,b,,0,4,938.772
11,8E,7/28/2020,4,16,17,2,pasm,b,,0,2,469.386
11,8E,7/28/2020,4,17,3,2,bogr,b,,0,2,469.386
11,8E,7/28/2020,4,18,16,3,pasm,b,,0,3,704.079
11,8E,7/28/2020,4,19,14,3,pasm,b,,0,3,704.079
11,8E,7/28/2020,4,20,19,3,pasm,b,,0,3,704.079
11,8E,7/28/2020,4,21,17,1,bogr,b,,0,1,234.693
11,8E,7/28/2020,4,22,7,3,bogr,g,,0,3,704.079
11,8E,7/28/2020,4,23,17,2,pasm,b,,0,2,469.386
11,8E,7/28/2020,4,24,21,5,oppo,b,,1,,
11,8E,7/28/2020,4,25,41,2,pasm,g,,0,2,469.386
11,21N,7/28/2020,1,1,8,2,bogr,g,,0,2,469.386
11,21N,7/28/2020,1,2,11,0,bare,b,,0,0,0
11,21N,7/28/2020,1,3,11,2,bogr,g,,0,2,469.386
11,21N,7/28/2020,1,4,7,1,bogr,b,,0,1,234.693
11,21N,7/28/2020,1,5,7,1,litt,b,,1,,
11,21N,7/28/2020,1,6,6,4,heco,g,,0,4,938.772
11,21N,7/28/2020,1,7,0,0,bare,,,0,0,0
11,21N,7/28/2020,1,8,6,1,cadu,g,,0,1,234.693
11,21N,7/28/2020,1,9,7,2,cadu,b,,0,2,469.386
11,21N,7/28/2020,1,10,7,2,cadu,b,,0,2,469.386
11,21N,7/28/2020,1,11,3,0,bare,b,,0,0,0
11,21N,7/28/2020,1,12,5,1,pasm,b,,0,1,234.693
11,21N,7/28/2020,1,13,21,9,pasm,b,,0,9,2112.237
11,21N,7/28/2020,1,14,8,1,vuoc,b,,1,,
11,21N,7/28/2020,1,15,18,2,vuoc,b,,1,,
11,21N,7/28/2020,1,16,19,3,heco,b,,0,3,704.079
11,21N,7/28/2020,1,17,11,3,vuoc,b,,1,,
11,21N,7/28/2020,1,18,9,1,vuoc,b,,1,,
11,21N,7/28/2020,1,19,10,3,vuoc,b,,1,,
11,21N,7/28/2020,1,20,33,2,litt,b,,1,,
11,21N,7/28/2020,1,21,21,1,vuoc,b,,1,,
11,21N,7/28/2020,1,22,13,3,oppo,g,,1,,
11,21N,7/28/2020,1,23,17,2,pasm,g,,0,2,469.386
11,21N,7/28/2020,1,24,9,2,pasm,g,,0,2,469.386
11,21N,7/28/2020,1,25,17,2,pasm,b,,0,2,469.386
11,21N,7/28/2020,2,1,5,2,bogr,b,,0,2,469.386
11,21N,7/28/2020,2,2,19,3,pasm,b,,0,3,704.079
11,21N,7/28/2020,2,3,14,5,gusa,b,,1,,
11,21N,7/28/2020,2,4,13,5,gusa,b,,1,,
11,21N,7/28/2020,2,5,16,1,bogr,b,,0,1,234.693
11,21N,7/28/2020,2,6,10,1,bogr,b,,0,1,234.693
11,21N,7/28/2020,2,7,12,1,pasm,b,,0,1,234.693
11,21N,7/28/2020,2,8,2,1,bogr,b,,0,1,234.693
11,21N,7/28/2020,2,9,8,1,pasm,b,,0,1,234.693
11,21N,7/28/2020,2,10,13,2,pasm,g,,0,2,469.386
11,21N,7/28/2020,2,11,18,3,pasm,g,,0,3,704.079
11,21N,7/28/2020,2,12,13,1,pasm,b,,0,1,234.693
11,21N,7/28/2020,2,13,11,1,bogr,g,,0,1,234.693
11,21N,7/28/2020,2,14,12,1,bogr,b,,0,1,234.693
11,21N,7/28/2020,2,15,1,0,bare,b,,0,0,0
11,21N,7/28/2020,2,16,19,4,elel,b,,1,,
11,21N,7/28/2020,2,17,1,0,bare,b,,0,0,0
11,21N,7/28/2020,2,18,13,1,bogr,b,,0,1,234.693
11,21N,7/28/2020,2,19,3,1,bogr,b,,0,1,234.693
11,21N,7/28/2020,2,20,1,1,bogr,b,,0,1,234.693
11,21N,7/28/2020,2,21,3,1,bogr,g,,0,1,234.693
11,21N,7/28/2020,2,22,1,1,bogr,b,,0,1,234.693
11,21N,7/28/2020,2,23,2,1,bogr,b,,0,1,234.693
11,21N,7/28/2020,2,24,10,1,bogr,g,,0,1,234.693
11,21N,7/28/2020,2,25,5,1,bogr,b,,0,1,234.693
11,21N,7/28/2020,3,1,17,1,heco,g,,0,1,234.693
11,21N,7/28/2020,3,2,4,1,heco,g,,0,1,234.693
11,21N,7/28/2020,3,3,0,0,bare,,,0,0,0
11,21N,7/28/2020,3,4,23,1,brte,b,removed manually,1,,
11,21N,7/28/2020,3,5,21,4,oppo,g,,1,,
11,21N,7/28/2020,3,6,12,8,heco,b,,0,8,1877.544
11,21N,7/28/2020,3,7,29,2,vuoc,b,,1,,
11,21N,7/28/2020,3,8,12,1,pasm,g,,0,1,234.693
11,21N,7/28/2020,3,9,16,6,vuoc,b,,1,,
11,21N,7/28/2020,3,10,9,1,vuoc,b,,1,,
11,21N,7/28/2020,3,11,5,0,bare,g,,0,0,0
11,21N,7/28/2020,3,12,1,0,bare,g,,0,0,0
11,21N,7/28/2020,3,13,15,2,cadu,g,,0,2,469.386
11,21N,7/28/2020,3,14,33,1,std,b,removed manually,1,,
11,21N,7/28/2020,3,15,22,6,vuoc,b,,1,,
11,21N,7/28/2020,3,16,4,1,pasm,g,,0,1,234.693
11,21N,7/28/2020,3,17,3,1,bogr,g,,0,1,234.693
11,21N,7/28/2020,3,18,4,1,bogr,g,,0,1,234.693
11,21N,7/28/2020,3,19,4,1,bogr,g,,0,1,234.693
11,21N,7/28/2020,3,20,16,4,oppo,b,,1,,
11,21N,7/28/2020,3,21,12,1,pasm,g,,0,1,234.693
11,21N,7/28/2020,3,22,4,1,pasm,b,,0,1,234.693
11,21N,7/28/2020,3,23,18,1,pasm,g,,0,1,234.693
11,21N,7/28/2020,3,24,18,4,pasm,b,,0,4,938.772
11,21N,7/28/2020,3,25,28,4,oppo,b,,1,,
11,21N,7/28/2020,4,1,6,1,brte,b,removed manually,1,,
11,21N,7/28/2020,4,2,25,2,cadu,b,,0,2,469.386
11,21N,7/28/2020,4,3,31,1,brte,b,removed manually,1,,
11,21N,7/28/2020,4,4,46,3,oppo,b,,1,,
11,21N,7/28/2020,4,5,45,4,brte,b,removed manually,1,,
11,21N,7/28/2020,4,6,19,1,oppo,b,,1,,
11,21N,7/28/2020,4,7,5,1,pasm,b,,0,1,234.693
11,21N,7/28/2020,4,8,5,1,pasm,b,,0,1,234.693
11,21N,7/28/2020,4,9,11,2,pasm,b,,0,2,469.386
11,21N,7/28/2020,4,10,9,1,vuoc,b,,1,,
11,21N,7/28/2020,4,11,16,2,pasm,b,,0,2,469.386
11,21N,7/28/2020,4,12,21,4,elel,b,,1,,
11,21N,7/28/2020,4,13,15,2,pasm,b,,0,2,469.386
11,21N,7/28/2020,4,14,17,1,pasm,b,,0,1,234.693
11,21N,7/28/2020,4,15,19,1,old forb,b,removed manually,1,,
11,21N,7/28/2020,4,16,0,0,bare,,,0,0,0
11,21N,7/28/2020,4,17,0,0,bare,,,0,0,0
11,21N,7/28/2020,4,18,0,0,bare,,,0,0,0
11,21N,7/28/2020,4,19,10,1,vuoc,g,,1,,
11,21N,7/28/2020,4,20,0,0,bare,,,0,0,0
11,21N,7/28/2020,4,21,5,2,oppo,b,,1,,
11,21N,7/28/2020,4,22,1,1,bogr,g,,0,1,234.693
11,21N,7/28/2020,4,23,0,0,bare,,,0,0,0
11,21N,7/28/2020,4,24,2,1,litt,b,,1,,
11,21N,7/28/2020,4,25,17,3,elel,b,,1,,
12,21N,8/4/2020,1,1,20,2,pasm,b,,0,2,469.386
12,21N,8/4/2020,1,2,7,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,1,3,3,2,heco,b,,0,2,469.386
12,21N,8/4/2020,1,4,3,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,1,5,1,1,heco,b,,0,1,234.693
12,21N,8/4/2020,1,6,3,0,bare,b,,0,0,0
12,21N,8/4/2020,1,7,1,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,1,8,3,1,heco,b,,0,1,234.693
12,21N,8/4/2020,1,9,7,0,bare,b,,0,0,0
12,21N,8/4/2020,1,10,21,1,cadu,b,,0,1,234.693
12,21N,8/4/2020,1,11,17,1,piop,g,,0,1,234.693
12,21N,8/4/2020,1,12,21,1,oppo,g,,1,,
12,21N,8/4/2020,1,13,0,0,bare,,,0,0,0
12,21N,8/4/2020,1,14,22,8,elel,b,,1,,
12,21N,8/4/2020,1,15,5,1,vuoc,b,,1,,
12,21N,8/4/2020,1,16,25,1,vuoc,b,,1,,
12,21N,8/4/2020,1,17,10,1,cadu,b,,0,1,234.693
12,21N,8/4/2020,1,18,4,1,vuoc,b,,1,,
12,21N,8/4/2020,1,19,5,0,bare,b,,0,0,0
12,21N,8/4/2020,1,20,13,1,cadu,b,,0,1,234.693
12,21N,8/4/2020,1,21,7,2,vuoc,b,,1,,
12,21N,8/4/2020,1,22,15,4,vuoc,b,,1,,
12,21N,8/4/2020,1,23,5,1,spco,b,,0,1,234.693
12,21N,8/4/2020,1,24,11,4,oppo,b,,1,,
12,21N,8/4/2020,1,25,0,0,bare,b,,0,0,0
12,21N,8/4/2020,2,1,8,3,bogr,g,,0,3,704.079
12,21N,8/4/2020,2,2,16,2,pasm,b,,0,2,469.386
12,21N,8/4/2020,2,3,3,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,2,4,1,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,2,5,12,1,elel,b,,1,,
12,21N,8/4/2020,2,6,2,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,2,7,9,1,pasm,b,,0,1,234.693
12,21N,8/4/2020,2,8,1,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,2,9,11,0,bare,b,,0,0,0
12,21N,8/4/2020,2,10,11,1,litt,b,,1,,
12,21N,8/4/2020,2,11,18,4,pasm,b,,0,4,938.772
12,21N,8/4/2020,2,12,14,1,bogr,g,,0,1,234.693
12,21N,8/4/2020,2,13,22,2,pasm,b,,0,2,469.386
12,21N,8/4/2020,2,14,8,1,pasm,b,,0,1,234.693
12,21N,8/4/2020,2,15,7,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,2,16,6,3,bogr,b,,0,3,704.079
12,21N,8/4/2020,2,17,7,1,cadu,b,,0,1,234.693
12,21N,8/4/2020,2,18,7,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,2,19,10,2,pasm,b,,0,2,469.386
12,21N,8/4/2020,2,20,3,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,2,21,1,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,2,22,1,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,2,23,0,0,,,,0,0,0
12,21N,8/4/2020,2,24,7,1,buda,b,,0,1,234.693
12,21N,8/4/2020,2,25,2,2,elel,b,,1,,
12,21N,8/4/2020,3,1,6,3,eref,b,,1,,
12,21N,8/4/2020,3,2,2,0,bare,b,,0,0,0
12,21N,8/4/2020,3,3,8,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,3,4,6,0,bare,b,,0,0,0
12,21N,8/4/2020,3,5,7,2,heco,b,,0,2,469.386
12,21N,8/4/2020,3,6,6,2,litt,g,,1,,
12,21N,8/4/2020,3,7,18,1,vuoc,b,,1,,
12,21N,8/4/2020,3,8,13,2,pasm,b,,0,2,469.386
12,21N,8/4/2020,3,9,28,4,vuoc,b,,1,,
12,21N,8/4/2020,3,10,27,2,vuoc,b,,1,,
12,21N,8/4/2020,3,11,21,2,vuoc,b,,1,,
12,21N,8/4/2020,3,12,6,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,3,13,2,1,elel,b,,1,,
12,21N,8/4/2020,3,14,10,2,vuoc,b,,1,,
12,21N,8/4/2020,3,15,28,1,pasm,b,,0,1,234.693
12,21N,8/4/2020,3,16,8,2,pasm,b,,0,2,469.386
12,21N,8/4/2020,3,17,14,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,3,18,0,0,,,,0,0,0
12,21N,8/4/2020,3,19,1,0,bare,g,,0,0,0
12,21N,8/4/2020,3,20,12,7,oppo,b,,1,,
12,21N,8/4/2020,3,21,6,1,vuoc,g,,1,,
12,21N,8/4/2020,3,22,11,1,pasm,b,,0,1,234.693
12,21N,8/4/2020,3,23,6,3,pasm,b,,0,3,704.079
12,21N,8/4/2020,3,24,8,0,bare,g,,0,0,0
12,21N,8/4/2020,3,25,9,1,cadu,g,,0,1,234.693
12,21N,8/4/2020,4,1,19,1,cadu,b,,0,1,234.693
12,21N,8/4/2020,4,2,29,1,brte,b,removed manually,1,,
12,21N,8/4/2020,4,3,18,2,pasm,b,,0,2,469.386
12,21N,8/4/2020,4,4,23,1,brte,b,removed manually,1,,
12,21N,8/4/2020,4,5,21,2,brte,b,removed manually,1,,
12,21N,8/4/2020,4,6,7,1,brte,b,removed manually,1,,
12,21N,8/4/2020,4,7,0,0,bare,,,0,0,0
12,21N,8/4/2020,4,8,9,1,pasm,b,,0,1,234.693
12,21N,8/4/2020,4,9,19,2,vuoc,b,,1,,
12,21N,8/4/2020,4,10,15,1,heco,b,,0,1,234.693
12,21N,8/4/2020,4,11,11,2,pasm,b,,0,2,469.386
12,21N,8/4/2020,4,12,13,0,bare,b,,0,0,0
12,21N,8/4/2020,4,13,3,1,pasm,b,,0,1,234.693
12,21N,8/4/2020,4,14,9,1,bogr,b,,0,1,234.693
12,21N,8/4/2020,4,15,10,2,elel,b,,1,,
12,21N,8/4/2020,4,16,5,0,bare,g,,0,0,0
12,21N,8/4/2020,4,17,19,5,vuoc,b,,1,,
12,21N,8/4/2020,4,18,0,0,bare,,,0,0,0
12,21N,8/4/2020,4,19,7,1,gusa,b,,1,,
12,21N,8/4/2020,4,20,2,2,dcr,b,removed manually,1,,
12,21N,8/4/2020,4,21,5,5,oppo,g,,1,,
12,21N,8/4/2020,4,22,6,0,bare,b,,0,0,0
12,21N,8/4/2020,4,23,2,2,bogr,g,,0,2,469.386
12,21N,8/4/2020,4,24,1,1,bogr,g,,0,1,234.693
12,21N,8/4/2020,4,25,0,0,bare,b,,0,0,0
12,8E,8/4/2020,1,1,16,2,pasm,b,,0,2,469.386
12,8E,8/4/2020,1,2,24,6,pasm,b,,0,6,1408.158
12,8E,8/4/2020,1,3,19,10,atca,g,,1,,
12,8E,8/4/2020,1,4,19,4,saib,b,removed manually,1,,
12,8E,8/4/2020,1,5,13,4,oppo,b,,1,,
12,8E,8/4/2020,1,6,21,10,pasm,b,,0,10,2346.93
12,8E,8/4/2020,1,7,11,4,eref,b,,1,,
12,8E,8/4/2020,1,8,19,8,eref,b,,1,,
12,8E,8/4/2020,1,9,12,2,pasm,b,,0,2,469.386
12,8E,8/4/2020,1,10,20,12,eref,b,,1,,
12,8E,8/4/2020,1,11,18,7,pasm,b,,0,7,1642.851
12,8E,8/4/2020,1,12,19,2,pasm,b,,0,2,469.386
12,8E,8/4/2020,1,13,6,2,spco,b,,0,2,469.386
12,8E,8/4/2020,1,14,4,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,1,15,18,1,pasm,b,,0,1,234.693
12,8E,8/4/2020,1,16,20,8,pasm,b,,0,8,1877.544
12,8E,8/4/2020,1,17,11,2,pasm,g,,0,2,469.386
12,8E,8/4/2020,1,18,21,6,pasm,b,,0,6,1408.158
12,8E,8/4/2020,1,19,17,7,pasm,b,,0,7,1642.851
12,8E,8/4/2020,1,20,15,1,bogr,b,,0,1,234.693
12,8E,8/4/2020,1,21,6,1,bogr,b,,0,1,234.693
12,8E,8/4/2020,1,22,5,1,bogr,b,,0,1,234.693
12,8E,8/4/2020,1,23,14,3,oppo,b,,1,,
12,8E,8/4/2020,1,24,12,2,pasm,g,,0,2,469.386
12,8E,8/4/2020,1,25,4,1,bogr,b,,0,1,234.693
12,8E,8/4/2020,2,1,17,2,pasm,b,,0,2,469.386
12,8E,8/4/2020,2,2,17,2,heco,b,,0,2,469.386
12,8E,8/4/2020,2,3,13,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,2,4,15,2,elel,b,,1,,
12,8E,8/4/2020,2,5,8,8,oppo,g,,1,,
12,8E,8/4/2020,2,6,23,3,pasm,g,,0,3,704.079
12,8E,8/4/2020,2,7,21,10,pasm,g,,0,10,2346.93
12,8E,8/4/2020,2,8,3,1,buda,b,,0,1,234.693
12,8E,8/4/2020,2,9,17,2,pasm,b,,0,2,469.386
12,8E,8/4/2020,2,10,13,3,bogr,b,,0,3,704.079
12,8E,8/4/2020,2,11,11,4,oppo,b,,1,,
12,8E,8/4/2020,2,12,2,1,bogr,g,,0,1,234.693
12,8E,8/4/2020,2,13,3,2,bogr,g,,0,2,469.386
12,8E,8/4/2020,2,14,2,2,oppo,b,,1,,
12,8E,8/4/2020,2,15,11,3,cadu,b,,0,3,704.079
12,8E,8/4/2020,2,16,4,3,bogr,b,,0,3,704.079
12,8E,8/4/2020,2,17,4,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,2,18,3,2,cadu,b,,0,2,469.386
12,8E,8/4/2020,2,19,1,1,cadu,b,,0,1,234.693
12,8E,8/4/2020,2,20,11,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,2,21,10,2,cadu,b,,0,2,469.386
12,8E,8/4/2020,2,22,15,2,pasm,b,,0,2,469.386
12,8E,8/4/2020,2,23,3,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,2,24,2,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,2,25,7,0,bare,b,,0,0,0
12,8E,8/4/2020,3,1,6,1,bogr,b,,0,1,234.693
12,8E,8/4/2020,3,2,4,1,bogr,b,,0,1,234.693
12,8E,8/4/2020,3,3,8,4,bogr,b,,0,4,938.772
12,8E,8/4/2020,3,4,21,2,pasm,b,,0,2,469.386
12,8E,8/4/2020,3,5,13,4,pasm,b,,0,4,938.772
12,8E,8/4/2020,3,6,17,4,elel,b,,1,,
12,8E,8/4/2020,3,7,6,4,bogr,b,,0,4,938.772
12,8E,8/4/2020,3,8,21,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,3,9,4,1,bogr,b,,0,1,234.693
12,8E,8/4/2020,3,10,8,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,3,11,5,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,3,12,1,1,bogr,b,,0,1,234.693
12,8E,8/4/2020,3,13,6,3,bogr,b,,0,3,704.079
12,8E,8/4/2020,3,14,8,5,bogr,b,,0,5,1173.465
12,8E,8/4/2020,3,15,4,1,bogr,b,,0,1,234.693
12,8E,8/4/2020,3,16,7,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,3,17,2,1,bogr,b,,0,1,234.693
12,8E,8/4/2020,3,18,5,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,3,19,4,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,3,20,13,7,atca,b,,1,,
12,8E,8/4/2020,3,21,5,3,bogr,b,,0,3,704.079
12,8E,8/4/2020,3,22,4,1,bogr,b,,0,1,234.693
12,8E,8/4/2020,3,23,2,1,bogr,b,,0,1,234.693
12,8E,8/4/2020,3,24,4,1,bogr,b,,0,1,234.693
12,8E,8/4/2020,3,25,32,20,atca,b,,1,,
12,8E,8/4/2020,4,1,9,2,pasm,b,,0,2,469.386
12,8E,8/4/2020,4,2,11,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,4,3,16,5,oppo,b,,1,,
12,8E,8/4/2020,4,4,20,2,pasm,g,,0,2,469.386
12,8E,8/4/2020,4,5,13,1,buda,b,,0,1,234.693
12,8E,8/4/2020,4,6,13,2,pasm,b,,0,2,469.386
12,8E,8/4/2020,4,7,19,5,pasm,b,,0,5,1173.465
12,8E,8/4/2020,4,8,14,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,4,9,10,3,bogr,b,,0,3,704.079
12,8E,8/4/2020,4,10,12,2,pasm,b,,0,2,469.386
12,8E,8/4/2020,4,11,16,2,bogr,b,,0,2,469.386
12,8E,8/4/2020,4,12,16,2,pasm,b,,0,2,469.386
12,8E,8/4/2020,4,13,24,4,pasm,b,,0,4,938.772
12,8E,8/4/2020,4,14,6,1,bogr,g,,0,1,234.693
12,8E,8/4/2020,4,15,10,6,bogr,b,,0,6,1408.158
12,8E,8/4/2020,4,16,23,3,bogr,b,,0,3,704.079
12,8E,8/4/2020,4,17,3,2,bogr,g,,0,2,469.386
12,8E,8/4/2020,4,18,13,2,pasm,b,,0,2,469.386
12,8E,8/4/2020,4,19,7,3,bogr,b,,0,3,704.079
12,8E,8/4/2020,4,20,18,2,pasm,b,,0,2,469.386
12,8E,8/4/2020,4,21,7,1,bogr,b,,0,1,234.693
12,8E,8/4/2020,4,22,6,3,bogr,b,,0,3,704.079
12,8E,8/4/2020,4,23,7,3,bogr,b,,0,3,704.079
12,8E,8/4/2020,4,24,16,7,oppo,b,,1,,
12,8E,8/4/2020,4,25,11,2,pasm,b,,0,2,469.386
12,NH,8/5/2020,1,1,12,2,cadu,g,,0,2,469.386
12,NH,8/5/2020,1,2,13,2,bogr,b,,0,2,469.386
12,NH,8/5/2020,1,3,6,1,bogr,b,,0,1,234.693
12,NH,8/5/2020,1,4,28,7,elel,b,,1,,
12,NH,8/5/2020,1,5,41,12,elel,b,,1,,
12,NH,8/5/2020,1,6,10,2,elel,b,,1,,
12,NH,8/5/2020,1,7,13,2,bogr,b,,0,2,469.386
12,NH,8/5/2020,1,8,8,1,bogr,g,,0,1,234.693
12,NH,8/5/2020,1,9,20,3,cadu,g,,0,3,704.079
12,NH,8/5/2020,1,10,14,4,elel,b,,1,,
12,NH,8/5/2020,1,11,11,2,bogr,b,,0,2,469.386
12,NH,8/5/2020,1,12,12,1,cadu,g,,0,1,234.693
12,NH,8/5/2020,1,13,6,2,bogr,g,,0,2,469.386
12,NH,8/5/2020,1,14,24,6,elel,b,,1,,
12,NH,8/5/2020,1,15,14,2,bogr,b,,0,2,469.386
