Date,Pasture,EcoSite,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Notes
6/18/2018,22W,Plains,1,1,9,11,2,BUDA,24,5,PASM,17.5,3.5,
6/18/2018,22W,Plains,1,1,12,23,4,PASM,33,10,PASM,28,7,
6/18/2018,22W,Plains,1,1,15,27,2,PASM,34,13,ARFR,30.5,7.5,
6/18/2018,22W,Plains,1,1,18,23,3,GUSA,26,7,ARFR,24.5,5,
6/18/2018,22W,Plains,1,1,21,24,3,PASM,32,4,GUSA,28,3.5,
6/18/2018,22W,Plains,1,1,24,26,1,PASM,27,11,GUSA,26.5,6,
6/18/2018,22W,Plains,1,2,3,19,4,PASM,18,5,PLPA,18.5,4.5,
6/18/2018,22W,Plains,1,2,6,14,1,PASM,25,9,PASM,19.5,5,
6/18/2018,22W,Plains,1,2,9,8,3,VUOC,14,3,VUOC,11,3,
6/18/2018,22W,Plains,1,2,12,12,4,PLPA,18,7,VUOC,15,5.5,
6/18/2018,22W,Plains,1,2,15,8,2,PLPA,14,5,VUOC,11,3.5,
6/18/2018,22W,Plains,1,2,18,11,2,PLPA,23,6,PASM,17,4,
6/18/2018,22W,Plains,1,2,21,17,3,ARPU,18,3,BUDA,17.5,3,
6/18/2018,22W,Plains,1,2,24,10,4,BUDA,7,3,BUDA,8.5,3.5,
6/18/2018,22W,Plains,1,3,3,5,0,CRMI,1,1,BOGR,3,0.5,
6/18/2018,22W,Plains,1,3,6,12,3,PASM,10,3,PASM,11,3,
6/18/2018,22W,Plains,1,3,9,12,1,PASM,14,3,PASM,13,2,
6/18/2018,22W,Plains,1,3,12,12,2,VUOC,12,3,VUOC,12,2.5,
6/18/2018,22W,Plains,1,3,15,12,10,CRMI,14,6,CRMI,13,8,
6/18/2018,22W,Plains,1,3,18,4,0,BUDA,1,2,VUOC,2.5,1,
6/18/2018,22W,Plains,1,3,21,11,3,VUOC,13,3,VUOC,12,3,
6/18/2018,22W,Plains,1,3,24,18,5,PASM,28,5,PASM,23,5,
6/18/2018,22W,Plains,1,4,3,8,1,ELEL,11,3,ELEL,9.5,2,
6/18/2018,22W,Plains,1,4,6,8,5,BUDA,7,3,BUDA,7.5,4,
6/18/2018,22W,Plains,1,4,9,14,7,PLPA,26,15,ELEL,20,11,
6/18/2018,22W,Plains,1,4,12,21,3,ARPU,30,5,ELEL,25.5,4,
6/18/2018,22W,Plains,1,4,15,28,6,ARPU,13,8,ARFR,20.5,7,
6/18/2018,22W,Plains,1,4,18,8,4,BUDA,17,3,ARFR,12.5,3.5,
6/18/2018,22W,Plains,1,4,21,23,3,ELEL,8,3,PLPA,15.5,3,
6/18/2018,22W,Plains,1,4,24,13,3,ELEL,7,3,BUDA,10,3,
6/18/2018,22W,Plains,2,1,3,11,1,PASM,24,3,PASM,17.5,2,
6/18/2018,22W,Plains,2,1,6,11,4,ARFR,5,2,BOGR,8,3,
6/18/2018,22W,Plains,2,1,9,23,5,ARPU,12,2,VUOC,17.5,3.5,
6/18/2018,22W,Plains,2,1,12,12,2,GUSA,7,4,ARFR,9.5,3,
6/18/2018,22W,Plains,2,1,15,10,1,BUDA,10,4,BUDA,10,2.5,
6/18/2018,22W,Plains,2,1,18,14,3,GUSA,14,1,PASM,14,2,
6/18/2018,22W,Plains,2,1,21,16,4,GUSA,18,2,PASM,17,3,
6/18/2018,22W,Plains,2,1,24,11,4,ARFR,20,3,ARFR,15.5,3.5,
6/18/2018,22W,Plains,2,2,3,11,3,VUOC,11,3,PASM,11,3,
6/18/2018,22W,Plains,2,2,6,3,2,BOGR,10,3,BOGR,6.5,2.5,
6/18/2018,22W,Plains,2,2,9,19,4,LARE,20,3,PASM,19.5,3.5,
6/18/2018,22W,Plains,2,2,12,16,2,PASM,20,5,BOGR,18,3.5,
6/18/2018,22W,Plains,2,2,15,17,4,PLPA,9,3,CRMI,13,3.5,
6/18/2018,22W,Plains,2,2,18,12,1,PASM,10,3,PASM,11,2,
6/18/2018,22W,Plains,2,2,21,5,1,PLPA,10,3,ARPU,7.5,2,
6/18/2018,22W,Plains,2,2,24,11,5,CRMI,12,3,ELEL,11.5,4,
6/18/2018,22W,Plains,2,3,3,15,3,GUSA,19,9,ARME,17,6,
6/18/2018,22W,Plains,2,3,6,12,3,GUSA,8,3,BOGR,10,3,
6/18/2018,22W,Plains,2,3,9,12,2,BUDA,15,3,PASM,13.5,2.5,
6/18/2018,22W,Plains,2,3,12,18,4,BUDA,20,3,PASM,19,3.5,
6/18/2018,22W,Plains,2,3,15,9,3,BUDA,4,2,BUDA,6.5,2.5,
6/18/2018,22W,Plains,2,3,18,6,3,VUOC,6,3,VUOC,6,3,
6/18/2018,22W,Plains,2,3,21,12,4,VUOC,10,1,VUOC,11,2.5,
6/18/2018,22W,Plains,2,3,24,12,5,VUOC,8,2,BUDA,10,3.5,
6/18/2018,22W,Plains,2,4,3,6,2,BUDA,16,10,ELEL,11,6,
6/18/2018,22W,Plains,2,4,6,8,3,GUSA,6,1,BUDA,7,2,
6/18/2018,22W,Plains,2,4,9,18,4,ARPU,8,3,BOGR,13,3.5,
6/18/2018,22W,Plains,2,4,12,10,7,GUSA,12,6,ERNA,11,6.5,
6/18/2018,22W,Plains,2,4,15,16,6,ARPU,20,15,GUSA,18,10.5,
6/18/2018,22W,Plains,2,4,18,21,5,ARPU,25,9,ARPU,23,7,
6/18/2018,22W,Plains,2,4,21,20,4,ARPU,17,5,ARPU,18.5,4.5,
6/18/2018,22W,Plains,2,4,24,14,3,BUDA,16,6,GUSA,15,4.5,
6/18/2018,22W,Plains,3,1,3,11,3,ARFR,14,2,ARPU,12.5,2.5,
6/18/2018,22W,Plains,3,1,6,8,4,BUDA,10,3,VUOC,9,3.5,
6/18/2018,22W,Plains,3,1,9,7,3,CRMI,5,1,BOGR,6,2,
6/18/2018,22W,Plains,3,1,12,13,5,ARFR,10,7,ARFR,11.5,6,
6/18/2018,22W,Plains,3,1,15,15,4,VUOC,18,11,GUSA,16.5,7.5,
6/18/2018,22W,Plains,3,1,18,17,2,ARPU,16,7,VUOC,16.5,4.5,
6/18/2018,22W,Plains,3,1,21,34,3,PASM,24,9,GUSA,29,6,
6/18/2018,22W,Plains,3,1,24,8,3,PASM,24,6,PASM,16,4.5,
6/18/2018,22W,Plains,3,2,3,12,2,ARFR,14,7,ARFR,13,4.5,
6/18/2018,22W,Plains,3,2,6,8,3,VUOC,9,3,VUOC,8.5,3,
6/18/2018,22W,Plains,3,2,9,10,4,VUOC,12,2,BOGR,11,3,
6/18/2018,22W,Plains,3,2,12,8,6,ARFR,9,4,VUOC,8.5,5,
6/18/2018,22W,Plains,3,2,15,9,2,VUOC,10,5,ARFR,9.5,3.5,
6/18/2018,22W,Plains,3,2,18,2,3,VUOC,10,3,VUOC,6,3,
6/18/2018,22W,Plains,3,2,21,10,1,BOGR,2,1,BOGR,6,1,
6/18/2018,22W,Plains,3,2,24,3,1,MATA,0,0,BARE,1.5,0.5,
6/18/2018,22W,Plains,3,3,3,43,3,BOGR,16,6,ARFR,29.5,4.5,
6/18/2018,22W,Plains,3,3,6,31,6,ARFR,15,5,ARPU,23,5.5,
6/18/2018,22W,Plains,3,3,9,16,3,GUSA,10,3,ARPU,13,3,
6/18/2018,22W,Plains,3,3,12,22,11,GUSA,20,5,ARFR,21,8,
6/18/2018,22W,Plains,3,3,15,26,4,PASM,34,4,PASM,30,4,
6/18/2018,22W,Plains,3,3,18,30,4,PASM,25,3,PASM,27.5,3.5,
6/18/2018,22W,Plains,3,3,21,26,4,PASM,18,2,ARFR,22,3,
6/18/2018,22W,Plains,3,3,24,26,8,PASM,26,8,PASM,26,8,
6/18/2018,22W,Plains,3,4,3,5,2,BUDA,13,4,GUSA,9,3,
6/18/2018,22W,Plains,3,4,6,3,2,BUDA,5,2,BUDA,4,2,
6/18/2018,22W,Plains,3,4,9,10,3,BUDA,16,7,GUSA,13,5,
6/18/2018,22W,Plains,3,4,12,11,3,ARPU,20,3,BUDA,15.5,3,
6/18/2018,22W,Plains,3,4,15,4,2,BUDA,23,2,GUSA,13.5,2,
6/18/2018,22W,Plains,3,4,18,14,4,ARFR,24,5,ARFR,19,4.5,
6/18/2018,22W,Plains,3,4,21,9,3,VUOC,21,4,VUOC,15,3.5,
6/18/2018,22W,Plains,3,4,24,20,2,PASM,21,4,PASM,20.5,3,
6/18/2018,22W,Plains,4,1,3,6,1,PLPA,13,4,PLPA,9.5,2.5,
6/18/2018,22W,Plains,4,1,6,5,2,BUDA,8,1,BUDA,6.5,1.5,
6/18/2018,22W,Plains,4,1,9,12,5,IVAX,7,5,IVAX,9.5,5,
6/18/2018,22W,Plains,4,1,12,3,1,BUDA,3,0,BUDA,3,0.5,
6/18/2018,22W,Plains,4,1,15,10,1,BUDA,6,3,BUDA,8,2,
6/18/2018,22W,Plains,4,1,18,10,3,VUOC,4,3,BUDA,7,3,
6/18/2018,22W,Plains,4,1,21,15,3,PASM,11,3,CADU,13,3,
6/18/2018,22W,Plains,4,1,24,12,1,BUDA,13,3,PASM,12.5,2,
6/18/2018,22W,Plains,4,2,3,14,2,PASM,17,2,GUSA,15.5,2,
6/18/2018,22W,Plains,4,2,6,18,3,PASM,18,2,CRMI,18,2.5,
6/18/2018,22W,Plains,4,2,9,24,3,PASM,7,1,PASM,15.5,2,
6/18/2018,22W,Plains,4,2,12,15,3,BUDA,19,3,BUDA,17,3,
6/18/2018,22W,Plains,4,2,15,12,1,BUDA,18,4,BUDA,15,2.5,
6/18/2018,22W,Plains,4,2,18,4,1,BUDA,6,2,BUDA,5,1.5,
6/18/2018,22W,Plains,4,2,21,5,3,BUDA,5,3,BUDA,5,3,
6/18/2018,22W,Plains,4,2,24,10,3,BUDA,10,3,PASM,10,3,
6/18/2018,22W,Plains,4,3,3,10,1,BUDA,11,3,VUOC,10.5,2,
6/18/2018,22W,Plains,4,3,6,8,3,BUDA,5,1,BUDA,6.5,2,
6/18/2018,22W,Plains,4,3,9,6,3,BUDA,12,3,VUOC,9,3,
6/18/2018,22W,Plains,4,3,12,12,3,VUOC,9,2,BUDA,10.5,2.5,
6/18/2018,22W,Plains,4,3,15,13,3,BUDA,12,4,VUOC,12.5,3.5,
6/18/2018,22W,Plains,4,3,18,10,2,BUDA,6,2,BUDA,8,2,
6/18/2018,22W,Plains,4,3,21,6,2,BUDA,6,2,BUDA,6,2,
6/18/2018,22W,Plains,4,3,24,9,3,BUDA,8,3,BUDA,8.5,3,
6/18/2018,22W,Plains,4,4,3,11,2,VUOC,8,3,VUOC,9.5,2.5,
6/18/2018,22W,Plains,4,4,6,8,2,BUDA,5,3,BUDA,6.5,2.5,
6/18/2018,22W,Plains,4,4,9,11,3,VUOC,10,3,VUOC,10.5,3,
6/18/2018,22W,Plains,4,4,12,13,3,VUOC,12,4,VUOC,12.5,3.5,
6/18/2018,22W,Plains,4,4,15,10,4,VUOC,8,2,VUOC,9,3,
6/18/2018,22W,Plains,4,4,18,6,2,VUOC,12,3,VUOC,9,2.5,
6/18/2018,22W,Plains,4,4,21,10,2,BUDA,7,3,VUOC,8.5,2.5,
6/18/2018,22W,Plains,4,4,24,6,3,VUOC,5,3,VUOC,5.5,3,
6/8/2018,31W,Plains,1,1,3,17,12,OPPO,6,3,BOGR,11.5,7.5,
6/8/2018,31W,Plains,1,1,6,32,13,ATCA,17,3,BOGR,24.5,8,
6/8/2018,31W,Plains,1,1,9,23,12,PASM,20,11,VUOC,21.5,11.5,
6/8/2018,31W,Plains,1,1,12,31,8,VUOC,13,4,ARPU,22,6,
6/8/2018,31W,Plains,1,1,15,27,5,VUOC,15,10,VUOC,21,7.5,
6/8/2018,31W,Plains,1,1,18,13,7,VUOC,11,9,OPPO,12,8,
6/8/2018,31W,Plains,1,1,21,12,10,OPPO,11,2,VUOC,11.5,6,
6/8/2018,31W,Plains,1,1,24,15,4,BOGR,16,5,CADU,15.5,4.5,
6/8/2018,31W,Plains,1,2,3,64,9,HECO,24,7,VUOC,44,8,
6/8/2018,31W,Plains,1,2,6,53,12,HECO,71,25,HECO,62,18.5,
6/8/2018,31W,Plains,1,2,9,40,6,EREF,66,12,HECO,53,9,
6/8/2018,31W,Plains,1,2,12,7,2,PLPA,14,6,PLPA,10.5,4,
6/8/2018,31W,Plains,1,2,15,62,24,YUGL,18,4,ARPU,40,14,
6/8/2018,31W,Plains,1,2,18,34,8,HECO,20,7,VUOC,27,7.5,
6/8/2018,31W,Plains,1,2,21,31,7,VUOC,18,7,SPCO,24.5,7,
6/8/2018,31W,Plains,1,2,24,55,8,HECO,22,14,EREF,38.5,11,
6/8/2018,31W,Plains,1,3,3,21,5,CRMI,13,7,VUOC,17,6,
6/8/2018,31W,Plains,1,3,6,12,4,VUOC,18,6,VUOC,15,5,
6/8/2018,31W,Plains,1,3,9,24,14,ARPU,14,3,VUOC,19,8.5,
6/8/2018,31W,Plains,1,3,12,9,5,VUOC,15,7,VUOC,12,6,
6/8/2018,31W,Plains,1,3,15,1,3,SPCO,23,9,VUOC,12,6,
6/8/2018,31W,Plains,1,3,18,7,0,VUOC,9,3,BOGR,8,1.5,
6/8/2018,31W,Plains,1,3,21,44,15,ELEL,14,10,VUOC,29,12.5,
6/8/2018,31W,Plains,1,3,24,11,3,SPCO,16,6,BOGR,13.5,4.5,
6/8/2018,31W,Plains,1,4,3,21,6,VUOC,16,8,VUOC,18.5,7,
6/8/2018,31W,Plains,1,4,6,15,6,VUOC,18,4,BUDA,16.5,5,
6/8/2018,31W,Plains,1,4,9,17,7,PASM,19,36,PASM,18,21.5,
6/8/2018,31W,Plains,1,4,12,14,3,VUOC,12,3,BOGR,13,3,
6/8/2018,31W,Plains,1,4,15,15,4,VUOC,13,4,VUOC,14,4,
6/8/2018,31W,Plains,1,4,18,22,8,ELEL,50,3,SPCO,36,5.5,
6/8/2018,31W,Plains,1,4,21,17,5,VUOC,20,6,VUOC,18.5,5.5,
6/8/2018,31W,Plains,1,4,24,12,2,BOGR,18,7,VUOC,15,4.5,
6/8/2018,31W,Plains,2,1,3,6,3,GUSA,3,1,BUDA,4.5,2,
6/8/2018,31W,Plains,2,1,6,7,3,BUDA,8,2,BUDA,7.5,2.5,
6/8/2018,31W,Plains,2,1,9,4,2,BUDA,9,2,BUDA,6.5,2,
6/8/2018,31W,Plains,2,1,12,14,5,BUDA,11,5,BUDA,12.5,5,
6/8/2018,31W,Plains,2,1,15,9,3,BUDA,13,5,BUDA,11,4,
6/8/2018,31W,Plains,2,1,18,14,5,BUDA,14,4,VUOC,14,4.5,
6/8/2018,31W,Plains,2,1,21,12,2,VUOC,10,2,BUDA,11,2,
6/8/2018,31W,Plains,2,1,24,13,3,BUDA,11,3,BUDA,12,3,
6/8/2018,31W,Plains,2,2,3,15,5,VUOC,16,4,VUOC,15.5,4.5,
6/8/2018,31W,Plains,2,2,6,13,6,ARPU,5,1,BUDA,9,3.5,
6/8/2018,31W,Plains,2,2,9,6,4,BUDA,6,3,BUDA,6,3.5,
6/8/2018,31W,Plains,2,2,12,7,3,BUDA,29,12,ARPU,18,7.5,
6/8/2018,31W,Plains,2,2,15,20,6,ELEL,18,3,TRDU,19,4.5,
6/8/2018,31W,Plains,2,2,18,6,3,BUDA,9,3,BUDA,7.5,3,
6/8/2018,31W,Plains,2,2,21,16,5,BOGR,10,5,GUSA,13,5,
6/8/2018,31W,Plains,2,2,24,11,5,BUDA,11,4,BUDA,11,4.5,
6/8/2018,31W,Plains,2,3,3,12,5,VUOC,18,8,VUOC,15,6.5,
6/8/2018,31W,Plains,2,3,6,21,12,ARPU,33,16,ARPU,27,14,
6/8/2018,31W,Plains,2,3,9,20,7,VUOC,24,4,VUOC,22,5.5,
6/8/2018,31W,Plains,2,3,12,18,12,VUOC,15,5,ELEL,16.5,8.5,
6/8/2018,31W,Plains,2,3,15,22,3,VUOC,12,3,BOGR,17,3,
6/8/2018,31W,Plains,2,3,18,12,9,OPPO,14,7,SPCR,13,8,
6/8/2018,31W,Plains,2,3,21,23,4,VUOC,16,4,VUOC,19.5,4,
6/8/2018,31W,Plains,2,3,24,7,3,VUOC,11,5,VUOC,9,4,
6/8/2018,31W,Plains,2,4,3,34,15,ATCA,23,6,ELEL,28.5,10.5,
6/8/2018,31W,Plains,2,4,6,32,11,ELEL,16,5,ELEL,24,8,
6/8/2018,31W,Plains,2,4,9,12,2,VUOC,19,6,ATCA,15.5,4,
6/8/2018,31W,Plains,2,4,12,13,4,ELEL,26,9,ELEL,19.5,6.5,
6/8/2018,31W,Plains,2,4,15,10,3,CADU,7,2,BOGR,8.5,2.5,
6/8/2018,31W,Plains,2,4,18,7,4,BOGR,2,0,BOGR,4.5,2,
6/8/2018,31W,Plains,2,4,21,11,5,BUDA,19,3,ELEL,15,4,
6/8/2018,31W,Plains,2,4,24,6,2,BUDA,13,4,BUDA,9.5,3,
6/11/2018,31W,Plains,3,1,3,20,6,VUOC,20,9,ELEL,20,7.5,
6/11/2018,31W,Plains,3,1,6,14,7,BOGR,21,11,ELEL,17.5,9,
6/11/2018,31W,Plains,3,1,9,18,3,BOGR,10,4,VUOC,14,3.5,
6/11/2018,31W,Plains,3,1,12,13,2,BOGR,29,5,VUOC,21,3.5,
6/11/2018,31W,Plains,3,1,15,21,5,VUOC,27,16,VUOC,24,10.5,
6/11/2018,31W,Plains,3,1,18,17,3,VUOC,12,4,VUOC,14.5,3.5,
6/11/2018,31W,Plains,3,1,21,26,5,PASM,15,4,BOGR,20.5,4.5,
6/11/2018,31W,Plains,3,1,24,21,4,PASM,18,6,PASM,19.5,5,
6/11/2018,31W,Plains,3,2,3,15,3,ARPU,25,4,BOGR,20,3.5,
6/11/2018,31W,Plains,3,2,6,23,6,PASM,24,5,BOGR,23.5,5.5,
6/11/2018,31W,Plains,3,2,9,23,2,BOGR,28,7,BOGR,25.5,4.5,
6/11/2018,31W,Plains,3,2,12,21,2,BOGR,7,4,HEVI,14,3,
6/11/2018,31W,Plains,3,2,15,31,4,PASM,21,7,ELEL,26,5.5,
6/11/2018,31W,Plains,3,2,18,32,18,ATCA,13,3,BOGR,22.5,10.5,
6/11/2018,31W,Plains,3,2,21,28,8,ELEL,13,5,PIOP,20.5,6.5,
6/11/2018,31W,Plains,3,2,24,30,14,PASM,16,3,PASM,23,8.5,
6/11/2018,31W,Plains,3,3,3,26,9,BOGR,38,9,PASM,32,9,
6/11/2018,31W,Plains,3,3,6,22,8,PASM,21,13,PASM,21.5,10.5,
6/11/2018,31W,Plains,3,3,9,29,6,PASM,29,4,PASM,29,5,
6/11/2018,31W,Plains,3,3,12,22,5,ELEL,32,4,ELEL,27,4.5,
6/11/2018,31W,Plains,3,3,15,19,7,VUOC,13,5,VUOC,16,6,
6/11/2018,31W,Plains,3,3,18,34,5,BOGR,24,3,VUOC,29,4,
6/11/2018,31W,Plains,3,3,21,13,5,BOGR,25,5,PLPA,19,5,
6/11/2018,31W,Plains,3,3,24,30,16,ELEL,20,8,PASM,25,12,
6/11/2018,31W,Plains,3,4,3,23,11,BOGR,7,3,SPCO,15,7,
6/11/2018,31W,Plains,3,4,6,19,5,BOGR,11,2,VUOC,15,3.5,
6/11/2018,31W,Plains,3,4,9,26,6,BOGR,10,5,BUDA,18,5.5,
6/11/2018,31W,Plains,3,4,12,18,3,BUDA,34,9,ELEL,26,6,
6/11/2018,31W,Plains,3,4,15,14,2,BUDA,26,5,BOGR,20,3.5,
6/11/2018,31W,Plains,3,4,18,11,3,BOGR,18,7,VUOC,14.5,5,
6/11/2018,31W,Plains,3,4,21,21,4,BUDA,9,5,BOGR,15,4.5,
6/11/2018,31W,Plains,3,4,24,15,1,BUDA,14,6,BUDA,14.5,3.5,
6/11/2018,31W,Plains,4,1,3,11,5,VUOC,10,3,VUOC,10.5,4,
6/11/2018,31W,Plains,4,1,6,26,6,PASM,26,6,PASM,26,6,
6/11/2018,31W,Plains,4,1,9,23,11,PASM,24,9,PASM,23.5,10,
6/11/2018,31W,Plains,4,1,12,34,10,PASM,29,7,PASM,31.5,8.5,
6/11/2018,31W,Plains,4,1,15,55,18,PASM,43,11,PASM,49,14.5,
6/11/2018,31W,Plains,4,1,18,26,8,PASM,32,8,PASM,29,8,
6/11/2018,31W,Plains,4,1,21,17,6,VUOC,34,9,VUOC,25.5,7.5,
6/11/2018,31W,Plains,4,1,24,28,13,ATCA,24,14,PASM,26,13.5,
6/11/2018,31W,Plains,4,2,3,34,23,ATCA,27,15,ATCA,30.5,19,
6/11/2018,31W,Plains,4,2,6,26,8,PASM,22,4,PASM,24,6,
6/11/2018,31W,Plains,4,2,9,24,5,PASM,23,4,PASM,23.5,4.5,
6/11/2018,31W,Plains,4,2,12,22,4,PASM,29,9,PASM,25.5,6.5,
6/11/2018,31W,Plains,4,2,15,25,7,PASM,19,8,PASM,22,7.5,
6/11/2018,31W,Plains,4,2,18,18,6,PASM,24,5,PASM,21,5.5,
6/11/2018,31W,Plains,4,2,21,20,4,PASM,21,5,VUOC,20.5,4.5,
6/11/2018,31W,Plains,4,2,24,31,11,PASM,19,3,VUOC,25,7,
6/11/2018,31W,Plains,4,3,3,36,25,ATCA,22,11,PASM,29,18,
6/11/2018,31W,Plains,4,3,6,16,4,VUOC,38,23,ATCA,27,13.5,
6/11/2018,31W,Plains,4,3,9,12,2,VUOC,20,5,VUOC,16,3.5,
6/11/2018,31W,Plains,4,3,12,30,16,ATCA,19,8,ELEL,24.5,12,
6/11/2018,31W,Plains,4,3,15,23,4,VUOC,28,10,PASM,25.5,7,
6/11/2018,31W,Plains,4,3,18,21,3,VUOC,20,7,PSTE,20.5,5,
6/11/2018,31W,Plains,4,3,21,25,4,VUOC,18,6,VUOC,21.5,5,
6/11/2018,31W,Plains,4,3,24,29,5,PASM,24,8,PASM,26.5,6.5,
6/11/2018,31W,Plains,4,4,3,37,9,OPPO,25,6,PASM,31,7.5,
6/11/2018,31W,Plains,4,4,6,34,18,YUGL,29,6,PASM,31.5,12,
6/11/2018,31W,Plains,4,4,9,23,6,PASM,21,7,VUOC,22,6.5,
6/11/2018,31W,Plains,4,4,12,21,4,PASM,14,12,VUOC,17.5,8,
6/11/2018,31W,Plains,4,4,15,22,6,VUOC,22,8,GUSA,22,7,
6/11/2018,31W,Plains,4,4,18,19,8,PASM,24,10,PASM,21.5,9,
6/11/2018,31W,Plains,4,4,21,27,9,VUOC,26,5,PASM,26.5,7,
6/11/2018,31W,Plains,4,4,24,19,3,ELEL,30,9,PASM,24.5,6,
6/6/2018,5W,Plains,1,1,3,12,5,VEBR,22,5,PASM,17,5,
6/6/2018,5W,Plains,1,1,6,12,1,LARE,18,6,LARE,15,3.5,
6/6/2018,5W,Plains,1,1,9,6,1,BOGR,12,3,PASM,9,2,
6/6/2018,5W,Plains,1,1,12,5,1,BOGR,10,3,BUDA,7.5,2,
6/6/2018,5W,Plains,1,1,15,5,1,BOGR,8,1,BUDA,6.5,1,
6/6/2018,5W,Plains,1,1,18,17,6,GUSA,10,5,GUSA,13.5,5.5,
6/6/2018,5W,Plains,1,1,21,7,1,BUDA,5,3,BUDA,6,2,
6/6/2018,5W,Plains,1,1,24,8,1,CADU,7,1,GUSA,7.5,1,
6/6/2018,5W,Plains,1,2,3,18,3,BUDA,20,3,BUDA,19,3,
6/6/2018,5W,Plains,1,2,6,10,1,PASM,11,1,PASM,10.5,1,
6/6/2018,5W,Plains,1,2,9,15,2,BUDA,11,3,BUDA,13,2.5,
6/6/2018,5W,Plains,1,2,12,16,2,ASOX,10,2,BUDA,13,2,
6/6/2018,5W,Plains,1,2,15,18,2,PASM,11,1,BUDA,14.5,1.5,
6/6/2018,5W,Plains,1,2,18,13,8,SPCO,19,1,CRMI,16,4.5,
6/6/2018,5W,Plains,1,2,21,18,5,VEBR,16,7,PASM,17,6,
6/6/2018,5W,Plains,1,2,24,18,6,PASM,22,7,PASM,20,6.5,
6/6/2018,5W,Plains,1,3,3,6,1,PASM,0,0,BARE,3,0.5,
6/6/2018,5W,Plains,1,3,6,15,1,PASM,12,1,PASM,13.5,1,
6/6/2018,5W,Plains,1,3,9,11,2,PASM,11,3,PASM,11,2.5,
6/6/2018,5W,Plains,1,3,12,15,2,PASM,11,2,PASM,13,2,
6/6/2018,5W,Plains,1,3,15,14,2,PASM,14,3,PASM,14,2.5,
6/6/2018,5W,Plains,1,3,18,19,1,PASM,20,2,PASM,19.5,1.5,
6/6/2018,5W,Plains,1,3,21,15,2,IVAX,12,1,PASM,13.5,1.5,
6/6/2018,5W,Plains,1,3,24,14,2,PASM,12,1,PASM,13,1.5,
6/6/2018,5W,Plains,1,4,3,11,3,BUDA,16,2,SPCO,13.5,2.5,
6/6/2018,5W,Plains,1,4,6,11,2,PASM,11,2,GUSA,11,2,
6/6/2018,5W,Plains,1,4,9,15,2,PASM,15,1,PASM,15,1.5,
6/6/2018,5W,Plains,1,4,12,19,7,PASM,13,1,PASM,16,4,
6/6/2018,5W,Plains,1,4,15,12,5,PASM,12,1,PASM,12,3,
6/6/2018,5W,Plains,1,4,18,6,3,PASM,14,3,BUDA,10,3,
6/6/2018,5W,Plains,1,4,21,16,3,PASM,16,2,PASM,16,2.5,
6/6/2018,5W,Plains,1,4,24,18,7,CRMI,17,2,PASM,17.5,4.5,
6/6/2018,5W,Plains,2,1,3,16,3,BUDA,12,1,PASM,14,2,
6/6/2018,5W,Plains,2,1,6,10,1,BUDA,6,2,BUDA,8,1.5,
6/6/2018,5W,Plains,2,1,9,8,2,BUDA,10,1,PASM,9,1.5,
6/6/2018,5W,Plains,2,1,12,6,1,CADU,10,1,BUDA,8,1,
6/6/2018,5W,Plains,2,1,15,9,1,CADU,12,2,CADU,10.5,1.5,
6/6/2018,5W,Plains,2,1,18,10,1,BUDA,11,1,BUDA,10.5,1,
6/6/2018,5W,Plains,2,1,21,6,1,BUDA,9,2,BUDA,7.5,1.5,
6/6/2018,5W,Plains,2,1,24,16,3,PASM,14,2,PASM,15,2.5,
6/6/2018,5W,Plains,2,2,3,10,1,PASM,5,2,BUDA,7.5,1.5,
6/6/2018,5W,Plains,2,2,6,16,3,PASM,11,3,BUDA,13.5,3,
6/6/2018,5W,Plains,2,2,9,8,2,BUDA,14,3,PASM,11,2.5,
6/6/2018,5W,Plains,2,2,12,14,3,BUDA,11,3,BUDA,12.5,3,
6/6/2018,5W,Plains,2,2,15,12,2,BUDA,6,2,BUDA,9,2,
6/6/2018,5W,Plains,2,2,18,11,3,BUDA,11,3,BUDA,11,3,
6/6/2018,5W,Plains,2,2,21,11,3,BUDA,11,3,BUDA,11,3,
6/6/2018,5W,Plains,2,2,24,9,2,BUDA,5,3,BUDA,7,2.5,
6/6/2018,5W,Plains,2,3,3,10,1,PASM,7,1,GUSA,8.5,1,
6/6/2018,5W,Plains,2,3,6,10,5,GUSA,12,1,BUDA,11,3,
6/6/2018,5W,Plains,2,3,9,14,1,PASM,13,1,IVAX,13.5,1,
6/6/2018,5W,Plains,2,3,12,4,1,MATA,6,1,BUDA,5,1,
6/6/2018,5W,Plains,2,3,15,12,3,GUSA,10,2,PASM,11,2.5,
6/6/2018,5W,Plains,2,3,18,16,2,PASM,22,5,PASM,19,3.5,
6/6/2018,5W,Plains,2,3,21,34,21,ATCA,21,4,GUSA,27.5,12.5,
6/6/2018,5W,Plains,2,3,24,38,10,ATCA,60,30,ATCA,49,20,
6/6/2018,5W,Plains,2,4,3,14,4,PASM,12,3,PASM,13,3.5,
6/6/2018,5W,Plains,2,4,6,12,2,PASM,12,1,PASM,12,1.5,
6/6/2018,5W,Plains,2,4,9,13,2,PASM,12,2,PASM,12.5,2,
6/6/2018,5W,Plains,2,4,12,8,1,PASM,7,1,PASM,7.5,1,
6/6/2018,5W,Plains,2,4,15,10,1,PASM,10,1,PASM,10,1,
