date,Pasture,NDVI,Year,Source
2019-07-20,23E,0.3804326057434082,2019,HLS
2019-07-21,23E,0.37758442759513855,2019,HLS
2019-07-22,23E,0.37463146448135376,2019,HLS
2019-07-23,23E,0.37158453464508057,2019,HLS
2019-07-24,23E,0.3684549033641815,2019,HLS
2019-07-25,23E,0.36523428559303284,2019,HLS
2019-07-26,23E,0.3619388937950134,2019,HLS
2019-07-27,23E,0.3585854768753052,2019,HLS
2019-07-28,23E,0.3551912009716034,2019,HLS
2019-07-29,23E,0.35173454880714417,2019,HLS
2019-07-30,23E,0.3482151925563812,2019,HLS
2019-07-31,23E,0.34465470910072327,2019,HLS
2019-08-01,23E,0.3410681486129761,2019,HLS
2019-08-02,23E,0.3374709486961365,2019,HLS
2019-08-03,23E,0.3338538706302643,2019,HLS
2019-08-04,23E,0.330223023891449,2019,HLS
2019-08-05,23E,0.32659149169921875,2019,HLS
2019-08-06,23E,0.3229723870754242,2019,HLS
2019-08-07,23E,0.31938421726226807,2019,HLS
2019-08-08,23E,0.31583935022354126,2019,HLS
2019-08-09,23E,0.312368243932724,2019,HLS
2019-08-10,23E,0.3089864253997803,2019,HLS
2019-08-11,23E,0.30564942955970764,2019,HLS
2019-08-12,23E,0.302359938621521,2019,HLS
2019-08-13,23E,0.29912468791007996,2019,HLS
2019-08-14,23E,0.29595044255256653,2019,HLS
2019-08-15,23E,0.2928437292575836,2019,HLS
2019-08-16,23E,0.2898189425468445,2019,HLS
2019-08-17,23E,0.2868975102901459,2019,HLS
2019-08-18,23E,0.2840581238269806,2019,HLS
2019-08-19,23E,0.2812866270542145,2019,HLS
2019-08-20,23E,0.27858638763427734,2019,HLS
2019-08-21,23E,0.27593523263931274,2019,HLS
2019-08-22,23E,0.273372620344162,2019,HLS
2019-08-23,23E,0.2708861231803894,2019,HLS
2019-08-24,23E,0.2684664726257324,2019,HLS
2019-08-25,23E,0.2661137282848358,2019,HLS
2019-08-26,23E,0.2638276517391205,2019,HLS
2019-08-27,23E,0.26160773634910583,2019,HLS
2019-08-28,23E,0.2594531178474426,2019,HLS
2019-08-29,23E,0.25736621022224426,2019,HLS
2019-08-30,23E,0.255344957113266,2019,HLS
2019-08-31,23E,0.2533869743347168,2019,HLS
2019-09-01,23E,0.25148651003837585,2019,HLS
2019-09-02,23E,0.24963854253292084,2019,HLS
2019-09-03,23E,0.247840017080307,2019,HLS
2019-09-04,23E,0.246087446808815,2019,HLS
2019-09-05,23E,0.24437709152698517,2019,HLS
2019-09-06,23E,0.24270959198474884,2019,HLS
2019-09-07,23E,0.24107976257801056,2019,HLS
2019-09-08,23E,0.239472433924675,2019,HLS
2019-09-09,23E,0.23788349330425262,2019,HLS
2019-09-10,23E,0.23630854487419128,2019,HLS
2019-09-11,23E,0.23474282026290894,2019,HLS
2019-09-12,23E,0.233198344707489,2019,HLS
2019-09-13,23E,0.23164768517017365,2019,HLS
2019-09-14,23E,0.2300923615694046,2019,HLS
2019-09-15,23E,0.2285434603691101,2019,HLS
2019-09-16,23E,0.22699980437755585,2019,HLS
2019-09-17,23E,0.22545985877513885,2019,HLS
2019-09-18,23E,0.2239217907190323,2019,HLS
2019-09-19,23E,0.22238340973854065,2019,HLS
2019-09-20,23E,0.22084209322929382,2019,HLS
2019-09-21,23E,0.21929499506950378,2019,HLS
2019-09-22,23E,0.21776293218135834,2019,HLS
2019-09-23,23E,0.21624620258808136,2019,HLS
2019-09-24,23E,0.21474486589431763,2019,HLS
2019-09-25,23E,0.2132587730884552,2019,HLS
2019-09-26,23E,0.21177896857261658,2019,HLS
2019-09-27,23E,0.21031935513019562,2019,HLS
2019-09-28,23E,0.2088836282491684,2019,HLS
2019-09-29,23E,0.20747345685958862,2019,HLS
2019-09-30,23E,0.20609022676944733,2019,HLS
2019-10-01,23E,0.2047351747751236,2019,HLS
2019-10-02,23E,0.20341628789901733,2019,HLS
2019-10-03,23E,0.20213545858860016,2019,HLS
2019-10-04,23E,0.20089460909366608,2019,HLS
2019-10-05,23E,0.19968906044960022,2019,HLS
2019-10-06,23E,0.19851934909820557,2019,HLS
2019-10-07,23E,0.1973857879638672,2019,HLS
2019-10-08,23E,0.19629134237766266,2019,HLS
2019-10-09,23E,0.1952355057001114,2019,HLS
2019-10-10,23E,0.1942218393087387,2019,HLS
2019-10-11,23E,0.19324856996536255,2019,HLS
2019-10-12,23E,0.19231560826301575,2019,HLS
2019-10-13,23E,0.19142277538776398,2019,HLS
2019-10-14,23E,0.1905696988105774,2019,HLS
2019-10-15,23E,0.1897394061088562,2019,HLS
2019-10-16,23E,0.18892855942249298,2019,HLS
2019-10-17,23E,0.1881512701511383,2019,HLS
2019-10-18,23E,0.187406525015831,2019,HLS
2019-10-19,23E,0.18672308325767517,2019,HLS
2019-10-20,23E,0.18606655299663544,2019,HLS
2019-10-21,23E,0.18542973697185516,2019,HLS
2019-10-22,23E,0.18482038378715515,2019,HLS
2019-10-23,23E,0.18423786759376526,2019,HLS
2019-10-24,23E,0.1836814284324646,2019,HLS
2019-10-25,23E,0.18315012753009796,2019,HLS
2019-10-26,23E,0.18264324963092804,2019,HLS
2019-10-27,23E,0.18215517699718475,2019,HLS
2019-10-28,23E,0.1816837340593338,2019,HLS
2019-10-29,23E,0.18122652173042297,2019,HLS
2019-10-30,23E,0.18078455328941345,2019,HLS
2019-10-31,23E,0.1803557127714157,2019,HLS
2019-11-01,23E,0.17993763089179993,2019,HLS
2019-11-02,23E,0.17952775955200195,2019,HLS
2019-11-03,23E,0.1791234165430069,2019,HLS
2019-11-04,23E,0.17871613800525665,2019,HLS
2019-11-05,23E,0.17830199003219604,2019,HLS
2019-11-06,23E,0.17788822948932648,2019,HLS
2019-11-07,23E,0.17747236788272858,2019,HLS
2019-11-08,23E,0.17705178260803223,2019,HLS
2019-11-09,23E,0.17662370204925537,2019,HLS
2019-11-10,23E,0.17618516087532043,2019,HLS
2019-11-11,23E,0.17576240003108978,2019,HLS
2019-11-12,23E,0.1753569394350052,2019,HLS
2019-11-13,23E,0.17495834827423096,2019,HLS
2019-11-14,23E,0.17456628382205963,2019,HLS
2019-11-15,23E,0.1741803139448166,2019,HLS
2019-11-16,23E,0.17379999160766602,2019,HLS
2019-11-17,23E,0.17342475056648254,2019,HLS
2019-11-18,23E,0.1730540692806244,2019,HLS
2019-11-19,23E,0.1726873219013214,2019,HLS
2019-11-20,23E,0.1723238229751587,2019,HLS
2019-11-21,23E,0.1719628870487213,2019,HLS
2019-11-22,23E,0.1716030240058899,2019,HLS
2019-11-23,23E,0.17124353349208832,2019,HLS
2019-11-24,23E,0.1708911657333374,2019,HLS
2019-11-25,23E,0.17054638266563416,2019,HLS
2019-11-26,23E,0.1702076494693756,2019,HLS
2019-11-27,23E,0.16987508535385132,2019,HLS
2019-11-28,23E,0.16954870522022247,2019,HLS
2019-11-29,23E,0.16922859847545624,2019,HLS
2019-11-30,23E,0.1689147651195526,2019,HLS
2019-12-01,23E,0.1686071902513504,2019,HLS
2019-12-02,23E,0.1683058738708496,2019,HLS
2019-12-03,23E,0.16801072657108307,2019,HLS
2019-12-04,23E,0.167721688747406,2019,HLS
2019-12-05,23E,0.16743868589401245,2019,HLS
2019-12-06,23E,0.16715820133686066,2019,HLS
2019-12-07,23E,0.1668795496225357,2019,HLS
2019-12-08,23E,0.1666019856929779,2019,HLS
2019-12-09,23E,0.16632668673992157,2019,HLS
2019-12-10,23E,0.1660517007112503,2019,HLS
2019-12-11,23E,0.16577661037445068,2019,HLS
2019-12-12,23E,0.165500670671463,2019,HLS
2019-12-13,23E,0.16522365808486938,2019,HLS
2019-12-14,23E,0.16494525969028473,2019,HLS
2019-12-15,23E,0.16466480493545532,2019,HLS
2019-12-16,23E,0.1643819510936737,2019,HLS
2019-12-17,23E,0.16409583389759064,2019,HLS
2019-12-18,23E,0.16380611062049866,2019,HLS
2019-12-19,23E,0.16351789236068726,2019,HLS
2019-12-20,23E,0.16323162615299225,2019,HLS
2019-12-21,23E,0.16294777393341064,2019,HLS
2019-12-22,23E,0.1626647561788559,2019,HLS
2019-12-23,23E,0.16238337755203247,2019,HLS
2019-12-24,23E,0.16210387647151947,2019,HLS
2019-12-25,23E,0.16182689368724823,2019,HLS
2019-12-26,23E,0.16155299544334412,2019,HLS
2019-12-27,23E,0.1612827628850937,2019,HLS
2019-12-28,23E,0.16101667284965515,2019,HLS
2019-12-29,23E,0.1607552170753479,2019,HLS
2019-12-30,23E,0.16049887239933014,2019,HLS
2019-12-31,23E,0.16024799644947052,2019,HLS
2020-01-01,23E,0.1593494713306427,2020,HLS
2020-01-02,23E,0.15917713940143585,2020,HLS
2020-01-03,23E,0.1590162068605423,2020,HLS
2020-01-04,23E,0.15886691212654114,2020,HLS
2020-01-05,23E,0.1587294638156891,2020,HLS
2020-01-06,23E,0.1586039811372757,2020,HLS
2020-01-07,23E,0.15849058330059052,2020,HLS
2020-01-08,23E,0.15838924050331116,2020,HLS
2020-01-09,23E,0.15829995274543762,2020,HLS
2020-01-10,23E,0.15822258591651917,2020,HLS
2020-01-11,23E,0.15815657377243042,2020,HLS
2020-01-12,23E,0.15810175240039825,2020,HLS
2020-01-13,23E,0.15805792808532715,2020,HLS
2020-01-14,23E,0.1580248475074768,2020,HLS
2020-01-15,23E,0.15800215303897858,2020,HLS
2020-01-16,23E,0.15798945724964142,2020,HLS
2020-01-17,23E,0.15798628330230713,2020,HLS
2020-01-18,23E,0.1579921543598175,2020,HLS
2020-01-19,23E,0.1580064445734024,2020,HLS
2020-01-20,23E,0.158031165599823,2020,HLS
2020-01-21,23E,0.15810608863830566,2020,HLS
2020-01-22,23E,0.15822367370128632,2020,HLS
2020-01-23,23E,0.15837669372558594,2020,HLS
2020-01-24,23E,0.15851548314094543,2020,HLS
2020-01-25,23E,0.15864071249961853,2020,HLS
2020-01-26,23E,0.15875311195850372,2020,HLS
2020-01-27,23E,0.15885326266288757,2020,HLS
2020-01-28,23E,0.15894170105457306,2020,HLS
2020-01-29,23E,0.1590188890695572,2020,HLS
2020-01-30,23E,0.1590852588415146,2020,HLS
2020-01-31,23E,0.15912702679634094,2020,HLS
2020-02-01,23E,0.1591469943523407,2020,HLS
2020-02-02,23E,0.15914782881736755,2020,HLS
2020-02-03,23E,0.1591320037841797,2020,HLS
2020-02-04,23E,0.15910185873508453,2020,HLS
2020-02-05,23E,0.15905232727527618,2020,HLS
2020-02-06,23E,0.15901541709899902,2020,HLS
2020-02-07,23E,0.1589924544095993,2020,HLS
2020-02-08,23E,0.15898236632347107,2020,HLS
2020-02-09,23E,0.1589844822883606,2020,HLS
2020-02-10,23E,0.15898998081684113,2020,HLS
2020-02-11,23E,0.15899893641471863,2020,HLS
2020-02-12,23E,0.15901191532611847,2020,HLS
2020-02-13,23E,0.15902239084243774,2020,HLS
2020-02-14,23E,0.15903232991695404,2020,HLS
2020-02-15,23E,0.15904298424720764,2020,HLS
2020-02-16,23E,0.15905550122261047,2020,HLS
2020-02-17,23E,0.15907098352909088,2020,HLS
2020-02-18,23E,0.15909041464328766,2020,HLS
2020-02-19,23E,0.1591176688671112,2020,HLS
2020-02-20,23E,0.15915407240390778,2020,HLS
2020-02-21,23E,0.15920086205005646,2020,HLS
2020-02-22,23E,0.15925924479961395,2020,HLS
2020-02-23,23E,0.1593303680419922,2020,HLS
2020-02-24,23E,0.1594153195619583,2020,HLS
2020-02-25,23E,0.15951509773731232,2020,HLS
2020-02-26,23E,0.1596306711435318,2020,HLS
2020-02-27,23E,0.15976294875144958,2020,HLS
2020-02-28,23E,0.15991273522377014,2020,HLS
2020-02-29,23E,0.16008082032203674,2020,HLS
2020-03-01,23E,0.16025032103061676,2020,HLS
2020-03-02,23E,0.16042502224445343,2020,HLS
2020-03-03,23E,0.16060855984687805,2020,HLS
2020-03-04,23E,0.16080434620380402,2020,HLS
2020-03-05,23E,0.16101571917533875,2020,HLS
2020-03-06,23E,0.16124571859836578,2020,HLS
2020-03-07,23E,0.1614973247051239,2020,HLS
2020-03-08,23E,0.16177327930927277,2020,HLS
2020-03-09,23E,0.1620771586894989,2020,HLS
2020-03-10,23E,0.16241170465946198,2020,HLS
2020-03-11,23E,0.1627790927886963,2020,HLS
2020-03-12,23E,0.16318129003047943,2020,HLS
2020-03-13,23E,0.16362018883228302,2020,HLS
2020-03-14,23E,0.164097398519516,2020,HLS
2020-03-15,23E,0.1646144688129425,2020,HLS
2020-03-16,23E,0.1651727557182312,2020,HLS
2020-03-17,23E,0.1657734364271164,2020,HLS
2020-03-18,23E,0.16641750931739807,2020,HLS
2020-03-19,23E,0.16710586845874786,2020,HLS
2020-03-20,23E,0.16779175400733948,2020,HLS
2020-03-21,23E,0.16846805810928345,2020,HLS
2020-03-22,23E,0.1691272258758545,2020,HLS
2020-03-23,23E,0.16981181502342224,2020,HLS
2020-03-24,23E,0.17050902545452118,2020,HLS
2020-03-25,23E,0.17122071981430054,2020,HLS
2020-03-26,23E,0.17194853723049164,2020,HLS
2020-03-27,23E,0.17269398272037506,2020,HLS
2020-03-28,23E,0.17345817387104034,2020,HLS
2020-03-29,23E,0.17424216866493225,2020,HLS
2020-03-30,23E,0.17506341636180878,2020,HLS
2020-03-31,23E,0.17592516541481018,2020,HLS
2020-04-01,23E,0.17683039605617523,2020,HLS
2020-04-02,23E,0.1777821034193039,2020,HLS
2020-04-03,23E,0.178783118724823,2020,HLS
2020-04-04,23E,0.17984475195407867,2020,HLS
2020-04-05,23E,0.18093697726726532,2020,HLS
2020-04-06,23E,0.1820581704378128,2020,HLS
2020-04-07,23E,0.1832064539194107,2020,HLS
2020-04-08,23E,0.18437965214252472,2020,HLS
2020-04-09,23E,0.1855841875076294,2020,HLS
2020-04-10,23E,0.18681879341602325,2020,HLS
2020-04-11,23E,0.18808196485042572,2020,HLS
2020-04-12,23E,0.1893797665834427,2020,HLS
2020-04-13,23E,0.19071149826049805,2020,HLS
2020-04-14,23E,0.19207629561424255,2020,HLS
2020-04-15,23E,0.19347305595874786,2020,HLS
2020-04-16,23E,0.19490058720111847,2020,HLS
2020-04-17,23E,0.19635742902755737,2020,HLS
2020-04-18,23E,0.19780892133712769,2020,HLS
2020-04-19,23E,0.19925925135612488,2020,HLS
2020-04-20,23E,0.200740247964859,2020,HLS
2020-04-21,23E,0.202250137925148,2020,HLS
2020-04-22,23E,0.20378705859184265,2020,HLS
2020-04-23,23E,0.2054109275341034,2020,HLS
2020-04-24,23E,0.2071082890033722,2020,HLS
2020-04-25,23E,0.2088346630334854,2020,HLS
2020-04-26,23E,0.21058249473571777,2020,HLS
2020-04-27,23E,0.2123442441225052,2020,HLS
2020-04-28,23E,0.21410691738128662,2020,HLS
2020-04-29,23E,0.21588470041751862,2020,HLS
2020-04-30,23E,0.21767441928386688,2020,HLS
2020-05-01,23E,0.2194727659225464,2020,HLS
2020-05-02,23E,0.22127653658390045,2020,HLS
2020-05-03,23E,0.22308975458145142,2020,HLS
2020-05-04,23E,0.2249079942703247,2020,HLS
2020-05-05,23E,0.22672708332538605,2020,HLS
2020-05-06,23E,0.22854292392730713,2020,HLS
2020-05-07,23E,0.2303503006696701,2020,HLS
2020-05-08,23E,0.23218326270580292,2020,HLS
2020-05-09,23E,0.2340310513973236,2020,HLS
2020-05-10,23E,0.23586751520633698,2020,HLS
2020-05-11,23E,0.23768532276153564,2020,HLS
2020-05-12,23E,0.23947736620903015,2020,HLS
2020-05-13,23E,0.24123090505599976,2020,HLS
2020-05-14,23E,0.24294033646583557,2020,HLS
2020-05-15,23E,0.24462829530239105,2020,HLS
2020-05-16,23E,0.24628455936908722,2020,HLS
2020-05-17,23E,0.2478991448879242,2020,HLS
2020-05-18,23E,0.24946258962154388,2020,HLS
2020-05-19,23E,0.25094911456108093,2020,HLS
2020-05-20,23E,0.252369225025177,2020,HLS
2020-05-21,23E,0.2537144720554352,2020,HLS
2020-05-22,23E,0.25499171018600464,2020,HLS
2020-05-23,23E,0.25618723034858704,2020,HLS
2020-05-24,23E,0.2572976350784302,2020,HLS
2020-05-25,23E,0.25832006335258484,2020,HLS
2020-05-26,23E,0.2592518925666809,2020,HLS
2020-05-27,23E,0.26009100675582886,2020,HLS
2020-05-28,23E,0.2608356177806854,2020,HLS
2020-05-29,23E,0.26148441433906555,2020,HLS
2020-05-30,23E,0.26203653216362,2020,HLS
2020-05-31,23E,0.2624914348125458,2020,HLS
2020-06-01,23E,0.26284897327423096,2020,HLS
2020-06-02,23E,0.26310938596725464,2020,HLS
2020-06-03,23E,0.2632733881473541,2020,HLS
2020-06-04,23E,0.26334160566329956,2020,HLS
2020-06-05,23E,0.2633155584335327,2020,HLS
2020-06-06,23E,0.2631972134113312,2020,HLS
2020-06-07,23E,0.2629803717136383,2020,HLS
2020-06-08,23E,0.26266923546791077,2020,HLS
2020-06-09,23E,0.26226839423179626,2020,HLS
2020-06-10,23E,0.2617827355861664,2020,HLS
2020-06-11,23E,0.2612175941467285,2020,HLS
2020-06-12,23E,0.2605721056461334,2020,HLS
2020-06-13,23E,0.2598561644554138,2020,HLS
2020-06-14,23E,0.2590767443180084,2020,HLS
2020-06-15,23E,0.25824102759361267,2020,HLS
2020-06-16,23E,0.2573956251144409,2020,HLS
2020-06-17,23E,0.2565547227859497,2020,HLS
2020-06-18,23E,0.25569963455200195,2020,HLS
2020-06-19,23E,0.2548401951789856,2020,HLS
2020-06-20,23E,0.25399741530418396,2020,HLS
2020-06-21,23E,0.25310635566711426,2020,HLS
2020-06-22,23E,0.25214552879333496,2020,HLS
2020-06-23,23E,0.25115251541137695,2020,HLS
2020-06-24,23E,0.2501337230205536,2020,HLS
2020-06-25,23E,0.24909572303295135,2020,HLS
2020-06-26,23E,0.24805153906345367,2020,HLS
2020-06-27,23E,0.2470090389251709,2020,HLS
2020-06-28,23E,0.24597616493701935,2020,HLS
2020-06-29,23E,0.2449631690979004,2020,HLS
2020-06-30,23E,0.24397790431976318,2020,HLS
2020-07-01,23E,0.24302001297473907,2020,HLS
2020-07-02,23E,0.24209627509117126,2020,HLS
2020-07-03,23E,0.24121364951133728,2020,HLS
2020-07-04,23E,0.24037916958332062,2020,HLS
2020-07-05,23E,0.23959992825984955,2020,HLS
2020-07-06,23E,0.23882053792476654,2020,HLS
2020-07-07,23E,0.23806196451187134,2020,HLS
2020-07-08,23E,0.23734243214130402,2020,HLS
2020-07-09,23E,0.2366645485162735,2020,HLS
2020-07-10,23E,0.23603102564811707,2020,HLS
2020-07-11,23E,0.23545119166374207,2020,HLS
2020-07-12,23E,0.23492777347564697,2020,HLS
2020-07-13,23E,0.23443128168582916,2020,HLS
2020-07-14,23E,0.2339770346879959,2020,HLS
2020-07-15,23E,0.23354290425777435,2020,HLS
2020-07-16,23E,0.23312728106975555,2020,HLS
2020-07-17,23E,0.23275995254516602,2020,HLS
2020-07-18,23E,0.2324206680059433,2020,HLS
2020-07-19,23E,0.23210535943508148,2020,HLS
2020-07-20,23E,0.2318098396062851,2020,HLS
2020-07-21,23E,0.23153991997241974,2020,HLS
2020-07-22,23E,0.23129326105117798,2020,HLS
2020-07-23,23E,0.2310669869184494,2020,HLS
2020-07-24,23E,0.23085302114486694,2020,HLS
2020-07-25,23E,0.23064929246902466,2020,HLS
2020-07-26,23E,0.2304537296295166,2020,HLS
2020-07-27,23E,0.2302723228931427,2020,HLS
2020-07-28,23E,0.23010142147541046,2020,HLS
2020-07-29,23E,0.22993291914463043,2020,HLS
2020-07-30,23E,0.22976383566856384,2020,HLS
2020-07-31,23E,0.22959104180335999,2020,HLS
2020-08-01,23E,0.22941140830516815,2020,HLS
2020-08-02,23E,0.22922217845916748,2020,HLS
2020-08-03,23E,0.2290199100971222,2020,HLS
2020-08-04,23E,0.228801429271698,2020,HLS
2020-08-05,23E,0.22857362031936646,2020,HLS
2020-08-06,23E,0.22834543883800507,2020,HLS
2020-08-07,23E,0.2281109243631363,2020,HLS
2020-08-08,23E,0.22786173224449158,2020,HLS
2020-08-09,23E,0.22759589552879333,2020,HLS
2020-08-10,23E,0.2273189127445221,2020,HLS
2020-08-11,23E,0.22702661156654358,2020,HLS
2020-08-12,23E,0.2267177402973175,2020,HLS
2020-08-13,23E,0.2263910174369812,2020,HLS
2020-08-14,23E,0.22604528069496155,2020,HLS
2020-08-15,23E,0.22567938268184662,2020,HLS
2020-08-16,23E,0.22529588639736176,2020,HLS
2020-08-17,23E,0.2248930186033249,2020,HLS
2020-08-18,23E,0.22446000576019287,2020,HLS
2020-08-19,23E,0.22399258613586426,2020,HLS
2020-08-20,23E,0.22350850701332092,2020,HLS
2020-08-21,23E,0.223002627491951,2020,HLS
2020-08-22,23E,0.22247515618801117,2020,HLS
2020-08-23,23E,0.2219265103340149,2020,HLS
2020-08-24,23E,0.22135715186595917,2020,HLS
2020-08-25,23E,0.22076763212680817,2020,HLS
2020-08-26,23E,0.22015480697155,2020,HLS
2020-08-27,23E,0.2195175290107727,2020,HLS
2020-08-28,23E,0.21885697543621063,2020,HLS
2020-08-29,23E,0.21817436814308167,2020,HLS
2020-08-30,23E,0.21747101843357086,2020,HLS
2020-08-31,23E,0.21674832701683044,2020,HLS
2020-09-01,23E,0.21598902344703674,2020,HLS
2020-09-02,23E,0.21521417796611786,2020,HLS
2020-09-03,23E,0.21444641053676605,2020,HLS
2020-09-04,23E,0.2136700302362442,2020,HLS
2020-09-05,23E,0.21288716793060303,2020,HLS
2020-09-06,23E,0.21209992468357086,2020,HLS
2020-09-07,23E,0.21130099892616272,2020,HLS
2020-09-08,23E,0.21049903333187103,2020,HLS
2020-09-09,23E,0.20969831943511963,2020,HLS
2020-09-10,23E,0.20891036093235016,2020,HLS
2020-09-11,23E,0.20811717212200165,2020,HLS
2020-09-12,23E,0.2073362171649933,2020,HLS
2020-09-13,23E,0.20657002925872803,2020,HLS
2020-09-14,23E,0.20580700039863586,2020,HLS
2020-09-15,23E,0.20504054427146912,2020,HLS
2020-09-16,23E,0.20427221059799194,2020,HLS
2020-09-17,23E,0.2035035789012909,2020,HLS
2020-09-18,23E,0.20273610949516296,2020,HLS
2020-09-19,23E,0.20197057723999023,2020,HLS
2020-09-20,23E,0.20120832324028015,2020,HLS
2020-09-21,23E,0.20045673847198486,2020,HLS
2020-09-22,23E,0.19971796870231628,2020,HLS
2020-09-23,23E,0.1989942342042923,2020,HLS
2020-09-24,23E,0.1982778161764145,2020,HLS
2020-09-25,23E,0.19756928086280823,2020,HLS
2020-09-26,23E,0.1968742161989212,2020,HLS
2020-09-27,23E,0.19619376957416534,2020,HLS
2020-09-28,23E,0.19552919268608093,2020,HLS
2020-09-29,23E,0.1948816031217575,2020,HLS
2020-09-30,23E,0.1942521333694458,2020,HLS
2020-10-01,23E,0.19364213943481445,2020,HLS
2020-10-02,23E,0.19305267930030823,2020,HLS
2020-10-03,23E,0.1924848109483719,2020,HLS
2020-10-04,23E,0.19192686676979065,2020,HLS
2020-10-05,23E,0.19138219952583313,2020,HLS
2020-10-06,23E,0.19085605442523956,2020,HLS
2020-10-07,23E,0.1903412789106369,2020,HLS
2020-10-08,23E,0.18983902037143707,2020,HLS
2020-10-09,23E,0.18935032188892365,2020,HLS
2020-10-10,23E,0.18887612223625183,2020,HLS
2020-10-11,23E,0.18841727077960968,2020,HLS
2020-10-12,23E,0.1879744976758957,2020,HLS
2020-10-13,23E,0.18754851818084717,2020,HLS
2020-10-14,23E,0.18713556230068207,2020,HLS
2020-10-15,23E,0.18673577904701233,2020,HLS
2020-10-16,23E,0.18634448945522308,2020,HLS
2020-10-17,23E,0.18598860502243042,2020,HLS
2020-10-18,23E,0.18566174805164337,2020,HLS
2020-10-19,23E,0.18533630669116974,2020,HLS
2020-10-20,23E,0.185011625289917,2020,HLS
2020-10-21,23E,0.18468692898750305,2020,HLS
2020-10-22,23E,0.184360533952713,2020,HLS
2020-10-23,23E,0.1840316355228424,2020,HLS
2020-10-24,23E,0.18370391428470612,2020,HLS
2020-10-25,23E,0.18338187038898468,2020,HLS
2020-10-26,23E,0.18305763602256775,2020,HLS
2020-10-27,23E,0.18273112177848816,2020,HLS
2020-10-28,23E,0.1824021339416504,2020,HLS
2020-10-29,23E,0.18207047879695892,2020,HLS
2020-10-30,23E,0.18175660073757172,2020,HLS
2020-10-31,23E,0.18144476413726807,2020,HLS
2020-11-01,23E,0.18114633858203888,2020,HLS
2020-11-02,23E,0.1808594912290573,2020,HLS
2020-11-03,23E,0.18058249354362488,2020,HLS
2020-11-04,23E,0.18030501902103424,2020,HLS
2020-11-05,23E,0.18003807961940765,2020,HLS
2020-11-06,23E,0.17977824807167053,2020,HLS
2020-11-07,23E,0.17952598631381989,2020,HLS
2020-11-08,23E,0.1792721003293991,2020,HLS
2020-11-09,23E,0.17901304364204407,2020,HLS
2020-11-10,23E,0.17875029146671295,2020,HLS
2020-11-11,23E,0.1784820705652237,2020,HLS
2020-11-12,23E,0.17820794880390167,2020,HLS
2020-11-13,23E,0.1779356598854065,2020,HLS
2020-11-14,23E,0.17766590416431427,2020,HLS
2020-11-15,23E,0.1773993819952011,2020,HLS
2020-11-16,23E,0.17713674902915955,2020,HLS
2020-11-17,23E,0.17687858641147614,2020,HLS
2020-11-18,23E,0.17662544548511505,2020,HLS
2020-11-19,23E,0.1763777881860733,2020,HLS
2020-11-20,23E,0.1761360913515091,2020,HLS
2020-11-21,23E,0.17590075731277466,2020,HLS
2020-11-22,23E,0.17567208409309387,2020,HLS
2020-11-23,23E,0.1754503697156906,2020,HLS
2020-11-24,23E,0.17523515224456787,2020,HLS
2020-11-25,23E,0.1750267744064331,2020,HLS
2020-11-26,23E,0.17482542991638184,2020,HLS
2020-11-27,23E,0.17463140189647675,2020,HLS
2020-11-28,23E,0.17444482445716858,2020,HLS
2020-11-29,23E,0.17426705360412598,2020,HLS
2020-11-30,23E,0.1740979105234146,2020,HLS
2020-12-01,23E,0.17393715679645538,2020,HLS
2020-12-02,23E,0.1737845242023468,2020,HLS
2020-12-03,23E,0.17363785207271576,2020,HLS
2020-12-04,23E,0.17349648475646973,2020,HLS
2020-12-05,23E,0.17336800694465637,2020,HLS
2020-12-06,23E,0.17325298488140106,2020,HLS
2020-12-07,23E,0.17315196990966797,2020,HLS
2020-12-08,23E,0.17306546866893768,2020,HLS
2020-12-09,23E,0.17299404740333557,2020,HLS
2020-12-10,23E,0.17293821275234222,2020,HLS
2020-12-11,23E,0.17289845645427704,2020,HLS
2020-12-12,23E,0.1728752851486206,2020,HLS
2020-12-13,23E,0.17286868393421173,2020,HLS
2020-12-14,23E,0.17287908494472504,2020,HLS
2020-12-15,23E,0.17287354171276093,2020,HLS
2020-12-16,23E,0.17284701764583588,2020,HLS
2020-12-17,23E,0.172825887799263,2020,HLS
2020-12-18,23E,0.17280980944633484,2020,HLS
2020-12-19,23E,0.17279845476150513,2020,HLS
2020-12-20,23E,0.1727924346923828,2020,HLS
2020-12-21,23E,0.17279404401779175,2020,HLS
2020-12-22,23E,0.17280499637126923,2020,HLS
2020-12-23,23E,0.17281845211982727,2020,HLS
2020-12-24,23E,0.17284029722213745,2020,HLS
2020-12-25,23E,0.1728697270154953,2020,HLS
2020-12-26,23E,0.17290596663951874,2020,HLS
2020-12-27,23E,0.17294831573963165,2020,HLS
2020-12-28,23E,0.17299751937389374,2020,HLS
2020-12-29,23E,0.17305319011211395,2020,HLS
2020-12-30,23E,0.17310172319412231,2020,HLS
2020-12-31,23E,0.17314064502716064,2020,HLS
2021-01-01,23E,0.17207542061805725,2021,HLS
2021-01-02,23E,0.17201422154903412,2021,HLS
2021-01-03,23E,0.17196647822856903,2021,HLS
2021-01-04,23E,0.1719258427619934,2021,HLS
2021-01-05,23E,0.1718893200159073,2021,HLS
2021-01-06,23E,0.17185404896736145,2021,HLS
2021-01-07,23E,0.17181475460529327,2021,HLS
